timestamp,topic,average_hz,status
2026-08-11T06:28:23Z,/lio/odom,,no_data
2026-08-11T06:28:23Z,/lio/body_odom,,no_data
2026-08-11T06:29:12Z,/imu/data,110.378,ok
2026-08-11T06:29:17Z,/lio/odom,,no_data
2026-08-11T06:29:21Z,/lio/body_odom,9.982,ok
2026-08-11T06:29:25Z,/body_path,,no_data
2026-08-11T06:29:30Z,/terrain_costmap,,no_data
2026-08-11T06:29:34Z,/sdk2_command,,no_data
2026-08-11T06:30:02Z,/lio/odom,10.003618,ok
2026-08-11T06:30:02Z,/lio/body_odom,9.994002,ok
2026-08-11T06:30:02Z,/imu/data,165.580,ok
2026-08-11T06:30:06Z,/lio/odom,9.874,ok
2026-08-11T06:30:11Z,/lio/body_odom,9.995,ok
2026-08-11T06:30:15Z,/body_path,,no_data
2026-08-11T06:30:19Z,/terrain_costmap,2.003,ok
2026-08-11T06:30:24Z,/sdk2_command,,no_data
2026-08-11T06:30:50Z,/lio/odom,9.957485,ok
2026-08-11T06:30:50Z,/lio/body_odom,9.963615,ok
2026-08-11T06:30:50Z,/imu/data,165.747,ok
2026-08-11T06:30:54Z,/lio/odom,10.032,ok
2026-08-11T06:30:58Z,/lio/body_odom,,no_data
2026-08-11T06:31:03Z,/body_path,,no_data
2026-08-11T06:31:07Z,/terrain_costmap,,no_data
2026-08-11T06:31:11Z,/sdk2_command,,no_data
2026-08-11T06:31:37Z,/lio/odom,9.374893,ok
2026-08-11T06:31:37Z,/lio/body_odom,10.020805,ok
2026-08-11T06:31:38Z,/imu/data,166.827,ok
2026-08-11T06:31:42Z,/lio/odom,,no_data
2026-08-11T06:31:47Z,/lio/body_odom,10.018,ok
2026-08-11T06:31:51Z,/body_path,,no_data
2026-08-11T06:31:55Z,/terrain_costmap,,no_data
2026-08-11T06:32:00Z,/sdk2_command,,no_data
2026-08-11T06:32:27Z,/lio/odom,10.015468,ok
2026-08-11T06:32:27Z,/lio/body_odom,9.504442,ok
2026-08-11T06:33:18Z,/imu/data,,no_data
2026-08-11T06:33:22Z,/lio/odom,,no_data
2026-08-11T06:33:26Z,/lio/body_odom,9.963,ok
2026-08-11T06:33:31Z,/body_path,,no_data
2026-08-11T06:33:35Z,/terrain_costmap,,no_data
2026-08-11T06:33:39Z,/sdk2_command,,no_data
2026-08-11T06:34:07Z,/lio/odom,9.768381,ok
2026-08-11T06:34:07Z,/lio/body_odom,9.571562,ok
2026-08-11T06:34:07Z,/imu/data,166.141,ok
2026-08-11T06:34:11Z,/lio/odom,,no_data
2026-08-11T06:34:16Z,/lio/body_odom,10.004,ok
2026-08-11T06:34:20Z,/body_path,,no_data
2026-08-11T06:34:24Z,/terrain_costmap,,no_data
2026-08-11T06:34:29Z,/sdk2_command,,no_data
2026-08-11T06:34:56Z,/lio/odom,9.792963,ok
2026-08-11T06:34:56Z,/lio/body_odom,10.016806,ok
2026-08-11T06:34:57Z,/imu/data,161.291,ok
2026-08-11T06:35:01Z,/lio/odom,7.173,ok
2026-08-11T06:35:05Z,/lio/body_odom,10.046,ok
2026-08-11T06:35:10Z,/body_path,,no_data
2026-08-11T06:35:14Z,/terrain_costmap,,no_data
2026-08-11T06:35:18Z,/sdk2_command,,no_data
2026-08-11T06:35:44Z,/lio/odom,10.004120,ok
2026-08-11T06:35:44Z,/lio/body_odom,10.034960,ok
2026-08-11T06:35:44Z,/imu/data,,no_data
2026-08-11T06:35:49Z,/lio/odom,,no_data
2026-08-11T06:35:53Z,/lio/body_odom,10.179,ok
2026-08-11T06:35:57Z,/body_path,,no_data
2026-08-11T06:36:02Z,/terrain_costmap,,no_data
2026-08-11T06:36:06Z,/sdk2_command,,no_data
2026-08-11T06:36:58Z,/imu/data,110.416,ok
2026-08-11T06:37:02Z,/lio/odom,10.001,ok
2026-08-11T06:37:06Z,/lio/body_odom,9.919,ok
