timestamp,status,file_size_bytes,mtime_epoch,last_frame,frame_delta,last_points,last_packets,last_start_time,last_end_time,tail_warning_lines,tail_error_lines
2026-08-13T05:42:12Z,ok,5578752,1786589780,57988,,64000,500,1786589762.732517,1786589762.832563,0,0
2026-08-13T05:43:42Z,frame_reset,84625,1786599823,883,,64000,500,1786599823.020753,1786599823.120750,2,0
2026-08-13T05:44:30Z,ok,129729,1786599870,1359,476,64000,500,1786599870.621108,1786599870.720898,0,0
2026-08-13T05:45:17Z,ok,175139,1786599918,1837,478,64000,500,1786599918.421467,1786599918.522476,0,0
2026-08-13T05:46:05Z,ok,220644,1786599966,2316,479,64000,500,1786599966.323021,1786599966.422725,0,0
2026-08-13T05:47:46Z,ok,316214,1786600067,3322,1006,64000,500,1786600066.924454,1786600067.024150,0,0
2026-08-13T05:48:36Z,ok,364569,1786600117,3831,509,64000,500,1786600117.821349,1786600117.921171,0,0
2026-08-13T05:49:27Z,ok,412734,1786600168,4338,507,64000,500,1786600168.517934,1786600168.617782,0,0
2026-08-13T05:50:17Z,ok,460519,1786600218,4841,503,64000,500,1786600218.816878,1786600218.916560,0,0
2026-08-13T05:51:34Z,ok,533004,1786600295,5605,764,64000,500,1786600295.214296,1786600295.314214,0,0
2026-08-13T05:52:24Z,ok,580884,1786600345,6108,503,64000,500,1786600345.513998,1786600345.613331,0,0
2026-08-13T05:53:14Z,ok,628859,1786600396,6613,505,64000,500,1786600396.012767,1786600396.113138,0,0
2026-08-13T05:54:06Z,ok,677904,1786600447,7127,514,64000,500,1786600447.412558,1786600447.512963,1,0
2026-08-13T05:55:22Z,ok,745950,1786600519,7842,715,64000,500,1786600518.913540,1786600519.013307,0,0
