timestamp,component,running,pids,states,cpu_percent_interval,rss_kib,threads,metrics_status
2026-08-11T05:44:11Z,hesai_lidar,0,,,,0,0,stopped
2026-08-11T05:44:11Z,go2_imu_bridge,0,,,,0,0,stopped
2026-08-11T05:44:11Z,super_lio,0,,,,0,0,stopped
2026-08-11T05:44:11Z,body_odom_adapter,0,,,,0,0,stopped
2026-08-11T05:44:11Z,terrain_mapper,0,,,,0,0,stopped
2026-08-11T05:44:11Z,body_lattice_planner,0,,,,0,0,stopped
2026-08-11T05:44:11Z,go2_sdk2_bridge,0,,,,0,0,stopped
2026-08-11T05:44:11Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-11T05:45:37Z,hesai_lidar,1,4143;4149,4143:S;4149:R,,222876,18,baseline
2026-08-11T05:45:37Z,go2_imu_bridge,1,4207;4210,4207:S;4210:S,,123252,21,baseline
2026-08-11T05:45:37Z,super_lio,1,4247,4247:S,,142220,15,baseline
2026-08-11T05:45:37Z,body_odom_adapter,1,4442,4442:S,,87720,12,baseline
2026-08-11T05:45:37Z,terrain_mapper,1,4450,4450:S,,119844,12,baseline
2026-08-11T05:45:37Z,body_lattice_planner,1,4456,4456:S,,93356,12,baseline
2026-08-11T05:45:37Z,go2_sdk2_bridge,0,,,,0,0,stopped
2026-08-11T05:45:37Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-11T05:46:27Z,hesai_lidar,1,4143;4149,4143:S;4149:S,24.357,222516,18,ok
2026-08-11T05:46:27Z,go2_imu_bridge,1,4207;4210,4207:S;4210:S,10.402,122896,21,ok
2026-08-11T05:46:27Z,super_lio,1,4247,4247:S,45.643,148904,15,ok
2026-08-11T05:46:27Z,body_odom_adapter,1,4442,4442:S,1.305,87540,12,ok
2026-08-11T05:46:27Z,terrain_mapper,1,4450,4450:R,28.012,123168,12,ok
2026-08-11T05:46:27Z,body_lattice_planner,1,4456,4456:S,1.546,92996,12,ok
2026-08-11T05:46:27Z,go2_sdk2_bridge,1,5273,5273:S,,96348,20,baseline
2026-08-11T05:46:27Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-11T05:47:15Z,hesai_lidar,1,4143;4149,4143:S;4149:S,24.793,221920,18,ok
2026-08-11T05:47:15Z,go2_imu_bridge,1,4207;4210,4207:S;4210:S,10.567,122440,21,ok
2026-08-11T05:47:15Z,super_lio,1,4247,4247:S,47.767,151816,15,ok
2026-08-11T05:47:15Z,body_odom_adapter,1,4442,4442:S,1.199,87140,12,ok
2026-08-11T05:47:15Z,terrain_mapper,1,4450,4450:R,28.784,123276,12,ok
2026-08-11T05:47:15Z,body_lattice_planner,1,4456,4456:S,1.696,92652,12,ok
2026-08-11T05:47:15Z,go2_sdk2_bridge,1,5273,5273:S,3.350,96080,20,ok
2026-08-11T05:47:15Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-11T05:48:03Z,hesai_lidar,1,4143;4149,4143:S;4149:S,25.393,224192,18,ok
2026-08-11T05:48:03Z,go2_imu_bridge,1,4207;4210,4207:S;4210:S,10.598,124948,21,ok
2026-08-11T05:48:03Z,super_lio,1,4247,4247:S,48.961,151564,15,ok
2026-08-11T05:48:03Z,body_odom_adapter,1,4442,4442:S,1.175,86748,12,ok
2026-08-11T05:48:03Z,terrain_mapper,1,4450,4450:S,30.598,122764,12,ok
2026-08-11T05:48:03Z,body_lattice_planner,1,4456,4456:S,1.637,92060,12,ok
2026-08-11T05:48:03Z,go2_sdk2_bridge,1,5273,5273:S,2.749,95744,20,ok
2026-08-11T05:48:03Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-11T05:49:49Z,hesai_lidar,1,4143;4149,4143:S;4149:S,26.267,223012,18,ok
2026-08-11T05:49:49Z,go2_imu_bridge,1,4207;4210,4207:S;4210:S,10.684,123688,21,ok
2026-08-11T05:49:49Z,super_lio,1,4247,4247:R,50.735,155228,15,ok
2026-08-11T05:49:49Z,body_odom_adapter,1,4442,4442:S,1.272,88348,12,ok
2026-08-11T05:49:49Z,terrain_mapper,1,4450,4450:S,32.401,122408,12,ok
2026-08-11T05:49:49Z,body_lattice_planner,1,4456,4456:S,1.545,94832,12,ok
2026-08-11T05:49:49Z,go2_sdk2_bridge,1,5273,5273:S,2.855,96044,20,ok
2026-08-11T05:49:49Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-11T05:50:39Z,hesai_lidar,1,4143;4149,4143:S;4149:S,26.352,222436,18,ok
2026-08-11T05:50:39Z,go2_imu_bridge,1,4207;4210,4207:S;4210:S,10.581,123548,21,ok
2026-08-11T05:50:39Z,super_lio,1,4247,4247:S,49.059,155968,15,ok
2026-08-11T05:50:39Z,body_odom_adapter,1,4442,4442:S,1.129,88012,12,ok
2026-08-11T05:50:39Z,terrain_mapper,1,4450,4450:S,30.097,124584,12,ok
2026-08-11T05:50:39Z,body_lattice_planner,1,4456,4456:S,1.486,94296,12,ok
2026-08-11T05:50:39Z,go2_sdk2_bridge,1,5273,5273:S,2.615,97336,20,ok
2026-08-11T05:50:39Z,go2_rl_controller,0,,,,0,0,stopped
