window_end,window_duration_sec,topic,status,message_count,first_receive_ns,last_receive_ns,first_header_ns,last_header_ns,latest_header_age_ms,header_span_ms,first_local_sequence,last_local_sequence,unique_header_count,duplicate_header_count,nonmonotonic_header_count,invalid_header_count,min_header_gap_ms,max_header_gap_ms,max_receive_gap_ms
2026-08-11T05:44:17Z,5.000847,/lio/odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-11T05:44:17Z,5.000847,/lio/body_odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-11T05:45:44Z,5.000759,/lio/odom,ok,28,1786427141584202121,1786427144280347399,1786427141550456762,1786427144252512216,75.575391,2702.055454,1,28,28,0,0,0,95.913172,102.346182,107.749932
2026-08-11T05:45:44Z,5.000759,/lio/body_odom,ok,36,1786427140784911043,1786427144281725029,1786427140750772953,1786427144252512216,75.575391,3501.739263,1,36,36,0,0,0,95.913172,104.046106,110.220328
2026-08-11T05:46:33Z,5.000963,/lio/odom,ok,45,1786427189375310955,1786427193776282949,1786427189351122140,1786427193747028112,96.639588,4395.905972,1,45,42,3,0,0,73.968888,422.022104,424.369786
2026-08-11T05:46:33Z,5.000963,/lio/body_odom,ok,50,1786427188878399018,1786427193777939042,1786427188847088336,1786427193747028112,96.639588,4899.939776,1,50,47,3,0,0,73.968888,422.022104,423.809627
2026-08-11T05:47:22Z,5.001256,/lio/odom,ok,47,1786427237568047965,1786427242179301522,1786427237547961235,1786427242147648096,84.555057,4599.686861,1,47,47,0,0,0,94.669103,105.288506,110.278699
2026-08-11T05:47:22Z,5.001256,/lio/body_odom,ok,28,1786427239477656086,1786427242182304475,1786427239447888374,1786427242147648096,84.555057,2699.759722,1,28,28,0,0,0,94.976187,105.024576,109.605298
2026-08-11T05:48:09Z,5.000858,/lio/odom,ok,45,1786427285266008456,1786427289671355480,1786427285243750810,1786427289641636133,109.595960,4397.885323,1,45,45,0,0,0,95.907211,102.747917,108.188223
2026-08-11T05:48:09Z,5.000858,/lio/body_odom,ok,45,1786427285268841775,1786427289672888711,1786427285243750810,1786427289641636133,109.595960,4397.885323,1,45,45,0,0,0,95.907211,102.747917,109.320358
2026-08-11T05:49:56Z,5.000655,/lio/odom,ok,26,1786427393566501876,1786427396057006394,1786427393530926942,1786427396028728961,38.254070,2497.802019,1,26,26,0,0,0,93.953133,104.076624,106.542161
2026-08-11T05:49:56Z,5.000655,/lio/body_odom,ok,37,1786427392464305901,1786427396057957022,1786427392434760332,1786427396028728961,38.254070,3593.968629,1,37,37,0,0,0,93.953133,104.076624,106.655470
2026-08-11T05:50:46Z,5.000621,/lio/odom,ok,43,1786427441561793428,1786427446155984558,1786427441530418634,1786427446131929397,33.707384,4601.510763,1,43,43,0,0,0,95.633507,300.283193,368.010777
2026-08-11T05:50:46Z,5.000621,/lio/body_odom,ok,24,1786427443878344722,1786427446158793452,1786427443828133821,1786427446131929397,33.707384,2303.795576,1,24,24,0,0,0,95.781565,104.078770,104.899964
