timestamp,monotonic_ns,interface,operstate,carrier,rx_bytes,rx_packets,rx_errors,rx_dropped,tx_bytes,tx_packets,tx_errors,tx_dropped,status
2026-08-11T05:44:11Z,376130000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-11T05:44:11Z,376130000000,enP8p1s0,up,1,1524119918,2174779,0,0,512939,2245,0,0,ok
2026-08-11T05:44:11Z,376130000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-11T05:44:11Z,376130000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-11T05:44:11Z,376130000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-11T05:44:11Z,376130000000,wlx6c1ff7881257,up,1,11742589,17244,0,36,8604546,22122,0,0,ok
2026-08-11T05:45:37Z,462910000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-11T05:45:37Z,462910000000,enP8p1s0,up,1,1954045530,2748211,0,0,669559,3158,0,0,ok
2026-08-11T05:45:37Z,462910000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-11T05:45:37Z,462910000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-11T05:45:37Z,462910000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-11T05:45:37Z,462910000000,wlx6c1ff7881257,up,1,15236964,23361,0,45,29097306,86551,0,0,ok
2026-08-11T05:46:27Z,512370000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-11T05:46:27Z,512370000000,enP8p1s0,up,1,2200306806,3076140,0,0,785645,3843,0,0,ok
2026-08-11T05:46:27Z,512370000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-11T05:46:27Z,512370000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-11T05:46:27Z,512370000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-11T05:46:27Z,512370000000,wlx6c1ff7881257,up,1,19792749,37867,0,50,46756322,137926,0,0,ok
2026-08-11T05:47:15Z,560690000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-11T05:47:15Z,560690000000,enP8p1s0,up,1,2440746730,3396117,0,0,1006393,4896,0,0,ok
2026-08-11T05:47:15Z,560690000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-11T05:47:15Z,560690000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-11T05:47:15Z,560690000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-11T05:47:15Z,560690000000,wlx6c1ff7881257,up,1,23158895,50774,0,55,64068549,185515,0,0,ok
2026-08-11T05:48:03Z,608320000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-11T05:48:03Z,608320000000,enP8p1s0,up,1,2677654606,3711468,0,0,1094273,5425,0,0,ok
2026-08-11T05:48:03Z,608320000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-11T05:48:03Z,608320000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-11T05:48:03Z,608320000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-11T05:48:03Z,608320000000,wlx6c1ff7881257,up,1,29577138,63567,0,59,79691752,226752,0,0,ok
2026-08-11T05:49:49Z,714460000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-11T05:49:49Z,714460000000,enP8p1s0,up,1,3205650212,4414824,0,0,1287017,6587,0,0,ok
2026-08-11T05:49:49Z,714460000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-11T05:49:49Z,714460000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-11T05:49:49Z,714460000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-11T05:49:49Z,714460000000,wlx6c1ff7881257,up,1,36097541,85716,0,70,115375247,319157,0,0,ok
2026-08-11T05:50:39Z,764910000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-11T05:50:39Z,764910000000,enP8p1s0,up,1,3416576986,4719655,0,0,1380083,7140,0,0,ok
2026-08-11T05:50:39Z,764910000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-11T05:50:39Z,764910000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-11T05:50:39Z,764910000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-11T05:50:39Z,764910000000,wlx6c1ff7881257,up,1,38774670,95479,0,75,133582327,361313,0,0,ok
