timestamp,monotonic_ns,interface,operstate,carrier,rx_bytes,rx_packets,rx_errors,rx_dropped,tx_bytes,tx_packets,tx_errors,tx_dropped,status
2026-08-10T05:17:14Z,411450000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-10T05:17:14Z,411450000000,enP8p1s0,up,1,1687917232,2400151,0,0,513021,2270,0,0,ok
2026-08-10T05:17:14Z,411450000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-10T05:17:14Z,411450000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-10T05:17:14Z,411450000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-10T05:17:14Z,411450000000,wlx6c1ff7881257,up,1,1022293,5436,0,40,3915337,8780,0,0,ok
2026-08-10T05:18:42Z,499620000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-10T05:18:42Z,499620000000,enP8p1s0,up,1,2124980562,2982861,0,0,672437,3237,0,0,ok
2026-08-10T05:18:42Z,499620000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-10T05:18:42Z,499620000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-10T05:18:42Z,499620000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-10T05:18:42Z,499620000000,wlx6c1ff7881257,up,1,6140233,10909,0,49,19109815,62547,0,0,ok
2026-08-10T05:19:31Z,548490000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-10T05:19:31Z,548490000000,enP8p1s0,up,1,2368053426,3306233,0,0,740311,3616,0,0,ok
2026-08-10T05:19:31Z,548490000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-10T05:19:31Z,548490000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-10T05:19:31Z,548490000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-10T05:19:31Z,548490000000,wlx6c1ff7881257,up,1,10397077,17348,0,54,27946361,93948,0,0,ok
2026-08-10T05:20:19Z,596390000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-10T05:20:19Z,596390000000,enP8p1s0,up,1,2606384216,3623270,0,0,806851,3982,0,0,ok
2026-08-10T05:20:19Z,596390000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-10T05:20:19Z,596390000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
