timestamp,topic,average_hz,status
2026-08-07T08:20:51Z,/lio/odom,,no_data
2026-08-07T08:20:51Z,/lio/body_odom,,no_data
2026-08-07T08:21:30Z,/imu/data,163.527,ok
2026-08-07T08:21:35Z,/lio/odom,5.384,ok
2026-08-07T08:21:39Z,/lio/body_odom,10.063,ok
2026-08-07T08:21:43Z,/body_path,,no_data
2026-08-07T08:21:48Z,/terrain_costmap,1.997,ok
2026-08-07T08:21:52Z,/sdk2_command,,no_data
2026-08-07T08:22:18Z,/lio/odom,6.782151,ok
2026-08-07T08:22:18Z,/lio/body_odom,6.795006,ok
2026-08-07T08:22:18Z,/imu/data,,no_data
2026-08-07T08:22:22Z,/lio/odom,8.615,ok
2026-08-07T08:22:27Z,/lio/body_odom,,no_data
2026-08-07T08:22:31Z,/body_path,,no_data
2026-08-07T08:22:35Z,/terrain_costmap,1.992,ok
2026-08-07T08:22:40Z,/sdk2_command,,no_data
2026-08-07T08:23:05Z,/lio/odom,8.645846,ok
2026-08-07T08:23:05Z,/lio/body_odom,8.644472,ok
2026-08-07T08:23:05Z,/imu/data,161.567,ok
2026-08-07T08:23:09Z,/lio/odom,7.678,ok
2026-08-07T08:23:14Z,/lio/body_odom,8.618,ok
2026-08-07T08:23:18Z,/body_path,,no_data
2026-08-07T08:23:22Z,/terrain_costmap,1.988,ok
2026-08-07T08:23:27Z,/sdk2_command,,no_data
2026-08-07T08:23:53Z,/lio/odom,9.976134,ok
2026-08-07T08:23:53Z,/lio/body_odom,9.974379,ok
2026-08-07T08:23:53Z,/imu/data,164.344,ok
2026-08-07T08:23:57Z,/lio/odom,10.085,ok
2026-08-07T08:24:02Z,/lio/body_odom,10.045,ok
2026-08-07T08:24:06Z,/body_path,,no_data
2026-08-07T08:24:10Z,/terrain_costmap,1.997,ok
2026-08-07T08:24:15Z,/sdk2_command,,no_data
2026-08-07T08:24:41Z,/lio/odom,8.162671,ok
2026-08-07T08:24:41Z,/lio/body_odom,8.163923,ok
2026-08-07T08:25:27Z,/imu/data,,no_data
2026-08-07T08:25:31Z,/lio/odom,10.001,ok
2026-08-07T08:25:36Z,/lio/body_odom,10.025,ok
2026-08-07T08:25:40Z,/body_path,,no_data
2026-08-07T08:25:44Z,/terrain_costmap,1.993,ok
2026-08-07T08:25:48Z,/sdk2_command,,no_data
2026-08-07T08:26:14Z,/lio/odom,4.131183,ok
2026-08-07T08:26:14Z,/lio/body_odom,4.129740,ok
2026-08-07T08:26:14Z,/imu/data,161.279,ok
2026-08-07T08:26:18Z,/lio/odom,3.407,ok
2026-08-07T08:26:23Z,/lio/body_odom,9.514,ok
2026-08-07T08:26:27Z,/body_path,,no_data
2026-08-07T08:26:31Z,/terrain_costmap,,no_data
2026-08-07T08:26:36Z,/sdk2_command,,no_data
2026-08-07T08:27:02Z,/lio/odom,10.000830,ok
2026-08-07T08:27:02Z,/lio/body_odom,10.039180,ok
2026-08-07T08:27:02Z,/imu/data,166.723,ok
2026-08-07T08:27:06Z,/lio/odom,8.225,ok
2026-08-07T08:27:11Z,/lio/body_odom,10.009,ok
2026-08-07T08:27:15Z,/body_path,,no_data
2026-08-07T08:27:19Z,/terrain_costmap,,no_data
2026-08-07T08:27:24Z,/sdk2_command,,no_data
2026-08-07T08:27:50Z,/lio/odom,9.991254,ok
2026-08-07T08:27:50Z,/lio/body_odom,9.991209,ok
2026-08-07T08:27:50Z,/imu/data,166.663,ok
2026-08-07T08:27:54Z,/lio/odom,10.014,ok
2026-08-07T08:27:59Z,/lio/body_odom,10.001,ok
2026-08-07T08:28:03Z,/body_path,,no_data
