window_end,window_duration_sec,topic,status,message_count,first_receive_ns,last_receive_ns,first_header_ns,last_header_ns,latest_header_age_ms,header_span_ms,first_local_sequence,last_local_sequence,unique_header_count,duplicate_header_count,nonmonotonic_header_count,invalid_header_count,min_header_gap_ms,max_header_gap_ms,max_receive_gap_ms
2026-08-07T08:20:51Z,5.006198,/lio/odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-07T08:20:51Z,5.006198,/lio/body_odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-07T08:22:18Z,5.000581,/lio/odom,ok,22,1786090935077088164,1786090938173450925,1786090935043949842,1786090938143696546,66.977865,3099.746704,1,22,22,0,0,0,95.615148,401.990652,412.661656
2026-08-07T08:22:18Z,5.000581,/lio/body_odom,ok,20,1786090935378550532,1786090938174722805,1786090935345881700,1786090938143696546,66.977865,2797.814846,1,20,20,0,0,0,95.615148,401.990652,414.069988
2026-08-07T08:23:05Z,5.000558,/lio/odom,ok,39,1786090980877520263,1786090985272694241,1786090980844244480,1786090985248059511,172.256615,4403.815031,1,39,39,0,0,0,94.066382,298.090220,309.584275
2026-08-07T08:23:05Z,5.000558,/lio/body_odom,ok,39,1786090980879040490,1786090985274912979,1786090980844244480,1786090985248059511,172.256615,4403.815031,1,39,39,0,0,0,94.066382,298.090220,310.443496
2026-08-07T08:23:53Z,5.000741,/lio/odom,ok,50,1786091028366552209,1786091033278273755,1786091028347759246,1786091033245757102,94.239262,4897.997856,1,50,50,0,0,0,95.798492,105.947018,112.260281
2026-08-07T08:23:53Z,5.000741,/lio/body_odom,ok,50,1786091028368134762,1786091033280720834,1786091028347759246,1786091033245757102,94.239262,4897.997856,1,50,50,0,0,0,95.798492,105.947018,112.728481
2026-08-07T08:24:41Z,5.000602,/lio/odom,ok,41,1786091076382792061,1786091081283148917,1786091076346550226,1786091081241561412,61.369326,4895.011186,1,41,41,0,0,0,93.949556,396.113872,401.253969
2026-08-07T08:24:41Z,5.000602,/lio/body_odom,ok,41,1786091076384866402,1786091081284471404,1786091076346550226,1786091081241561412,61.369326,4895.011186,1,41,41,0,0,0,93.949556,396.113872,400.657638
2026-08-07T08:26:14Z,5.000629,/lio/odom,ok,21,1786091169442802272,1786091174284031272,1786091167545365571,1786091170083276271,4246.810880,2537.910700,1,21,17,4,0,0,24.032116,386.167765,280.505523
2026-08-07T08:26:14Z,5.000629,/lio/body_odom,ok,21,1786091169444906088,1786091174287825615,1786091167545365571,1786091170083276271,4246.810880,2537.910700,1,21,17,4,0,0,24.032116,386.167765,279.026583
2026-08-07T08:27:02Z,5.000582,/lio/odom,ok,50,1786091217369303841,1786091222268896304,1786091217340976476,1786091222241055250,36.843274,4900.078774,1,50,50,0,0,0,95.655441,104.338169,113.778142
2026-08-07T08:27:02Z,5.000582,/lio/body_odom,ok,45,1786091217887930262,1786091222270757268,1786091217843291759,1786091222241055250,36.843274,4397.763491,1,45,45,0,0,0,95.655441,104.338169,107.278114
