timestamp,topic,average_hz,status
2026-08-06T09:58:30Z,/imu/data,160.139,ok
2026-08-06T09:58:34Z,/lio/odom,6.898,ok
2026-08-06T09:58:39Z,/lio/body_odom,5.060,ok
2026-08-06T09:58:43Z,/body_path,,no_data
2026-08-06T09:58:47Z,/terrain_costmap,,no_data
2026-08-06T09:58:52Z,/sdk2_command,,no_data
2026-08-06T09:59:12Z,/imu/data,160.716,ok
2026-08-06T09:59:17Z,/lio/odom,6.405,ok
2026-08-06T09:59:21Z,/lio/body_odom,6.212,ok
2026-08-06T09:59:25Z,/body_path,,no_data
2026-08-06T09:59:30Z,/terrain_costmap,1.996,ok
2026-08-06T09:59:34Z,/sdk2_command,,no_data
2026-08-06T09:59:54Z,/imu/data,163.430,ok
2026-08-06T09:59:58Z,/lio/odom,6.178,ok
2026-08-06T10:00:02Z,/lio/body_odom,6.920,ok
2026-08-06T10:00:07Z,/body_path,,no_data
2026-08-06T10:00:11Z,/terrain_costmap,,no_data
2026-08-06T10:00:15Z,/sdk2_command,,no_data
2026-08-06T10:00:35Z,/imu/data,164.625,ok
2026-08-06T10:00:40Z,/lio/odom,4.604,ok
2026-08-06T10:00:44Z,/lio/body_odom,8.426,ok
2026-08-06T10:00:48Z,/body_path,,no_data
2026-08-06T10:00:53Z,/terrain_costmap,,no_data
2026-08-06T10:00:57Z,/sdk2_command,,no_data
2026-08-06T10:01:36Z,/imu/data,,no_data
2026-08-06T10:01:40Z,/lio/odom,6.601,ok
2026-08-06T10:01:44Z,/lio/body_odom,,no_data
2026-08-06T10:01:48Z,/body_path,,no_data
2026-08-06T10:01:53Z,/terrain_costmap,1.994,ok
2026-08-06T10:01:57Z,/sdk2_command,,no_data
2026-08-06T10:02:19Z,/imu/data,168.610,ok
2026-08-06T10:02:23Z,/lio/odom,,no_data
2026-08-06T10:02:27Z,/lio/body_odom,5.319,ok
2026-08-06T10:02:32Z,/body_path,,no_data
2026-08-06T10:02:36Z,/terrain_costmap,,no_data
2026-08-06T10:02:40Z,/sdk2_command,,no_data
2026-08-06T10:03:03Z,/imu/data,,no_data
2026-08-06T10:03:07Z,/lio/odom,,no_data
2026-08-06T10:03:11Z,/lio/body_odom,,no_data
2026-08-06T10:03:16Z,/body_path,,no_data
2026-08-06T10:03:20Z,/terrain_costmap,,no_data
2026-08-06T10:03:25Z,/sdk2_command,,no_data
2026-08-06T10:03:45Z,/imu/data,164.969,ok
2026-08-06T10:03:49Z,/lio/odom,6.412,ok
2026-08-06T10:03:54Z,/lio/body_odom,,no_data
2026-08-06T10:03:58Z,/body_path,,no_data
2026-08-06T10:04:02Z,/terrain_costmap,,no_data
2026-08-06T10:04:07Z,/sdk2_command,,no_data
2026-08-06T10:04:45Z,/imu/data,164.520,ok
2026-08-06T10:04:49Z,/lio/odom,5.021,ok
2026-08-06T10:04:53Z,/lio/body_odom,9.063,ok
2026-08-06T10:04:57Z,/body_path,,no_data
2026-08-06T10:05:02Z,/terrain_costmap,2.011,ok
2026-08-06T10:05:06Z,/sdk2_command,,no_data
2026-08-06T10:05:26Z,/imu/data,162.558,ok
2026-08-06T10:05:31Z,/lio/odom,8.395,ok
2026-08-06T10:05:35Z,/lio/body_odom,4.177,ok
2026-08-06T10:05:39Z,/body_path,,no_data
2026-08-06T10:05:44Z,/terrain_costmap,,no_data
2026-08-06T10:05:48Z,/sdk2_command,,no_data
2026-08-06T10:06:08Z,/imu/data,161.125,ok
2026-08-06T10:06:13Z,/lio/odom,5.768,ok
2026-08-06T10:06:17Z,/lio/body_odom,6.182,ok
2026-08-06T10:06:21Z,/body_path,,no_data
2026-08-06T10:06:26Z,/terrain_costmap,1.998,ok
2026-08-06T10:06:30Z,/sdk2_command,,no_data
2026-08-06T10:06:50Z,/imu/data,164.476,ok
2026-08-06T10:06:54Z,/lio/odom,,no_data
2026-08-06T10:06:59Z,/lio/body_odom,6.864,ok
2026-08-06T10:07:03Z,/body_path,,no_data
2026-08-06T10:07:07Z,/terrain_costmap,1.998,ok
2026-08-06T10:07:12Z,/sdk2_command,,no_data
2026-08-06T10:07:32Z,/imu/data,166.554,ok
2026-08-06T10:07:36Z,/lio/odom,,no_data
2026-08-06T10:07:40Z,/lio/body_odom,8.338,ok
2026-08-06T10:07:45Z,/body_path,,no_data
2026-08-06T10:07:49Z,/terrain_costmap,1.994,ok
2026-08-06T10:07:53Z,/sdk2_command,,no_data
