timestamp,topic,average_hz,status
2026-08-25T09:14:39Z,/lio/odom,,no_data
2026-08-25T09:14:39Z,/lio/body_odom,,no_data
2026-08-25T09:15:21Z,/imu/data,,no_data
2026-08-25T09:15:26Z,/lio/odom,9.966,ok
2026-08-25T09:15:30Z,/lio/body_odom,,no_data
2026-08-25T09:15:35Z,/body_path,,no_data
2026-08-25T09:15:39Z,/terrain_costmap,,no_data
2026-08-25T09:15:44Z,/sdk2_command,,no_data
2026-08-25T09:16:16Z,/imu/data,,no_data
2026-08-25T09:16:21Z,/lio/odom,,no_data
2026-08-25T09:16:26Z,/lio/body_odom,9.803,ok
2026-08-25T09:16:30Z,/body_path,,no_data
2026-08-25T09:16:35Z,/terrain_costmap,,no_data
2026-08-25T09:16:39Z,/sdk2_command,,no_data
2026-08-25T09:17:09Z,/lio/odom,9.530279,ok
2026-08-25T09:17:09Z,/lio/body_odom,9.533356,ok
2026-08-25T09:17:10Z,/imu/data,151.740,ok
2026-08-25T09:17:14Z,/lio/odom,10.082,ok
2026-08-25T09:17:19Z,/lio/body_odom,,no_data
2026-08-25T09:17:24Z,/body_path,,no_data
2026-08-25T09:17:28Z,/terrain_costmap,,no_data
2026-08-25T09:17:32Z,/sdk2_command,,no_data
2026-08-25T09:18:01Z,/lio/odom,9.911050,ok
2026-08-25T09:18:01Z,/lio/body_odom,10.147806,ok
2026-08-25T09:18:01Z,/imu/data,156.192,ok
2026-08-25T09:18:06Z,/lio/odom,,no_data
2026-08-25T09:18:10Z,/lio/body_odom,10.180,ok
2026-08-25T09:18:15Z,/body_path,,no_data
2026-08-25T09:18:19Z,/terrain_costmap,,no_data
2026-08-25T09:18:24Z,/sdk2_command,,no_data
