timestamp,component,running,pids
2026-08-06T09:22:53Z,hesai_lidar,0,
2026-08-06T09:22:53Z,go2_imu_bridge,0,
2026-08-06T09:22:53Z,super_lio,0,
2026-08-06T09:22:53Z,body_odom_adapter,0,
2026-08-06T09:22:53Z,terrain_mapper,0,
2026-08-06T09:22:53Z,body_lattice_planner,0,
2026-08-06T09:22:53Z,go2_sdk2_bridge,0,
2026-08-06T09:22:53Z,go2_rl_controller,0,
2026-08-06T09:23:46Z,hesai_lidar,1,3920;3937
2026-08-06T09:23:46Z,go2_imu_bridge,1,3991;3997
2026-08-06T09:23:46Z,super_lio,1,4039
2026-08-06T09:23:46Z,body_odom_adapter,1,4242
2026-08-06T09:23:46Z,terrain_mapper,1,4248
2026-08-06T09:23:46Z,body_lattice_planner,1,4258
2026-08-06T09:23:46Z,go2_sdk2_bridge,0,
2026-08-06T09:23:46Z,go2_rl_controller,0,
2026-08-06T09:24:27Z,hesai_lidar,1,3920;3937
2026-08-06T09:24:27Z,go2_imu_bridge,1,3991;3997
2026-08-06T09:24:27Z,super_lio,1,4039
2026-08-06T09:24:27Z,body_odom_adapter,1,4242
2026-08-06T09:24:27Z,terrain_mapper,1,4248
2026-08-06T09:24:27Z,body_lattice_planner,1,4258
2026-08-06T09:24:27Z,go2_sdk2_bridge,0,
2026-08-06T09:24:27Z,go2_rl_controller,0,
2026-08-06T09:25:07Z,hesai_lidar,1,3920;3937
2026-08-06T09:25:07Z,go2_imu_bridge,1,3991;3997
2026-08-06T09:25:07Z,super_lio,1,4039
2026-08-06T09:25:07Z,body_odom_adapter,1,4242
2026-08-06T09:25:07Z,terrain_mapper,1,4248
2026-08-06T09:25:07Z,body_lattice_planner,1,4258
2026-08-06T09:25:07Z,go2_sdk2_bridge,0,
2026-08-06T09:25:07Z,go2_rl_controller,0,
2026-08-06T09:25:48Z,hesai_lidar,1,3920;3937
2026-08-06T09:25:48Z,go2_imu_bridge,1,3991;3997
2026-08-06T09:25:48Z,super_lio,1,4039
2026-08-06T09:25:48Z,body_odom_adapter,1,4242
2026-08-06T09:25:48Z,terrain_mapper,1,4248
2026-08-06T09:25:48Z,body_lattice_planner,1,4258
2026-08-06T09:25:48Z,go2_sdk2_bridge,0,
2026-08-06T09:25:48Z,go2_rl_controller,0,
2026-08-06T09:26:47Z,hesai_lidar,1,3920;3937
2026-08-06T09:26:47Z,go2_imu_bridge,1,3991;3997
2026-08-06T09:26:47Z,super_lio,1,4039
2026-08-06T09:26:47Z,body_odom_adapter,1,4242
2026-08-06T09:26:47Z,terrain_mapper,1,4248
2026-08-06T09:26:47Z,body_lattice_planner,1,4258
2026-08-06T09:26:47Z,go2_sdk2_bridge,0,
2026-08-06T09:26:47Z,go2_rl_controller,0,
2026-08-06T09:27:28Z,hesai_lidar,1,3920;3937
2026-08-06T09:27:28Z,go2_imu_bridge,1,3991;3997
2026-08-06T09:27:28Z,super_lio,1,4039
2026-08-06T09:27:28Z,body_odom_adapter,1,4242
2026-08-06T09:27:28Z,terrain_mapper,1,4248
2026-08-06T09:27:28Z,body_lattice_planner,1,4258
2026-08-06T09:27:28Z,go2_sdk2_bridge,0,
2026-08-06T09:27:28Z,go2_rl_controller,0,
2026-08-06T09:28:10Z,hesai_lidar,1,3920;3937
2026-08-06T09:28:10Z,go2_imu_bridge,1,3991;3997
2026-08-06T09:28:10Z,super_lio,1,4039
2026-08-06T09:28:10Z,body_odom_adapter,1,4242
2026-08-06T09:28:10Z,terrain_mapper,1,4248
2026-08-06T09:28:10Z,body_lattice_planner,1,4258
2026-08-06T09:28:10Z,go2_sdk2_bridge,0,
2026-08-06T09:28:10Z,go2_rl_controller,0,
2026-08-06T09:28:49Z,hesai_lidar,1,3920;3937
2026-08-06T09:28:49Z,go2_imu_bridge,1,3991;3997
2026-08-06T09:28:49Z,super_lio,1,4039
2026-08-06T09:28:49Z,body_odom_adapter,1,4242
2026-08-06T09:28:49Z,terrain_mapper,1,4248
2026-08-06T09:28:49Z,body_lattice_planner,1,4258
2026-08-06T09:28:49Z,go2_sdk2_bridge,0,
2026-08-06T09:28:49Z,go2_rl_controller,0,
2026-08-06T09:29:31Z,hesai_lidar,1,3937
2026-08-06T09:29:31Z,go2_imu_bridge,0,
2026-08-06T09:29:31Z,super_lio,0,
2026-08-06T09:29:31Z,body_odom_adapter,0,
2026-08-06T09:29:31Z,terrain_mapper,0,
2026-08-06T09:29:31Z,body_lattice_planner,0,
2026-08-06T09:29:31Z,go2_sdk2_bridge,0,
2026-08-06T09:29:31Z,go2_rl_controller,0,
2026-08-06T09:30:12Z,hesai_lidar,1,3937
2026-08-06T09:30:12Z,go2_imu_bridge,0,
2026-08-06T09:30:12Z,super_lio,0,
2026-08-06T09:30:12Z,body_odom_adapter,0,
2026-08-06T09:30:12Z,terrain_mapper,0,
2026-08-06T09:30:12Z,body_lattice_planner,0,
2026-08-06T09:30:12Z,go2_sdk2_bridge,0,
2026-08-06T09:30:12Z,go2_rl_controller,0,
2026-08-06T09:30:54Z,hesai_lidar,1,3937
2026-08-06T09:30:54Z,go2_imu_bridge,0,
2026-08-06T09:30:54Z,super_lio,0,
2026-08-06T09:30:54Z,body_odom_adapter,0,
2026-08-06T09:30:54Z,terrain_mapper,0,
2026-08-06T09:30:54Z,body_lattice_planner,0,
2026-08-06T09:30:54Z,go2_sdk2_bridge,0,
2026-08-06T09:30:54Z,go2_rl_controller,0,
2026-08-06T09:31:35Z,hesai_lidar,0,
2026-08-06T09:31:35Z,go2_imu_bridge,0,
2026-08-06T09:31:35Z,super_lio,0,
2026-08-06T09:31:35Z,body_odom_adapter,0,
2026-08-06T09:31:35Z,terrain_mapper,0,
