timestamp,topic,average_hz,status
2026-08-06T09:23:04Z,/imu/data,156.407,ok
2026-08-06T09:23:08Z,/lio/odom,,no_data
2026-08-06T09:23:13Z,/lio/body_odom,,no_data
2026-08-06T09:23:17Z,/body_path,,no_data
2026-08-06T09:23:21Z,/terrain_costmap,1.999,ok
2026-08-06T09:23:26Z,/sdk2_command,,no_data
2026-08-06T09:23:46Z,/imu/data,165.080,ok
2026-08-06T09:23:51Z,/lio/odom,9.988,ok
2026-08-06T09:23:55Z,/lio/body_odom,8.296,ok
2026-08-06T09:23:59Z,/body_path,,no_data
2026-08-06T09:24:04Z,/terrain_costmap,1.999,ok
2026-08-06T09:24:08Z,/sdk2_command,,no_data
2026-08-06T09:24:27Z,/imu/data,163.957,ok
2026-08-06T09:24:31Z,/lio/odom,8.141,ok
2026-08-06T09:24:36Z,/lio/body_odom,8.190,ok
2026-08-06T09:24:40Z,/body_path,,no_data
2026-08-06T09:24:44Z,/terrain_costmap,,no_data
2026-08-06T09:24:49Z,/sdk2_command,,no_data
2026-08-06T09:25:08Z,/imu/data,165.939,ok
2026-08-06T09:25:12Z,/lio/odom,9.913,ok
2026-08-06T09:25:16Z,/lio/body_odom,9.952,ok
2026-08-06T09:25:21Z,/body_path,,no_data
2026-08-06T09:25:25Z,/terrain_costmap,1.997,ok
2026-08-06T09:25:29Z,/sdk2_command,,no_data
2026-08-06T09:26:06Z,/imu/data,,no_data
2026-08-06T09:26:10Z,/lio/odom,8.530,ok
2026-08-06T09:26:15Z,/lio/body_odom,8.360,ok
2026-08-06T09:26:19Z,/body_path,,no_data
2026-08-06T09:26:23Z,/terrain_costmap,,no_data
2026-08-06T09:26:27Z,/sdk2_command,,no_data
2026-08-06T09:26:47Z,/imu/data,164.454,ok
2026-08-06T09:26:51Z,/lio/odom,6.305,ok
2026-08-06T09:26:56Z,/lio/body_odom,7.599,ok
2026-08-06T09:27:00Z,/body_path,,no_data
2026-08-06T09:27:04Z,/terrain_costmap,2.004,ok
2026-08-06T09:27:09Z,/sdk2_command,,no_data
2026-08-06T09:27:28Z,/imu/data,161.196,ok
2026-08-06T09:27:33Z,/lio/odom,9.971,ok
2026-08-06T09:27:37Z,/lio/body_odom,,no_data
2026-08-06T09:27:41Z,/body_path,,no_data
2026-08-06T09:27:46Z,/terrain_costmap,2.001,ok
2026-08-06T09:27:50Z,/sdk2_command,,no_data
2026-08-06T09:28:10Z,/imu/data,163.393,ok
2026-08-06T09:28:15Z,/lio/odom,9.228,ok
2026-08-06T09:28:19Z,/lio/body_odom,,no_data
2026-08-06T09:28:23Z,/body_path,,no_data
2026-08-06T09:28:28Z,/terrain_costmap,1.996,ok
2026-08-06T09:28:32Z,/sdk2_command,,no_data
2026-08-06T09:28:51Z,/imu/data,166.644,ok
2026-08-06T09:28:56Z,/lio/odom,9.157,ok
2026-08-06T09:29:00Z,/lio/body_odom,9.213,ok
2026-08-06T09:29:04Z,/body_path,,no_data
2026-08-06T09:29:08Z,/terrain_costmap,1.996,ok
2026-08-06T09:29:13Z,/sdk2_command,,no_data
2026-08-06T09:29:31Z,/imu/data,,no_data
2026-08-06T09:29:36Z,/lio/odom,,no_data
2026-08-06T09:29:40Z,/lio/body_odom,,no_data
2026-08-06T09:29:44Z,/body_path,,no_data
2026-08-06T09:29:49Z,/terrain_costmap,,no_data
2026-08-06T09:29:53Z,/sdk2_command,,no_data
2026-08-06T09:30:13Z,/imu/data,,no_data
2026-08-06T09:30:17Z,/lio/odom,,no_data
2026-08-06T09:30:21Z,/lio/body_odom,,no_data
2026-08-06T09:30:26Z,/body_path,,no_data
2026-08-06T09:30:30Z,/terrain_costmap,,no_data
2026-08-06T09:30:34Z,/sdk2_command,,no_data
2026-08-06T09:30:54Z,/imu/data,,no_data
2026-08-06T09:30:58Z,/lio/odom,,no_data
2026-08-06T09:31:03Z,/lio/body_odom,,no_data
2026-08-06T09:31:07Z,/body_path,,no_data
2026-08-06T09:31:11Z,/terrain_costmap,,no_data
2026-08-06T09:31:15Z,/sdk2_command,,no_data
