timestamp,component,running,pids,states,cpu_percent_interval,rss_kib,threads,metrics_status
2026-08-20T07:58:20Z,hesai_lidar,0,,,,0,0,stopped
2026-08-20T07:58:20Z,go2_imu_bridge,0,,,,0,0,stopped
2026-08-20T07:58:20Z,super_lio,0,,,,0,0,stopped
2026-08-20T07:58:20Z,body_odom_adapter,0,,,,0,0,stopped
2026-08-20T07:58:20Z,terrain_mapper,0,,,,0,0,stopped
2026-08-20T07:58:20Z,body_lattice_planner,0,,,,0,0,stopped
2026-08-20T07:58:20Z,go2_sdk2_bridge,0,,,,0,0,stopped
2026-08-20T07:58:20Z,go2_sdk2_direct_bridge,0,,,,0,0,stopped
2026-08-20T07:58:20Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-20T07:59:53Z,hesai_lidar,1,4071;4073;4088,4071:S;4073:S;4088:S,,223760,19,baseline
2026-08-20T07:59:53Z,go2_imu_bridge,1,4147;4149;4153,4147:S;4149:S;4153:S,,126032,22,baseline
2026-08-20T07:59:53Z,super_lio,1,4190,4190:R,,156292,15,baseline
2026-08-20T07:59:53Z,body_odom_adapter,1,4386,4386:S,,87220,12,baseline
2026-08-20T07:59:53Z,terrain_mapper,1,4392,4392:S,,108452,12,baseline
2026-08-20T07:59:53Z,body_lattice_planner,1,4394,4394:S,,94224,12,baseline
2026-08-20T07:59:53Z,go2_sdk2_bridge,0,,,,0,0,stopped
2026-08-20T07:59:53Z,go2_sdk2_direct_bridge,0,,,,0,0,stopped
2026-08-20T07:59:53Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-20T08:00:46Z,hesai_lidar,1,4071;4073;4088,4071:S;4073:S;4088:R,19.531,223428,19,ok
2026-08-20T08:00:46Z,go2_imu_bridge,1,4147;4149;4153,4147:S;4149:S;4153:S,9.981,125988,22,ok
2026-08-20T08:00:46Z,super_lio,1,4190,4190:R,40.732,155932,15,ok
2026-08-20T08:00:46Z,body_odom_adapter,1,4386,4386:S,0.807,86760,12,ok
2026-08-20T08:00:46Z,terrain_mapper,1,4392,4392:S,16.979,108612,12,ok
2026-08-20T08:00:46Z,body_lattice_planner,1,4394,4394:S,1.332,94500,12,ok
2026-08-20T08:00:46Z,go2_sdk2_bridge,0,,,,0,0,stopped
2026-08-20T08:00:46Z,go2_sdk2_direct_bridge,0,,,,0,0,stopped
2026-08-20T08:00:46Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-20T08:01:37Z,hesai_lidar,1,4071;4073;4088,4071:S;4073:S;4088:S,19.387,223032,19,ok
2026-08-20T08:01:37Z,go2_imu_bridge,1,4147;4149;4153,4147:S;4149:S;4153:S,9.949,125652,22,ok
2026-08-20T08:01:37Z,super_lio,1,4190,4190:R,40.956,155600,15,ok
2026-08-20T08:01:37Z,body_odom_adapter,1,4386,4386:S,0.826,86224,12,ok
2026-08-20T08:01:37Z,terrain_mapper,1,4392,4392:R,17.499,108316,12,ok
2026-08-20T08:01:37Z,body_lattice_planner,1,4394,4394:S,1.298,93136,12,ok
2026-08-20T08:01:37Z,go2_sdk2_bridge,0,,,,0,0,stopped
2026-08-20T08:01:37Z,go2_sdk2_direct_bridge,0,,,,0,0,stopped
2026-08-20T08:01:37Z,go2_rl_controller,0,,,,0,0,stopped
