timestamp,vx,vy,yaw_rate,status
2026-08-10T08:43:27Z,,,,no_data
2026-08-10T08:44:17Z,,,,no_data
2026-08-10T08:45:07Z,,,,no_data
2026-08-10T08:45:56Z,,,,no_data
2026-08-10T08:47:32Z,,,,no_data
2026-08-10T08:48:20Z,,,,no_data
2026-08-10T08:49:08Z,,,,no_data
2026-08-10T08:49:56Z,,,,no_data
2026-08-10T08:51:08Z,,,,no_data
2026-08-10T08:51:56Z,,,,no_data
2026-08-10T08:52:44Z,,,,no_data
2026-08-10T08:53:35Z,,,,no_data
2026-08-10T08:54:46Z,,,,no_data
2026-08-10T08:55:35Z,,,,no_data
2026-08-10T08:56:23Z,,,,no_data
2026-08-10T08:57:11Z,,,,no_data
2026-08-10T08:58:26Z,,,,no_data
2026-08-10T08:59:16Z,,,,no_data
2026-08-10T09:00:05Z,,,,no_data
2026-08-10T09:00:53Z,,,,no_data
2026-08-10T09:02:05Z,,,,no_data
2026-08-10T09:02:53Z,,,,no_data
2026-08-10T09:03:42Z,,,,no_data
2026-08-10T09:04:29Z,,,,no_data
2026-08-10T09:05:28Z,,,,no_data
2026-08-10T09:06:18Z,,,,no_data
2026-08-10T09:07:08Z,,,,no_data
