timestamp,vx,vy,yaw_rate,status
2026-08-06T02:37:52Z,,,,no_data
2026-08-06T02:38:34Z,,,,no_data
2026-08-06T02:39:17Z,,,,no_data
2026-08-06T02:40:00Z,,,,no_data
2026-08-06T02:41:05Z,,,,no_data
2026-08-06T02:41:46Z,,,,no_data
2026-08-06T02:42:28Z,,,,no_data
2026-08-06T02:43:11Z,,,,no_data
2026-08-06T02:44:05Z,,,,no_data
2026-08-06T02:44:49Z,,,,no_data
2026-08-06T02:45:32Z,,,,no_data
2026-08-06T02:46:15Z,,,,no_data
2026-08-06T02:47:00Z,,,,no_data
2026-08-06T02:47:43Z,,,,no_data
2026-08-06T02:48:26Z,,,,no_data
2026-08-06T02:49:10Z,,,,no_data
2026-08-06T02:49:54Z,,,,no_data
2026-08-06T02:50:37Z,,,,no_data
2026-08-06T02:51:18Z,,,,no_data
2026-08-06T02:52:01Z,,,,no_data
2026-08-06T02:52:46Z,,,,no_data
2026-08-06T02:53:27Z,,,,no_data
2026-08-06T02:54:05Z,,,,no_data
2026-08-06T02:54:46Z,,,,no_data
2026-08-06T02:55:27Z,,,,no_data
2026-08-06T02:56:08Z,,,,no_data
2026-08-06T02:56:49Z,,,,no_data
2026-08-06T02:57:31Z,,,,no_data
2026-08-06T02:58:15Z,,,,no_data
2026-08-06T02:58:56Z,,,,no_data
2026-08-06T02:59:38Z,,,,no_data
2026-08-06T03:00:19Z,,,,no_data
2026-08-06T03:01:02Z,,,,no_data
2026-08-06T03:01:43Z,,,,no_data
2026-08-06T03:02:24Z,,,,no_data
2026-08-06T03:03:05Z,,,,no_data
2026-08-06T03:03:48Z,,,,no_data
2026-08-06T03:04:29Z,,,,no_data
2026-08-06T03:05:10Z,,,,no_data
2026-08-06T03:05:51Z,,,,no_data
2026-08-06T03:06:34Z,,,,no_data
2026-08-06T03:07:15Z,,,,no_data
2026-08-06T03:07:57Z,,,,no_data
2026-08-06T03:08:38Z,,,,no_data
2026-08-06T03:09:21Z,,,,no_data
2026-08-06T03:10:02Z,,,,no_data
2026-08-06T03:10:43Z,,,,no_data
2026-08-06T03:11:24Z,,,,no_data
2026-08-06T03:12:07Z,,,,no_data
2026-08-06T03:12:49Z,,,,no_data
2026-08-06T03:13:30Z,,,,no_data
2026-08-06T03:14:11Z,,,,no_data
2026-08-06T03:14:54Z,,,,no_data
2026-08-06T03:15:35Z,,,,no_data
2026-08-06T03:16:17Z,,,,no_data
2026-08-06T03:16:58Z,,,,no_data
2026-08-06T03:17:41Z,,,,no_data
2026-08-06T03:18:22Z,,,,no_data
2026-08-06T03:19:03Z,,,,no_data
2026-08-06T03:19:45Z,,,,no_data
2026-08-06T03:20:28Z,,,,no_data
2026-08-06T03:21:09Z,,,,no_data
2026-08-06T03:21:50Z,,,,no_data
2026-08-06T03:22:31Z,,,,no_data
2026-08-06T03:23:15Z,,,,no_data
2026-08-06T03:23:56Z,,,,no_data
2026-08-06T03:24:37Z,,,,no_data
2026-08-06T03:25:18Z,,,,no_data
2026-08-06T03:26:01Z,,,,no_data
2026-08-06T03:26:43Z,,,,no_data
2026-08-06T03:27:24Z,,,,no_data
2026-08-06T03:28:05Z,,,,no_data
2026-08-06T03:28:48Z,,,,no_data
2026-08-06T03:29:29Z,,,,no_data
2026-08-06T03:30:11Z,,,,no_data
2026-08-06T03:30:52Z,,,,no_data
2026-08-06T03:31:35Z,,,,no_data
2026-08-06T03:32:16Z,,,,no_data
2026-08-06T03:32:57Z,,,,no_data
2026-08-06T03:33:38Z,,,,no_data
2026-08-06T03:34:22Z,,,,no_data
2026-08-06T03:35:03Z,,,,no_data
2026-08-06T03:35:44Z,,,,no_data
2026-08-06T03:36:25Z,,,,no_data
2026-08-06T03:37:08Z,,,,no_data
2026-08-06T03:37:49Z,,,,no_data
2026-08-06T03:38:31Z,,,,no_data
2026-08-06T03:39:12Z,,,,no_data
2026-08-06T03:39:55Z,,,,no_data
2026-08-06T03:40:36Z,,,,no_data
2026-08-06T03:41:17Z,,,,no_data
2026-08-06T03:41:58Z,,,,no_data
2026-08-06T03:42:42Z,,,,no_data
2026-08-06T03:43:23Z,,,,no_data
2026-08-06T03:44:04Z,,,,no_data
2026-08-06T03:44:45Z,,,,no_data
2026-08-06T03:45:29Z,,,,no_data
