timestamp,topic,ros_stamp_ns,frame_id,child_frame_id,x,y,z,qx,qy,qz,qw,yaw,status
2026-08-06T02:37:50Z,/lio/body_odom,1785983871904022455,world,base_link,-0.005159070249646902,0.0011954031651839614,-0.0005756341852247715,0.030780757648585802,-0.02784424622827352,-0.705833265740156,0.7071609745207555,-1.5687481105333698,ok
2026-08-06T02:38:32Z,/lio/body_odom,1785983914701999664,world,base_link,-0.004026337526738644,-0.0013669671025127172,-0.0008039745152927935,0.030876469063056338,-0.027817274633163025,-0.7058742632283056,0.7071169404010048,-1.5688608606216579,ok
2026-08-06T02:39:14Z,/lio/body_odom,1785983957601901769,world,base_link,-0.004598837345838547,0.0027753422036767006,0.0022034866269677877,0.031030983834954003,-0.027834622539086647,-0.7057486096572091,0.7072349056694374,-1.5685080348449942,ok
2026-08-06T02:39:57Z,/lio/body_odom,1785983999709087133,world,base_link,-0.004171403124928474,0.0035004320088773966,0.002393109956756234,0.031107275447204114,-0.027939374014609556,-0.7057020916436646,0.7072738413398875,-1.5683884028762964,ok
2026-08-06T02:41:04Z,/lio/body_odom,1785984065605500698,world,base_link,-0.004436731804162264,0.003310286672785878,0.0013139450456947088,0.03094384463838497,-0.027843100607395803,-0.7058059952790189,0.7071811205453351,-1.5686709879881813,ok
2026-08-06T02:41:45Z,/lio/body_odom,1785984106203838586,world,base_link,-0.0046268608421087265,0.004001818597316742,0.002551216632127762,0.031060374833989383,-0.027862598645987995,-0.7057175308017617,0.7072635261562195,-1.5684234166807176,ok
2026-08-06T02:42:25Z,/lio/body_odom,1785984148505916833,world,base_link,-0.005344646517187357,0.0037602270022034645,0.0010577320354059339,0.031013612762867397,-0.027753512339104006,-0.7056508311036722,0.7073364142605235,-1.5682230035826945,ok
2026-08-06T02:43:08Z,/lio/body_odom,1785984191606695652,world,base_link,-0.005018766038119793,0.0042803362011909485,0.001330746104940772,0.03101788188303894,-0.02794140462137456,-0.705650211009063,0.7073294484284812,-1.5682421857511648,ok
2026-08-06T02:44:01Z,/lio/body_odom,,,,,,,,,,,,no_data
2026-08-06T02:44:45Z,/lio/body_odom,,,,,,,,,,,,no_data
2026-08-06T02:45:28Z,/lio/body_odom,,,,,,,,,,,,no_data
2026-08-06T02:46:11Z,/lio/body_odom,,,,,,,,,,,,no_data
2026-08-06T02:46:56Z,/lio/body_odom,,,,,,,,,,,,no_data
2026-08-06T02:47:39Z,/lio/body_odom,,,,,,,,,,,,no_data
2026-08-06T02:48:22Z,/lio/body_odom,,,,,,,,,,,,no_data
2026-08-06T02:49:06Z,/lio/body_odom,,,,,,,,,,,,no_data
2026-08-06T02:49:51Z,/lio/body_odom,,,,,,,,,,,,no_data
2026-08-06T02:50:34Z,/lio/body_odom,1785984637503655433,world,base_link,-0.0048913126811385155,-0.002396132331341505,-0.0013597083743661642,0.03088115556327506,-0.028313476540205895,-0.7058909348959697,0.7070803980517194,-1.5689636440151535,ok
2026-08-06T02:51:17Z,/lio/body_odom,1785984678503711462,world,base_link,-0.0076689450070261955,0.00045218333252705634,-0.0011067908490076661,0.030768411756106093,-0.02833673936868085,-0.7057583837718344,0.7072166837509749,-1.568592046767842,ok
2026-08-06T02:51:58Z,/lio/body_odom,1785984721706301927,world,base_link,-0.007688323501497507,0.001740381121635437,0.00039304440724663436,0.030922547743847867,-0.028405709271031292,-0.7058147206129189,0.7071509682436603,-1.5687589213763484,ok
2026-08-06T02:52:43Z,/lio/body_odom,1785984766508539438,world,base_link,-0.008061465807259083,-0.0003496461140457541,-0.0012839105911552906,0.030944423687864698,-0.02830640048169514,-0.7057223712705845,0.707246155891016,-1.5684869447068077,ok
2026-08-06T02:53:24Z,/lio/body_odom,1785984806709681749,world,base_link,-0.009162107482552528,0.0016298406990244985,-0.0006035814294591546,0.031079241681566384,-0.028267581711159995,-0.7057603400704542,0.7072039076138782,-1.5685897359181769,ok
2026-08-06T02:54:04Z,/lio/body_odom,1785984845507470607,world,base_link,-0.010449721477925777,0.0016206359723582864,0.0001603389100637287,0.030920097963933812,-0.02844787283081622,-0.7057449747280775,0.7072189878102594,-1.5685668136633906,ok
2026-08-06T02:54:43Z,/lio/body_odom,1785984886499807357,world,base_link,-0.009115482680499554,-0.0005020178505219519,-0.0011647401843219995,0.030974750154662174,-0.028291074540828777,-0.7057510837604842,0.707216789764697,-1.56856626389525,ok
2026-08-06T02:55:26Z,/lio/body_odom,1785984927607251882,world,base_link,-0.01024053804576397,0.0024033966474235058,-0.00025987095432356,0.030974510264349116,-0.028419210594372538,-0.7056459333029951,0.7073165804616923,-1.5682839780998366,ok
2026-08-06T02:56:05Z,/lio/body_odom,1785984968703415393,world,base_link,-0.010751789435744286,0.0025366349145770073,-0.0008352766744792461,0.030951033728072348,-0.02832031499583997,-0.7056848920059393,0.7072827061820938,-1.5683827227097236,ok
2026-08-06T02:56:48Z,/lio/body_odom,1785985009606547832,world,base_link,-0.011212419718503952,0.0006824845331721008,-0.0033966931514441967,0.030749317503459203,-0.028352098170822848,-0.7056392912192448,0.7073357255857967,-1.5682576119198302,ok
2026-08-06T02:57:27Z,/lio/body_odom,,,,,,,,,,,,no_data
