timestamp,component,running,pids
2026-08-06T02:37:13Z,hesai_lidar,0,
2026-08-06T02:37:13Z,go2_imu_bridge,0,
2026-08-06T02:37:13Z,super_lio,0,
2026-08-06T02:37:13Z,body_odom_adapter,0,
2026-08-06T02:37:13Z,terrain_mapper,0,
2026-08-06T02:37:13Z,body_lattice_planner,0,
2026-08-06T02:37:13Z,go2_sdk2_bridge,0,
2026-08-06T02:37:13Z,go2_rl_controller,0,
2026-08-06T02:38:05Z,hesai_lidar,1,6020;6035
2026-08-06T02:38:05Z,go2_imu_bridge,1,6109;6119
2026-08-06T02:38:05Z,super_lio,1,6160
2026-08-06T02:38:05Z,body_odom_adapter,1,6313
2026-08-06T02:38:05Z,terrain_mapper,1,6319
2026-08-06T02:38:05Z,body_lattice_planner,1,6321
2026-08-06T02:38:05Z,go2_sdk2_bridge,0,
2026-08-06T02:38:05Z,go2_rl_controller,0,
2026-08-06T02:38:48Z,hesai_lidar,1,6020;6035
2026-08-06T02:38:48Z,go2_imu_bridge,1,6109;6119
2026-08-06T02:38:48Z,super_lio,1,6160
2026-08-06T02:38:48Z,body_odom_adapter,1,6313
2026-08-06T02:38:48Z,terrain_mapper,1,6319
2026-08-06T02:38:48Z,body_lattice_planner,1,6321
2026-08-06T02:38:48Z,go2_sdk2_bridge,0,
2026-08-06T02:38:48Z,go2_rl_controller,0,
2026-08-06T02:39:31Z,hesai_lidar,1,6020;6035
2026-08-06T02:39:31Z,go2_imu_bridge,1,6109;6119
2026-08-06T02:39:31Z,super_lio,1,6160
2026-08-06T02:39:31Z,body_odom_adapter,1,6313
2026-08-06T02:39:31Z,terrain_mapper,1,6319
2026-08-06T02:39:31Z,body_lattice_planner,1,6321
2026-08-06T02:39:31Z,go2_sdk2_bridge,0,
2026-08-06T02:39:31Z,go2_rl_controller,0,
2026-08-06T02:40:13Z,hesai_lidar,1,6020;6035
2026-08-06T02:40:13Z,go2_imu_bridge,1,6109;6119
2026-08-06T02:40:13Z,super_lio,1,6160
2026-08-06T02:40:13Z,body_odom_adapter,1,6313
2026-08-06T02:40:13Z,terrain_mapper,1,6319
2026-08-06T02:40:13Z,body_lattice_planner,1,6321
2026-08-06T02:40:13Z,go2_sdk2_bridge,0,
2026-08-06T02:40:13Z,go2_rl_controller,0,
2026-08-06T02:41:19Z,hesai_lidar,1,6020;6035
2026-08-06T02:41:19Z,go2_imu_bridge,1,6109;6119
2026-08-06T02:41:19Z,super_lio,1,6160
2026-08-06T02:41:19Z,body_odom_adapter,1,6313
