timestamp,component,running,pids,states,cpu_percent_interval,rss_kib,threads,metrics_status
2026-08-13T05:56:26Z,hesai_lidar,0,,,,0,0,stopped
2026-08-13T05:56:26Z,go2_imu_bridge,0,,,,0,0,stopped
2026-08-13T05:56:26Z,super_lio,0,,,,0,0,stopped
2026-08-13T05:56:26Z,body_odom_adapter,0,,,,0,0,stopped
2026-08-13T05:56:26Z,terrain_mapper,0,,,,0,0,stopped
2026-08-13T05:56:26Z,body_lattice_planner,0,,,,0,0,stopped
2026-08-13T05:56:26Z,go2_sdk2_bridge,0,,,,0,0,stopped
2026-08-13T05:56:26Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-13T05:57:58Z,hesai_lidar,1,13253;13255;13265,13253:S;13255:S;13265:R,,223040,19,baseline
2026-08-13T05:57:58Z,go2_imu_bridge,1,13324;13326;13332,13324:S;13326:S;13332:S,,125844,22,baseline
2026-08-13T05:57:58Z,super_lio,1,13369,13369:R,,147668,15,baseline
2026-08-13T05:57:58Z,body_odom_adapter,1,13605,13605:S,,87480,12,baseline
2026-08-13T05:57:58Z,terrain_mapper,1,13614,13614:S,,104256,12,baseline
2026-08-13T05:57:58Z,body_lattice_planner,1,13618,13618:S,,87640,12,baseline
2026-08-13T05:57:58Z,go2_sdk2_bridge,0,,,,0,0,stopped
2026-08-13T05:57:58Z,go2_rl_controller,0,,,,0,0,stopped
