timestamp,topic,average_hz,status
2026-08-04T07:49:57Z,/imu/data,165.955,ok
2026-08-04T07:50:01Z,/lio/odom,,no_data
2026-08-04T07:50:05Z,/lio/body_odom,,no_data
2026-08-04T07:50:10Z,/body_path,,no_data
2026-08-04T07:50:14Z,/terrain_costmap,,no_data
2026-08-04T07:50:19Z,/sdk2_command,,no_data
2026-08-04T07:50:39Z,/imu/data,158.213,ok
2026-08-04T07:50:43Z,/lio/odom,,no_data
2026-08-04T07:50:48Z,/lio/body_odom,,no_data
2026-08-04T07:50:52Z,/body_path,,no_data
2026-08-04T07:50:57Z,/terrain_costmap,,no_data
2026-08-04T07:51:01Z,/sdk2_command,,no_data
2026-08-04T07:51:20Z,/imu/data,157.822,ok
2026-08-04T07:51:25Z,/lio/odom,,no_data
2026-08-04T07:51:29Z,/lio/body_odom,4.232,ok
2026-08-04T07:51:34Z,/body_path,,no_data
2026-08-04T07:51:38Z,/terrain_costmap,,no_data
2026-08-04T07:51:43Z,/sdk2_command,,no_data
