window_end,window_duration_sec,topic,status,message_count,first_receive_ns,last_receive_ns,first_header_ns,last_header_ns,latest_header_age_ms,header_span_ms,first_local_sequence,last_local_sequence,unique_header_count,duplicate_header_count,nonmonotonic_header_count,invalid_header_count,min_header_gap_ms,max_header_gap_ms,max_receive_gap_ms
2026-08-26T10:00:46Z,5.000712,/lio/odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-26T10:00:46Z,5.000712,/lio/body_odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-26T10:03:19Z,5.000648,/lio/odom,ok,51,1787738594937872526,1787738599868640949,1787738594784497261,1787738599800669193,76.466734,5016.171932,1,51,51,0,0,0,91.528892,113.865613,176.467401
2026-08-26T10:03:19Z,5.000648,/lio/body_odom,ok,47,1787738595290922966,1787738599870449456,1787738595198164224,1787738599800669193,76.466734,4602.504969,1,47,47,0,0,0,91.528892,105.830193,175.812828
2026-08-26T10:04:11Z,5.004953,/lio/odom,ok,51,1787738646890714063,1787738651867143302,1787738646806275129,1787738651802626371,78.495246,4996.351242,1,51,51,0,0,0,91.030121,104.146003,180.057027
2026-08-26T10:04:11Z,5.004953,/lio/body_odom,ok,51,1787738646891804264,1787738651868190875,1787738646806275129,1787738651802626371,78.495246,4996.351242,1,51,51,0,0,0,91.030121,104.146003,172.068936
2026-08-26T10:05:01Z,5.000629,/lio/odom,ok,49,1787738696727714516,1787738701549945971,1787738696701499223,1787738701503467321,75.067296,4801.968098,1,49,49,0,0,0,92.805147,106.263876,152.855194
2026-08-26T10:05:01Z,5.000629,/lio/body_odom,ok,50,1787738696647920543,1787738701552301242,1787738696604842901,1787738701503467321,75.067296,4898.624420,1,50,50,0,0,0,92.805147,106.263876,153.032641
2026-08-26T10:06:56Z,5.000657,/lio/odom,ok,48,1787738811758257704,1787738816455996202,1787738811701117992,1787738816401052474,94.485947,4699.934482,1,48,48,0,0,0,92.610837,109.414339,141.469479
2026-08-26T10:06:56Z,5.000657,/lio/body_odom,ok,48,1787738811759410613,1787738816459283379,1787738811701117992,1787738816401052474,94.485947,4699.934482,1,48,48,0,0,0,92.610837,109.414339,142.307537
2026-08-26T10:07:47Z,5.000562,/lio/odom,ok,44,1787738862875509499,1787738867333927255,1787738862798555850,1787738867298697233,118.449004,4500.141383,1,44,44,0,0,0,95.160722,297.848702,413.284572
2026-08-26T10:07:47Z,5.000562,/lio/body_odom,ok,44,1787738862876171559,1787738867334866184,1787738862798555850,1787738867298697233,118.449004,4500.141383,1,44,44,0,0,0,95.160722,297.848702,412.379308
