timestamp,status,file_size_bytes,mtime_epoch,last_frame,frame_delta,last_points,last_packets,last_start_time,last_end_time,tail_warning_lines,tail_error_lines
2026-08-11T09:45:26Z,ok,1167360,1786432739,12203,,64000,500,1786432730.640225,1786432730.739874,0,0
2026-08-11T09:46:58Z,frame_reset,87781,1786441620,921,,64000,500,1786441620.877422,1786441620.980973,0,0
2026-08-11T09:47:52Z,ok,138243,1786441674,1453,532,64000,500,1786441674.073535,1786441674.173575,0,0
2026-08-11T09:48:45Z,ok,188023,1786441726,1977,524,64000,500,1786441726.472775,1786441726.573597,0,0
2026-08-11T09:49:36Z,ok,236568,1786441777,2488,511,64000,500,1786441777.573274,1786441777.675144,0,0
2026-08-11T09:51:29Z,ok,343633,1786441890,3615,1127,64000,500,1786441890.272757,1786441890.372197,0,0
2026-08-11T09:52:19Z,ok,390848,1786441940,4113,498,64000,500,1786441940.071263,1786441940.171512,0,0
2026-08-11T09:53:09Z,ok,439527,1786441990,4620,507,64000,500,1786441990.771743,1786441990.870538,2,0
2026-08-11T09:54:01Z,ok,488832,1786442042,5139,519,64000,500,1786442042.670494,1786442042.769722,0,0
2026-08-11T09:55:16Z,ok,559987,1786442117,5888,749,64000,500,1786442117.569720,1786442117.669762,0,0
2026-08-11T09:56:07Z,ok,607962,1786442168,6393,505,64000,500,1786442168.070353,1786442168.169848,0,0
2026-08-11T09:56:58Z,ok,656982,1786442219,6909,516,64000,500,1786442219.670716,1786442219.771379,0,0
2026-08-11T09:57:48Z,ok,704197,1786442269,7406,497,64000,500,1786442269.371629,1786442269.471990,0,0
2026-08-11T09:59:03Z,ok,776177,1786442344,8157,751,64000,500,1786442344.472478,1786442344.572090,3,0
