timestamp,topic,average_hz,status
2026-08-11T09:45:33Z,/lio/odom,,no_data
2026-08-11T09:45:33Z,/lio/body_odom,,no_data
2026-08-11T09:46:16Z,/imu/data,,no_data
2026-08-11T09:46:20Z,/lio/odom,9.826,ok
2026-08-11T09:46:25Z,/lio/body_odom,10.030,ok
2026-08-11T09:46:29Z,/body_path,,no_data
2026-08-11T09:46:34Z,/terrain_costmap,,no_data
2026-08-11T09:46:38Z,/sdk2_command,,no_data
2026-08-11T09:47:08Z,/lio/odom,8.963790,ok
2026-08-11T09:47:08Z,/lio/body_odom,8.961978,ok
2026-08-11T09:47:08Z,/imu/data,146.437,ok
2026-08-11T09:47:12Z,/lio/odom,10.135,ok
2026-08-11T09:47:17Z,/lio/body_odom,9.999,ok
2026-08-11T09:47:21Z,/body_path,,no_data
2026-08-11T09:47:26Z,/terrain_costmap,,no_data
2026-08-11T09:47:30Z,/sdk2_command,,no_data
2026-08-11T09:48:00Z,/lio/odom,9.742975,ok
2026-08-11T09:48:00Z,/lio/body_odom,9.586064,ok
2026-08-11T09:48:01Z,/imu/data,153.552,ok
2026-08-11T09:48:05Z,/lio/odom,,no_data
2026-08-11T09:48:10Z,/lio/body_odom,9.608,ok
2026-08-11T09:48:14Z,/body_path,,no_data
2026-08-11T09:48:19Z,/terrain_costmap,,no_data
2026-08-11T09:48:23Z,/sdk2_command,,no_data
2026-08-11T09:48:53Z,/lio/odom,9.990236,ok
2026-08-11T09:48:53Z,/lio/body_odom,9.991256,ok
2026-08-11T09:48:53Z,/imu/data,152.978,ok
2026-08-11T09:48:57Z,/lio/odom,,no_data
2026-08-11T09:49:02Z,/lio/body_odom,9.883,ok
2026-08-11T09:49:06Z,/body_path,,no_data
2026-08-11T09:49:11Z,/terrain_costmap,,no_data
2026-08-11T09:49:15Z,/sdk2_command,,no_data
2026-08-11T09:49:43Z,/lio/odom,9.620374,ok
2026-08-11T09:49:43Z,/lio/body_odom,10.085642,ok
2026-08-11T09:50:45Z,/imu/data,153.954,ok
2026-08-11T09:50:49Z,/lio/odom,10.351,ok
2026-08-11T09:50:54Z,/lio/body_odom,,no_data
2026-08-11T09:50:58Z,/body_path,,no_data
2026-08-11T09:51:02Z,/terrain_costmap,,no_data
2026-08-11T09:51:07Z,/sdk2_command,,no_data
2026-08-11T09:51:36Z,/lio/odom,9.614230,ok
2026-08-11T09:51:36Z,/lio/body_odom,10.074423,ok
2026-08-11T09:51:37Z,/imu/data,157.041,ok
2026-08-11T09:51:41Z,/lio/odom,12.927,ok
2026-08-11T09:51:46Z,/lio/body_odom,12.456,ok
2026-08-11T09:51:50Z,/body_path,,no_data
2026-08-11T09:51:55Z,/terrain_costmap,,no_data
2026-08-11T09:51:59Z,/sdk2_command,,no_data
2026-08-11T09:52:26Z,/lio/odom,9.987900,ok
2026-08-11T09:52:26Z,/lio/body_odom,9.987702,ok
2026-08-11T09:52:26Z,/imu/data,154.648,ok
2026-08-11T09:52:31Z,/lio/odom,,no_data
2026-08-11T09:52:36Z,/lio/body_odom,10.272,ok
2026-08-11T09:52:40Z,/body_path,,no_data
2026-08-11T09:52:44Z,/terrain_costmap,,no_data
2026-08-11T09:52:49Z,/sdk2_command,19.985,ok
2026-08-11T09:53:17Z,/lio/odom,8.947987,ok
2026-08-11T09:53:17Z,/lio/body_odom,9.227604,ok
2026-08-11T09:53:17Z,/imu/data,,no_data
2026-08-11T09:53:22Z,/lio/odom,10.280,ok
2026-08-11T09:53:26Z,/lio/body_odom,10.104,ok
2026-08-11T09:53:31Z,/body_path,,no_data
2026-08-11T09:53:35Z,/terrain_costmap,,no_data
2026-08-11T09:53:40Z,/sdk2_command,,no_data
2026-08-11T09:54:09Z,/lio/odom,10.102660,ok
2026-08-11T09:54:09Z,/lio/body_odom,10.030618,ok
2026-08-11T09:54:34Z,/imu/data,145.292,ok
2026-08-11T09:54:39Z,/lio/odom,9.965,ok
2026-08-11T09:54:43Z,/lio/body_odom,,no_data
2026-08-11T09:54:48Z,/body_path,,no_data
2026-08-11T09:54:52Z,/terrain_costmap,,no_data
2026-08-11T09:54:57Z,/sdk2_command,20.003,ok
2026-08-11T09:55:24Z,/lio/odom,10.014144,ok
2026-08-11T09:55:24Z,/lio/body_odom,10.026476,ok
2026-08-11T09:55:24Z,/imu/data,160.502,ok
2026-08-11T09:55:28Z,/lio/odom,9.995,ok
2026-08-11T09:55:33Z,/lio/body_odom,9.913,ok
2026-08-11T09:55:37Z,/body_path,,no_data
2026-08-11T09:55:42Z,/terrain_costmap,,no_data
2026-08-11T09:55:46Z,/sdk2_command,,no_data
2026-08-11T09:56:15Z,/lio/odom,11.360305,ok
2026-08-11T09:56:15Z,/lio/body_odom,10.008844,ok
2026-08-11T09:56:15Z,/imu/data,,no_data
2026-08-11T09:56:19Z,/lio/odom,10.146,ok
2026-08-11T09:56:24Z,/lio/body_odom,,no_data
2026-08-11T09:56:28Z,/body_path,,no_data
2026-08-11T09:56:33Z,/terrain_costmap,2.001,ok
2026-08-11T09:56:37Z,/sdk2_command,,no_data
2026-08-11T09:57:05Z,/lio/odom,10.004425,ok
2026-08-11T09:57:05Z,/lio/body_odom,9.970488,ok
2026-08-11T09:57:06Z,/imu/data,161.350,ok
2026-08-11T09:57:10Z,/lio/odom,9.975,ok
2026-08-11T09:57:15Z,/lio/body_odom,9.983,ok
2026-08-11T09:57:19Z,/body_path,,no_data
2026-08-11T09:57:23Z,/terrain_costmap,1.975,ok
2026-08-11T09:57:28Z,/sdk2_command,,no_data
2026-08-11T09:57:55Z,/lio/odom,10.840249,ok
2026-08-11T09:57:55Z,/lio/body_odom,9.962924,ok
2026-08-11T09:58:21Z,/imu/data,,no_data
2026-08-11T09:58:25Z,/lio/odom,9.928,ok
2026-08-11T09:58:30Z,/lio/body_odom,10.085,ok
2026-08-11T09:58:34Z,/body_path,,no_data
2026-08-11T09:58:39Z,/terrain_costmap,,no_data
2026-08-11T09:58:43Z,/sdk2_command,,no_data
2026-08-11T09:59:11Z,/lio/odom,10.020106,ok
2026-08-11T09:59:11Z,/lio/body_odom,10.104236,ok
2026-08-11T09:59:11Z,/imu/data,152.350,ok
2026-08-11T09:59:15Z,/lio/odom,,no_data
2026-08-11T09:59:20Z,/lio/body_odom,,no_data
2026-08-11T09:59:24Z,/body_path,,no_data
2026-08-11T09:59:28Z,/terrain_costmap,,no_data
2026-08-11T09:59:33Z,/sdk2_command,,no_data
