window_end,window_duration_sec,topic,status,message_count,first_receive_ns,last_receive_ns,first_header_ns,last_header_ns,latest_header_age_ms,header_span_ms,first_local_sequence,last_local_sequence,unique_header_count,duplicate_header_count,nonmonotonic_header_count,invalid_header_count,min_header_gap_ms,max_header_gap_ms,max_receive_gap_ms
2026-08-11T09:45:33Z,5.000903,/lio/odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-11T09:45:33Z,5.000903,/lio/body_odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-11T09:47:08Z,5.000607,/lio/odom,ok,43,1786441623309104112,1786441627994622411,1786441623268584966,1786441627972909212,91.892613,4704.324246,1,43,43,0,0,0,87.582827,399.796248,391.930279
2026-08-11T09:47:08Z,5.000607,/lio/body_odom,ok,45,1786441623086202044,1786441627995834862,1786441622966977357,1786441627972909212,91.892613,5005.931855,1,45,45,0,0,0,87.582827,402.082443,442.472798
2026-08-11T09:48:00Z,5.001585,/lio/odom,ok,33,1786441677313575517,1786441680597994565,1786441677271046876,1786441680573328495,136.494150,3302.281619,1,33,33,0,0,0,90.007067,201.841116,338.784096
2026-08-11T09:48:00Z,5.001585,/lio/body_odom,ok,47,1786441675800982903,1786441680599617873,1786441675770777225,1786441680573328495,136.494150,4802.551270,1,47,47,0,0,0,90.007067,300.349713,338.342996
2026-08-11T09:48:53Z,5.000589,/lio/odom,ok,46,1786441728504580475,1786441733008979398,1786441728473025560,1786441732972992420,74.955891,4499.966860,1,46,46,0,0,0,89.976787,107.063293,146.275606
2026-08-11T09:48:53Z,5.000589,/lio/body_odom,ok,46,1786441728505988287,1786441733009927007,1786441728473025560,1786441732972992420,74.955891,4499.966860,1,46,46,0,0,0,89.976787,107.063293,143.336810
2026-08-11T09:49:43Z,5.005637,/lio/odom,ok,44,1786441779422036501,1786441783891717872,1786441779369778633,1786441783869167566,41.812863,4499.388933,1,44,44,0,0,0,90.866327,300.071240,314.085988
2026-08-11T09:49:43Z,5.005637,/lio/body_odom,ok,35,1786441780525153205,1786441783896282433,1786441780470856666,1786441783869167566,41.812863,3398.310900,1,35,35,0,0,0,90.866327,106.942415,133.999103
2026-08-11T09:51:36Z,5.000723,/lio/odom,ok,48,1786441892011941270,1786441896900527333,1786441891966577529,1786441896866672515,85.444067,4900.094986,1,48,48,0,0,0,93.622446,299.629688,326.810755
2026-08-11T09:51:36Z,5.000723,/lio/body_odom,ok,45,1786441892534861178,1786441896902355119,1786441892470540761,1786441896866672515,85.444067,4396.131754,1,45,45,0,0,0,93.622446,106.122971,131.428238
2026-08-11T09:52:26Z,5.003472,/lio/odom,ok,50,1786441941595868844,1786441946501803997,1786441941570450067,1786441946468694686,108.205520,4898.244619,1,50,50,0,0,0,92.247724,107.794524,137.477384
2026-08-11T09:52:26Z,5.003472,/lio/body_odom,ok,50,1786441941597341613,1786441946503375456,1786441941570450067,1786441946468694686,108.205520,4898.244619,1,50,50,0,0,0,92.247724,107.794524,135.458779
2026-08-11T09:53:17Z,5.000795,/lio/odom,ok,45,1786441992484637558,1786441997401944371,1786441992372673034,1786441997370402097,103.538955,4997.729063,1,45,45,0,0,0,94.305039,399.897098,416.087593
