timestamp,component,running,pids,states,cpu_percent_interval,rss_kib,threads,metrics_status
2026-08-20T05:50:15Z,hesai_lidar,0,,,,0,0,stopped
2026-08-20T05:50:15Z,go2_imu_bridge,0,,,,0,0,stopped
2026-08-20T05:50:15Z,super_lio,0,,,,0,0,stopped
2026-08-20T05:50:15Z,body_odom_adapter,0,,,,0,0,stopped
2026-08-20T05:50:15Z,terrain_mapper,0,,,,0,0,stopped
2026-08-20T05:50:15Z,body_lattice_planner,0,,,,0,0,stopped
2026-08-20T05:50:15Z,go2_sdk2_bridge,0,,,,0,0,stopped
2026-08-20T05:50:15Z,go2_sdk2_direct_bridge,0,,,,0,0,stopped
2026-08-20T05:50:15Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-20T05:51:47Z,hesai_lidar,1,6766;6768;6783,6766:S;6768:S;6783:R,,221900,19,baseline
2026-08-20T05:51:47Z,go2_imu_bridge,1,6844;6846;6850,6844:S;6846:S;6850:S,,124436,22,baseline
2026-08-20T05:51:47Z,super_lio,1,6887,6887:R,,157356,15,baseline
2026-08-20T05:51:47Z,body_odom_adapter,1,7145,7145:S,,89508,12,baseline
2026-08-20T05:51:47Z,terrain_mapper,1,7151,7151:S,,128844,12,baseline
2026-08-20T05:51:47Z,body_lattice_planner,1,7153,7153:S,,93284,12,baseline
2026-08-20T05:51:47Z,go2_sdk2_bridge,0,,,,0,0,stopped
2026-08-20T05:51:47Z,go2_sdk2_direct_bridge,0,,,,0,0,stopped
2026-08-20T05:51:47Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-20T05:52:39Z,hesai_lidar,1,6766;6768;6783,6766:S;6768:S;6783:S,19.336,221540,19,ok
2026-08-20T05:52:39Z,go2_imu_bridge,1,6844;6846;6850,6844:S;6846:S;6850:S,10.119,123560,22,ok
2026-08-20T05:52:39Z,super_lio,1,6887,6887:R,42.569,156996,15,ok
2026-08-20T05:52:39Z,body_odom_adapter,1,7145,7145:S,0.826,89144,12,ok
2026-08-20T05:52:39Z,terrain_mapper,1,7151,7151:S,14.535,128348,12,ok
2026-08-20T05:52:39Z,body_lattice_planner,1,7153,7153:S,0.902,92892,12,ok
2026-08-20T05:52:39Z,go2_sdk2_bridge,0,,,,0,0,stopped
2026-08-20T05:52:39Z,go2_sdk2_direct_bridge,0,,,,0,0,stopped
2026-08-20T05:52:39Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-20T05:53:30Z,hesai_lidar,1,6766;6768;6783,6766:S;6768:S;6783:S,19.345,221144,19,ok
2026-08-20T05:53:30Z,go2_imu_bridge,1,6844;6846;6850,6844:S;6846:S;6850:S,10.121,123388,22,ok
2026-08-20T05:53:30Z,super_lio,1,6887,6887:R,40.542,159664,15,ok
2026-08-20T05:53:30Z,body_odom_adapter,1,7145,7145:S,0.800,88772,12,ok
2026-08-20T05:53:30Z,terrain_mapper,1,7151,7151:R,14.548,133636,12,ok
2026-08-20T05:53:30Z,body_lattice_planner,1,7153,7153:S,0.839,92484,12,ok
2026-08-20T05:53:30Z,go2_sdk2_bridge,0,,,,0,0,stopped
2026-08-20T05:53:30Z,go2_sdk2_direct_bridge,0,,,,0,0,stopped
2026-08-20T05:53:30Z,go2_rl_controller,0,,,,0,0,stopped
