timestamp,component,running,pids
2026-08-04T07:13:44Z,hesai_lidar,0,
2026-08-04T07:13:44Z,go2_imu_bridge,0,
2026-08-04T07:13:44Z,super_lio,0,
2026-08-04T07:13:44Z,body_odom_adapter,0,
2026-08-04T07:13:44Z,terrain_mapper,0,
2026-08-04T07:13:44Z,body_lattice_planner,0,
2026-08-04T07:13:44Z,go2_sdk2_bridge,0,
2026-08-04T07:13:44Z,go2_rl_controller,0,
2026-08-04T07:14:38Z,hesai_lidar,1,3938;3951
2026-08-04T07:14:38Z,go2_imu_bridge,1,4040;4043
2026-08-04T07:14:38Z,super_lio,1,4078
2026-08-04T07:14:38Z,body_odom_adapter,1,4210
2026-08-04T07:14:38Z,terrain_mapper,1,4216
2026-08-04T07:14:38Z,body_lattice_planner,1,4237
2026-08-04T07:14:38Z,go2_sdk2_bridge,0,
2026-08-04T07:14:38Z,go2_rl_controller,0,
2026-08-04T07:15:21Z,hesai_lidar,1,3938;3951
2026-08-04T07:15:21Z,go2_imu_bridge,1,4040;4043
2026-08-04T07:15:21Z,super_lio,1,4078
2026-08-04T07:15:21Z,body_odom_adapter,1,4210
2026-08-04T07:15:21Z,terrain_mapper,1,4216
2026-08-04T07:15:21Z,body_lattice_planner,1,4237
2026-08-04T07:15:21Z,go2_sdk2_bridge,0,
2026-08-04T07:15:21Z,go2_rl_controller,0,
