timestamp,monotonic_ns,interface,operstate,carrier,rx_bytes,rx_packets,rx_errors,rx_dropped,tx_bytes,tx_packets,tx_errors,tx_dropped,status
2026-08-12T03:04:20Z,189250000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-12T03:04:20Z,189250000000,enP8p1s0,up,1,711274542,1023988,0,0,293151,1286,0,0,ok
2026-08-12T03:04:20Z,189250000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-12T03:04:20Z,189250000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-12T03:04:20Z,189250000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-12T03:04:20Z,189250000000,wlx6c1ff7881257,up,1,453642,2847,0,17,3075090,5660,0,0,ok
2026-08-12T03:05:50Z,279630000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-12T03:05:50Z,279630000000,enP8p1s0,up,1,1159236980,1621306,0,0,455197,2198,0,0,ok
2026-08-12T03:05:50Z,279630000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-12T03:05:50Z,279630000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-12T03:05:50Z,279630000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-12T03:05:50Z,279630000000,wlx6c1ff7881257,up,1,6061647,8432,0,26,15904354,47158,0,0,ok
2026-08-12T03:06:41Z,330380000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-12T03:06:41Z,330380000000,enP8p1s0,up,1,1411759408,1957219,0,0,525581,2586,0,0,ok
2026-08-12T03:06:41Z,330380000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-12T03:06:41Z,330380000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-12T03:06:41Z,330380000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-12T03:06:41Z,330380000000,wlx6c1ff7881257,up,1,9452627,11360,0,31,21240188,65681,0,0,ok
2026-08-12T03:07:31Z,380820000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-12T03:07:31Z,380820000000,enP8p1s0,up,1,1662739814,2291085,0,0,595333,2964,0,0,ok
2026-08-12T03:07:31Z,380820000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-12T03:07:31Z,380820000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-12T03:07:31Z,380820000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-12T03:07:31Z,380820000000,wlx6c1ff7881257,up,1,11419212,13681,0,36,29328653,86447,0,0,ok
2026-08-12T03:08:21Z,431140000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-12T03:08:21Z,431140000000,enP8p1s0,up,1,1913094820,2624117,0,0,664691,3347,0,0,ok
2026-08-12T03:08:21Z,431140000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-12T03:08:21Z,431140000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-12T03:08:21Z,431140000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-12T03:08:21Z,431140000000,wlx6c1ff7881257,up,1,14106950,16979,0,41,35784332,105454,0,0,ok
2026-08-12T03:09:36Z,505520000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-12T03:09:36Z,505520000000,enP8p1s0,up,1,2283185542,3116475,0,0,769181,3922,0,0,ok
2026-08-12T03:09:36Z,505520000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-12T03:09:36Z,505520000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-12T03:09:36Z,505520000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
