timestamp,status,file_size_bytes,mtime_epoch,last_frame,frame_delta,last_points,last_packets,last_start_time,last_end_time,tail_warning_lines,tail_error_lines
2026-08-12T03:04:20Z,ok,767524,1786501776,8031,,64000,500,1786501776.874758,1786501776.974470,0,0
2026-08-12T03:05:50Z,frame_reset,84585,1786503950,887,,64000,500,1786503950.791893,1786503950.892498,0,0
2026-08-12T03:06:41Z,ok,132638,1786504001,1394,507,64000,500,1786504001.493967,1786504001.593681,0,0
2026-08-12T03:07:31Z,ok,180613,1786504052,1899,505,64000,500,1786504051.994386,1786504052.094710,0,0
2026-08-12T03:08:21Z,ok,228818,1786504102,2402,503,64000,500,1786504102.294020,1786504102.393640,2,0
2026-08-12T03:09:36Z,ok,300334,1786504176,3146,744,64000,500,1786504176.692719,1786504176.792739,2,0
2026-08-12T03:10:26Z,ok,348499,1786504227,3653,507,64000,500,1786504227.392016,1786504227.492007,0,0
2026-08-12T03:11:17Z,ok,396607,1786504277,4155,502,64000,500,1786504277.588897,1786504277.688880,2,0
2026-08-12T03:12:07Z,ok,444202,1786504327,4656,501,64000,500,1786504327.686625,1786504327.785855,0,0
2026-08-12T03:13:21Z,ok,515015,1786504401,5397,741,64000,500,1786504401.783310,1786504401.883615,2,0
2026-08-12T03:14:11Z,ok,563216,1786504452,5900,503,64000,500,1786504452.081474,1786504452.181597,2,0
2026-08-12T03:15:01Z,ok,611323,1786504502,6402,502,64000,500,1786504502.280389,1786504502.379977,2,0
2026-08-12T03:15:52Z,ok,659298,1786504552,6908,506,64000,500,1786504552.878111,1786504552.978003,0,0
2026-08-12T03:17:05Z,ok,729218,1786504626,7644,736,64000,500,1786504626.475881,1786504626.576283,0,0
2026-08-12T03:17:56Z,ok,776813,1786504676,8144,500,64000,500,1786504676.474450,1786504676.574612,0,0
2026-08-12T03:18:46Z,ok,824730,1786504726,8644,500,64000,500,1786504726.473629,1786504726.572811,2,0
