timestamp,vx,vy,yaw_rate,status
2026-08-12T03:05:36Z,,,,no_data
2026-08-12T03:06:27Z,,,,no_data
2026-08-12T03:07:18Z,,,,no_data
2026-08-12T03:08:08Z,,,,no_data
2026-08-12T03:09:22Z,,,,no_data
2026-08-12T03:10:13Z,,,,no_data
2026-08-12T03:11:03Z,,,,no_data
2026-08-12T03:11:53Z,,,,no_data
2026-08-12T03:13:07Z,,,,no_data
2026-08-12T03:13:58Z,,,,no_data
2026-08-12T03:14:48Z,,,,no_data
2026-08-12T03:15:39Z,,,,no_data
2026-08-12T03:16:52Z,,,,no_data
2026-08-12T03:17:42Z,,,,no_data
2026-08-12T03:18:32Z,,,,no_data
