timestamp,monotonic_ns,interface,operstate,carrier,rx_bytes,rx_packets,rx_errors,rx_dropped,tx_bytes,tx_packets,tx_errors,tx_dropped,status
2026-08-10T03:41:05Z,8292340000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-10T03:41:05Z,8292340000000,enP8p1s0,up,1,27911118436,44862111,0,0,8767565,39360,0,0,ok
2026-08-10T03:41:05Z,8292340000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-10T03:41:05Z,8292340000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-10T03:41:05Z,8292340000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-10T03:41:05Z,8292340000000,wlx6c1ff7881257,up,1,126773979,198987,0,811,224859214,711405,0,0,ok
2026-08-10T03:42:55Z,8402650000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-10T03:42:55Z,8402650000000,enP8p1s0,up,1,28343047010,45506698,0,0,8952813,40452,0,0,ok
2026-08-10T03:42:55Z,8402650000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-10T03:42:55Z,8402650000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-10T03:42:55Z,8402650000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-10T03:42:55Z,8402650000000,wlx6c1ff7881257,up,1,127190485,202654,0,821,257593216,820957,0,0,ok
2026-08-10T03:43:43Z,8449750000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-10T03:43:43Z,8449750000000,enP8p1s0,up,1,28528228744,45782338,0,0,9018093,40810,0,0,ok
2026-08-10T03:43:43Z,8449750000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-10T03:43:43Z,8449750000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-10T03:43:43Z,8449750000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-10T03:43:43Z,8449750000000,wlx6c1ff7881257,up,1,127363327,204155,0,825,272850641,866899,0,0,ok
2026-08-10T03:44:31Z,8498340000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-10T03:44:31Z,8498340000000,enP8p1s0,up,1,28719294864,46066725,0,0,9085057,41180,0,0,ok
2026-08-10T03:44:31Z,8498340000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-10T03:44:31Z,8498340000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-10T03:44:31Z,8498340000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-10T03:44:31Z,8498340000000,wlx6c1ff7881257,up,1,127538699,205674,0,830,283236973,900030,0,0,ok
2026-08-10T03:45:19Z,8546350000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-10T03:45:19Z,8546350000000,enP8p1s0,up,1,28908011998,46347635,0,0,9151555,41545,0,0,ok
2026-08-10T03:45:19Z,8546350000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-10T03:45:19Z,8546350000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-10T03:45:19Z,8546350000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-10T03:45:19Z,8546350000000,wlx6c1ff7881257,up,1,127636689,206304,0,835,289947712,924863,0,0,ok
2026-08-10T03:46:31Z,8618350000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-10T03:46:31Z,8618350000000,enP8p1s0,up,1,29191128324,46769043,0,0,9251239,42091,0,0,ok
2026-08-10T03:46:31Z,8618350000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-10T03:46:31Z,8618350000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-10T03:46:31Z,8618350000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-10T03:46:31Z,8618350000000,wlx6c1ff7881257,up,1,127800156,207442,0,842,300263146,961805,0,0,ok
2026-08-10T03:47:19Z,8665740000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-10T03:47:19Z,8665740000000,enP8p1s0,up,1,29377431868,47046351,0,0,9316773,42452,0,0,ok
2026-08-10T03:47:19Z,8665740000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-10T03:47:19Z,8665740000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-10T03:47:19Z,8665740000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-10T03:47:19Z,8665740000000,wlx6c1ff7881257,up,1,130375789,220435,0,847,593785432,1194122,0,0,ok
2026-08-10T03:48:08Z,8715780000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-10T03:48:08Z,8715780000000,enP8p1s0,up,1,29554534180,47324115,0,0,9374560,42735,0,0,ok
2026-08-10T03:48:08Z,8715780000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-10T03:48:08Z,8715780000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-10T03:48:08Z,8715780000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-10T03:48:08Z,8715780000000,wlx6c1ff7881257,up,1,131481195,226899,0,852,756494273,1320377,0,0,ok
