timestamp,component,running,pids,states,cpu_percent_interval,rss_kib,threads,metrics_status
2026-08-10T03:41:05Z,hesai_lidar,0,,,,0,0,stopped
2026-08-10T03:41:05Z,go2_imu_bridge,0,,,,0,0,stopped
2026-08-10T03:41:05Z,super_lio,0,,,,0,0,stopped
2026-08-10T03:41:05Z,body_odom_adapter,0,,,,0,0,stopped
2026-08-10T03:41:05Z,terrain_mapper,0,,,,0,0,stopped
2026-08-10T03:41:05Z,body_lattice_planner,0,,,,0,0,stopped
2026-08-10T03:41:05Z,go2_sdk2_bridge,0,,,,0,0,stopped
2026-08-10T03:41:05Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-10T03:42:55Z,hesai_lidar,1,16873;16888,16873:S;16888:R,,154288,16,baseline
2026-08-10T03:42:55Z,go2_imu_bridge,1,16939;16942,16939:S;16942:S,,59240,19,baseline
2026-08-10T03:42:55Z,super_lio,1,16973,16973:S,,73328,13,baseline
2026-08-10T03:42:55Z,body_odom_adapter,1,17118,17118:S,,23092,10,baseline
2026-08-10T03:42:55Z,terrain_mapper,1,17124,17124:S,,59300,10,baseline
2026-08-10T03:42:55Z,body_lattice_planner,1,17152,17152:S,,27436,10,baseline
2026-08-10T03:42:55Z,go2_sdk2_bridge,0,,,,0,0,stopped
2026-08-10T03:42:55Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-10T03:43:43Z,hesai_lidar,1,16873;16888,16873:S;16888:S,23.786,154288,16,ok
2026-08-10T03:43:43Z,go2_imu_bridge,1,16939;16942,16939:S;16942:S,10.215,59504,19,ok
2026-08-10T03:43:43Z,super_lio,1,16973,16973:S,40.333,70688,13,ok
2026-08-10T03:43:43Z,body_odom_adapter,1,17118,17118:S,1.182,23092,10,ok
2026-08-10T03:43:43Z,terrain_mapper,1,17124,17124:S,10.553,59300,10,ok
2026-08-10T03:43:43Z,body_lattice_planner,1,17152,17152:S,1.562,27436,10,ok
2026-08-10T03:43:43Z,go2_sdk2_bridge,0,,,,0,0,stopped
2026-08-10T03:43:43Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-10T03:44:31Z,hesai_lidar,1,16873;16888,16873:S;16888:S,25.575,154288,16,ok
2026-08-10T03:44:31Z,go2_imu_bridge,1,16939;16942,16939:S;16942:S,10.620,59504,19,ok
2026-08-10T03:44:31Z,super_lio,1,16973,16973:S,45.419,70688,13,ok
2026-08-10T03:44:31Z,body_odom_adapter,1,17118,17118:S,0.924,23092,10,ok
2026-08-10T03:44:31Z,terrain_mapper,1,17124,17124:R,11.545,59300,10,ok
2026-08-10T03:44:31Z,body_lattice_planner,1,17152,17152:S,1.335,27436,10,ok
2026-08-10T03:44:31Z,go2_sdk2_bridge,0,,,,0,0,stopped
2026-08-10T03:44:31Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-10T03:45:19Z,hesai_lidar,1,16873;16888,16873:S;16888:S,26.272,154288,16,ok
2026-08-10T03:45:19Z,go2_imu_bridge,1,16939;16942,16939:S;16942:S,10.676,58984,19,ok
2026-08-10T03:45:19Z,super_lio,1,16973,16973:S,48.645,74912,13,ok
2026-08-10T03:45:19Z,body_odom_adapter,1,17118,17118:S,0.813,23092,10,ok
2026-08-10T03:45:19Z,terrain_mapper,1,17124,17124:S,13.115,59300,10,ok
2026-08-10T03:45:19Z,body_lattice_planner,1,17152,17152:S,1.230,27436,10,ok
2026-08-10T03:45:19Z,go2_sdk2_bridge,0,,,,0,0,stopped
2026-08-10T03:45:19Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-10T03:46:31Z,hesai_lidar,1,16873;16888,16873:S;16888:S,26.798,154288,16,ok
2026-08-10T03:46:31Z,go2_imu_bridge,1,16939;16942,16939:S;16942:S,10.844,59244,19,ok
2026-08-10T03:46:31Z,super_lio,1,16973,16973:S,49.306,74912,13,ok
2026-08-10T03:46:31Z,body_odom_adapter,1,17118,17118:S,0.861,23092,10,ok
2026-08-10T03:46:31Z,terrain_mapper,1,17124,17124:S,14.107,59300,10,ok
2026-08-10T03:46:31Z,body_lattice_planner,1,17152,17152:S,1.250,27436,10,ok
2026-08-10T03:46:31Z,go2_sdk2_bridge,0,,,,0,0,stopped
2026-08-10T03:46:31Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-10T03:47:19Z,hesai_lidar,1,16873;16888,16873:S;16888:S,24.435,154288,16,ok
2026-08-10T03:47:19Z,go2_imu_bridge,1,16939;16942,16939:S;16942:S,10.180,59244,19,ok
2026-08-10T03:47:19Z,super_lio,1,16973,16973:S,25.956,146464,13,ok
2026-08-10T03:47:19Z,body_odom_adapter,1,17118,17118:S,0.929,23092,10,ok
2026-08-10T03:47:19Z,terrain_mapper,1,17124,17124:S,8.089,59300,10,ok
2026-08-10T03:47:19Z,body_lattice_planner,1,17152,17152:S,1.352,27700,10,ok
2026-08-10T03:47:19Z,go2_sdk2_bridge,0,,,,0,0,stopped
2026-08-10T03:47:19Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-10T03:48:08Z,hesai_lidar,0,,,,0,0,stopped
2026-08-10T03:48:08Z,go2_imu_bridge,0,,,,0,0,stopped
2026-08-10T03:48:08Z,super_lio,0,,,,0,0,stopped
2026-08-10T03:48:08Z,body_odom_adapter,0,,,,0,0,stopped
2026-08-10T03:48:08Z,terrain_mapper,0,,,,0,0,stopped
2026-08-10T03:48:08Z,body_lattice_planner,0,,,,0,0,stopped
2026-08-10T03:48:08Z,go2_sdk2_bridge,0,,,,0,0,stopped
2026-08-10T03:48:08Z,go2_rl_controller,0,,,,0,0,stopped
