timestamp,topic,ros_stamp_ns,frame_id,child_frame_id,x,y,z,qx,qy,qz,qw,yaw,status
2026-08-07T09:26:27Z,/lio/body_odom,,,,,,,,,,,,no_data
2026-08-07T09:27:17Z,/lio/body_odom,1786094838491082191,world,base_link,-0.000146007354487665,-0.006954506505280733,0.0006570722907781601,-0.010278529226973985,-0.0015843559865438143,-0.7065814366189018,0.7075553088477303,-1.5693157916361617,ok
2026-08-07T09:28:04Z,/lio/body_odom,1786094885691909313,world,base_link,-0.0015302547253668308,-0.007954876869916916,0.0027487319894135,-0.00991468397519359,-0.0018282794837543867,-0.7064898414155198,0.7076513692578252,-1.5690585638251637,ok
2026-08-07T09:28:51Z,/lio/body_odom,1786094934492024183,world,base_link,-0.0011406709672883153,-0.008024713024497032,0.0023627434857189655,-0.009898061968344246,-0.0016765268558131354,-0.7062964899991465,0.7078449589012119,-1.568511104193977,ok
2026-08-07T09:30:26Z,/lio/body_odom,1786095027788073301,world,base_link,-0.0020430164877325296,-0.007490281015634537,0.0007365809287875891,-0.010334989346206991,-0.0016565807413628012,-0.706141365319834,0.7079935140378774,-1.5680726766817472,ok
2026-08-07T09:31:13Z,/lio/body_odom,,,,,,,,,,,,no_data
2026-08-07T09:32:03Z,/lio/body_odom,,,,,,,,,,,,no_data
2026-08-07T09:32:53Z,/lio/body_odom,,,,,,,,,,,,no_data
2026-08-07T09:33:56Z,/lio/body_odom,1786095237476993560,world,base_link,-0.0015801730332896113,-0.003962010145187378,0.0026599683333188295,-0.009748866433109508,-0.001657673250363859,-0.7060240380931224,0.7081188243207109,-1.5677413058978353,ok
2026-08-07T09:34:43Z,/lio/body_odom,1786095286076987743,world,base_link,-0.001286907005123794,-0.003712646896019578,0.0031526528764516115,-0.010024769809415406,-0.0016906260293595467,-0.7059999486535006,0.7081389117081138,-1.5676734654735083,ok
2026-08-07T09:35:32Z,/lio/body_odom,1786095333975461483,world,base_link,0.0007201231201179326,-0.003012430388480425,0.003813015529885888,-0.009676681607630386,-0.0017479885541981587,-0.7060185437307372,0.7081250753061976,-1.5677264012301728,ok
2026-08-07T09:36:19Z,/lio/body_odom,1786095381972430706,world,base_link,0.0024878813419491053,-0.0028675231151282787,0.003277582349255681,-0.0096654639991237,-0.001661371718210205,-0.7059363710217196,0.7082073557358612,-1.5674937382295937,ok
2026-08-07T09:37:31Z,/lio/body_odom,1786095453972055435,world,base_link,0.0006980184698477387,-0.0035505611449480057,0.006166339851915836,-0.009427652397468537,-0.0018843253031786088,-0.7060638159767054,0.7080829446165452,-1.5678552727704507,ok
2026-08-07T09:38:20Z,/lio/body_odom,1786095493841474771,world,base_link,0.00010946427210001275,-0.0029450184665620327,-0.001054433174431324,-0.010490641943964681,-0.001503744822745856,-0.7058945438275082,0.7082376565656939,-1.5673745655965219,ok
2026-08-07T09:39:07Z,/lio/body_odom,1786095549969475746,world,base_link,0.0011162637965753675,-0.004404651466757059,0.004910164047032595,-0.009693062757419036,-0.0018316926522098612,-0.7059812796722341,0.7081617909692414,-1.5676217454073316,ok
2026-08-07T09:39:56Z,/lio/body_odom,1786095597971434831,world,base_link,0.002213629661127925,-0.0027043409645557404,0.0032845926471054554,-0.009885032035631404,-0.0017225539475811992,-0.7059272416639887,0.7082132789112506,-1.5674683487198333,ok
2026-08-07T09:40:52Z,/lio/body_odom,,,,,,,,,,,,no_data
2026-08-07T09:41:41Z,/lio/body_odom,,,,,,,,,,,,no_data
2026-08-07T09:42:31Z,/lio/body_odom,,,,,,,,,,,,no_data
2026-08-07T09:43:20Z,/lio/body_odom,,,,,,,,,,,,no_data
2026-08-07T09:44:34Z,/lio/body_odom,1786095877472067832,world,base_link,-0.0025266415905207396,-0.004183907527476549,-0.002171988133341074,-0.01015219772971703,-0.0003859335642480599,-0.7068548903271209,0.7072856197867838,-1.570084217549995,ok
2026-08-07T09:45:24Z,/lio/body_odom,1786095925272525787,world,base_link,-0.002683100523427129,-0.003307988401502371,-0.0031241204123944044,-0.010239630193473764,-0.00032861114486132663,-0.7068334825008306,0.7073057825325371,-1.5700236004113304,ok
2026-08-07T09:46:11Z,/lio/body_odom,1786095973472677707,world,base_link,-0.003805678803473711,-0.0030965653713792562,-0.0034948873799294233,-0.010291842621614523,-0.00028281546891630233,-0.7067939110796375,0.7073445873487773,-1.5699116532778792,ok
2026-08-07T09:46:59Z,/lio/body_odom,1786096021468741416,world,base_link,-0.0025824876502156258,-0.0022159575019031763,-0.0028978928457945585,-0.010277741170730848,-0.0003681483312606564,-0.7066547649821342,0.7074837635107102,-1.569518366584993,ok
2026-08-07T09:48:11Z,/lio/body_odom,1786096093470677614,world,base_link,-0.0024686602409929037,-0.0035351912956684828,-0.0027652038261294365,-0.01023272711105403,-0.0002621089583959801,-0.706786048909216,0.7073533089355446,-1.569889402129182,ok
2026-08-07T09:48:59Z,/lio/body_odom,1786096141469119548,world,base_link,-0.0028946748934686184,-0.002627383451908827,-0.0007668306352570653,-0.01002856341904797,-0.0003643407219432155,-0.7065727831060555,0.7075692173528689,-1.569286624516935,ok
