timestamp,vx,vy,yaw_rate,status
2026-08-07T09:26:31Z,,,,no_data
2026-08-07T09:27:18Z,,,,no_data
2026-08-07T09:28:05Z,,,,no_data
2026-08-07T09:28:54Z,,,,no_data
2026-08-07T09:30:28Z,,,,no_data
2026-08-07T09:31:17Z,,,,no_data
2026-08-07T09:32:07Z,,,,no_data
2026-08-07T09:32:57Z,,,,no_data
2026-08-07T09:33:57Z,,,,no_data
2026-08-07T09:34:46Z,,,,no_data
2026-08-07T09:35:34Z,,,,no_data
2026-08-07T09:36:22Z,,,,no_data
2026-08-07T09:37:34Z,,,,no_data
2026-08-07T09:38:21Z,,,,no_data
2026-08-07T09:39:10Z,,,,no_data
2026-08-07T09:39:58Z,,,,no_data
2026-08-07T09:40:56Z,,,,no_data
2026-08-07T09:41:45Z,,,,no_data
2026-08-07T09:42:35Z,,,,no_data
2026-08-07T09:43:24Z,,,,no_data
2026-08-07T09:44:37Z,,,,no_data
2026-08-07T09:45:25Z,,,,no_data
2026-08-07T09:46:13Z,,,,no_data
2026-08-07T09:47:01Z,,,,no_data
2026-08-07T09:48:13Z,,,,no_data
2026-08-07T09:49:01Z,,,,no_data
