timestamp,component,running,pids,states,cpu_percent_interval,rss_kib,threads,metrics_status
2026-08-07T09:25:15Z,hesai_lidar,0,,,,0,0,stopped
2026-08-07T09:25:15Z,go2_imu_bridge,0,,,,0,0,stopped
2026-08-07T09:25:15Z,super_lio,0,,,,0,0,stopped
2026-08-07T09:25:15Z,body_odom_adapter,0,,,,0,0,stopped
2026-08-07T09:25:15Z,terrain_mapper,0,,,,0,0,stopped
2026-08-07T09:25:15Z,body_lattice_planner,0,,,,0,0,stopped
2026-08-07T09:25:15Z,go2_sdk2_bridge,0,,,,0,0,stopped
2026-08-07T09:25:15Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-07T09:26:44Z,hesai_lidar,1,3434;3449,3434:S;3449:R,,153364,16,baseline
2026-08-07T09:26:44Z,go2_imu_bridge,1,3500;3503,3500:S;3503:S,,59636,19,baseline
2026-08-07T09:26:44Z,super_lio,1,3534,3534:S,,81812,13,baseline
2026-08-07T09:26:44Z,body_odom_adapter,0,,,,0,0,stopped
2026-08-07T09:26:44Z,terrain_mapper,0,,,,0,0,stopped
2026-08-07T09:26:44Z,body_lattice_planner,0,,,,0,0,stopped
2026-08-07T09:26:44Z,go2_sdk2_bridge,0,,,,0,0,stopped
2026-08-07T09:26:44Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-07T09:27:32Z,hesai_lidar,1,3434;3449,3434:S;3449:R,24.471,153628,16,ok
2026-08-07T09:27:32Z,go2_imu_bridge,1,3500;3503,3500:S;3503:S,10.736,59900,19,ok
2026-08-07T09:27:32Z,super_lio,1,3534,3534:S,40.596,82076,13,ok
2026-08-07T09:27:32Z,body_odom_adapter,1,4542,4542:S,,22808,10,baseline
2026-08-07T09:27:32Z,terrain_mapper,1,4548,4548:R,,56344,10,baseline
2026-08-07T09:27:32Z,body_lattice_planner,1,4550,4550:S,,24472,10,baseline
2026-08-07T09:27:32Z,go2_sdk2_bridge,0,,,,0,0,stopped
2026-08-07T09:27:32Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-07T09:28:19Z,hesai_lidar,1,3434;3449,3434:S;3449:S,26.251,153628,16,ok
2026-08-07T09:28:19Z,go2_imu_bridge,1,3500;3503,3500:S;3503:S,10.793,59396,19,ok
2026-08-07T09:28:19Z,super_lio,1,3534,3534:S,48.664,82076,13,ok
2026-08-07T09:28:19Z,body_odom_adapter,1,4542,4542:S,0.848,22808,10,ok
2026-08-07T09:28:19Z,terrain_mapper,1,4548,4548:R,14.779,56344,10,ok
2026-08-07T09:28:19Z,body_lattice_planner,1,4550,4550:S,1.357,23684,10,ok
2026-08-07T09:28:19Z,go2_sdk2_bridge,0,,,,0,0,stopped
2026-08-07T09:28:19Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-07T09:29:08Z,hesai_lidar,1,3434;3449,3434:S;3449:S,26.608,153628,16,ok
2026-08-07T09:29:08Z,go2_imu_bridge,1,3500;3503,3500:S;3503:S,10.815,59396,19,ok
2026-08-07T09:29:08Z,super_lio,1,3534,3534:S,49.222,82076,13,ok
2026-08-07T09:29:08Z,body_odom_adapter,1,4542,4542:S,0.881,22808,10,ok
2026-08-07T09:29:08Z,terrain_mapper,1,4548,4548:S,14.789,53444,10,ok
2026-08-07T09:29:08Z,body_lattice_planner,1,4550,4550:S,1.352,24472,10,ok
2026-08-07T09:29:08Z,go2_sdk2_bridge,0,,,,0,0,stopped
2026-08-07T09:29:08Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-07T09:30:41Z,hesai_lidar,1,3434;3449,3434:S;3449:S,26.913,153628,16,ok
2026-08-07T09:30:41Z,go2_imu_bridge,1,3500;3503,3500:S;3503:S,10.932,60184,19,ok
2026-08-07T09:30:41Z,super_lio,1,3534,3534:S,50.868,82076,13,ok
2026-08-07T09:30:41Z,body_odom_adapter,1,4542,4542:S,0.922,22808,10,ok
2026-08-07T09:30:41Z,terrain_mapper,1,4548,4548:S,15.584,56644,10,ok
2026-08-07T09:30:41Z,body_lattice_planner,1,4550,4550:S,1.468,24244,10,ok
2026-08-07T09:30:41Z,go2_sdk2_bridge,0,,,,0,0,stopped
2026-08-07T09:30:41Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-07T09:31:31Z,hesai_lidar,1,3434;3449,3434:S;3449:S,26.264,153628,16,ok
2026-08-07T09:31:31Z,go2_imu_bridge,1,3500;3503,3500:S;3503:S,10.574,60184,19,ok
2026-08-07T09:31:31Z,super_lio,1,3534,3534:S,48.214,82076,13,ok
2026-08-07T09:31:31Z,body_odom_adapter,0,,,,0,0,stopped
2026-08-07T09:31:31Z,terrain_mapper,0,,,,0,0,stopped
2026-08-07T09:31:31Z,body_lattice_planner,0,,,,0,0,stopped
2026-08-07T09:31:31Z,go2_sdk2_bridge,0,,,,0,0,stopped
2026-08-07T09:31:31Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-07T09:32:21Z,hesai_lidar,1,3434;3449,3434:S;3449:S,26.497,153628,16,ok
2026-08-07T09:32:21Z,go2_imu_bridge,1,3500;3503,3500:S;3503:S,10.415,59660,19,ok
2026-08-07T09:32:21Z,super_lio,1,3534,3534:S,48.388,82076,13,ok
2026-08-07T09:32:21Z,body_odom_adapter,0,,,,0,0,stopped
2026-08-07T09:32:21Z,terrain_mapper,0,,,,0,0,stopped
2026-08-07T09:32:21Z,body_lattice_planner,0,,,,0,0,stopped
2026-08-07T09:32:21Z,go2_sdk2_bridge,0,,,,0,0,stopped
2026-08-07T09:32:21Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-07T09:33:10Z,hesai_lidar,1,3434;3449,3434:S;3449:S,26.335,153628,16,ok
2026-08-07T09:33:10Z,go2_imu_bridge,1,3500;3503,3500:S;3503:S,10.438,59660,19,ok
2026-08-07T09:33:10Z,super_lio,1,3534,3534:S,48.214,82076,13,ok
2026-08-07T09:33:10Z,body_odom_adapter,0,,,,0,0,stopped
2026-08-07T09:33:10Z,terrain_mapper,0,,,,0,0,stopped
2026-08-07T09:33:10Z,body_lattice_planner,0,,,,0,0,stopped
2026-08-07T09:33:10Z,go2_sdk2_bridge,0,,,,0,0,stopped
2026-08-07T09:33:10Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-07T09:34:11Z,hesai_lidar,1,3434;3449,3434:S;3449:S,25.570,153628,16,ok
2026-08-07T09:34:11Z,go2_imu_bridge,1,3500;3503,3500:S;3503:S,10.481,59920,19,ok
2026-08-07T09:34:11Z,super_lio,1,3534,3534:S,44.685,82076,13,ok
2026-08-07T09:34:11Z,body_odom_adapter,1,8187,8187:S,,20776,10,baseline
2026-08-07T09:34:11Z,terrain_mapper,1,8196,8196:S,,56212,10,baseline
