timestamp,topic,average_hz,status
2026-08-07T09:25:22Z,/lio/odom,,no_data
2026-08-07T09:25:22Z,/lio/body_odom,,no_data
2026-08-07T09:26:01Z,/imu/data,162.274,ok
2026-08-07T09:26:05Z,/lio/odom,8.155,ok
2026-08-07T09:26:09Z,/lio/body_odom,,no_data
2026-08-07T09:26:13Z,/body_path,,no_data
2026-08-07T09:26:18Z,/terrain_costmap,,no_data
2026-08-07T09:26:22Z,/sdk2_command,,no_data
2026-08-07T09:26:51Z,/lio/odom,7.722007,ok
2026-08-07T09:26:51Z,/lio/body_odom,,no_data
2026-08-07T09:26:51Z,/imu/data,165.621,ok
2026-08-07T09:26:55Z,/lio/odom,8.637,ok
2026-08-07T09:27:00Z,/lio/body_odom,,no_data
2026-08-07T09:27:04Z,/body_path,,no_data
2026-08-07T09:27:08Z,/terrain_costmap,,no_data
2026-08-07T09:27:13Z,/sdk2_command,,no_data
2026-08-07T09:27:38Z,/lio/odom,9.787505,ok
2026-08-07T09:27:38Z,/lio/body_odom,9.570448,ok
2026-08-07T09:27:39Z,/imu/data,162.734,ok
2026-08-07T09:27:43Z,/lio/odom,9.503,ok
2026-08-07T09:27:47Z,/lio/body_odom,,no_data
2026-08-07T09:27:51Z,/body_path,,no_data
2026-08-07T09:27:56Z,/terrain_costmap,2.014,ok
2026-08-07T09:28:00Z,/sdk2_command,,no_data
2026-08-07T09:28:25Z,/lio/odom,9.454211,ok
2026-08-07T09:28:25Z,/lio/body_odom,9.488765,ok
2026-08-07T09:28:25Z,/imu/data,165.523,ok
2026-08-07T09:28:30Z,/lio/odom,,no_data
2026-08-07T09:28:34Z,/lio/body_odom,8.209,ok
2026-08-07T09:28:38Z,/body_path,,no_data
2026-08-07T09:28:43Z,/terrain_costmap,2.006,ok
2026-08-07T09:28:47Z,/sdk2_command,,no_data
2026-08-07T09:29:14Z,/lio/odom,9.771320,ok
2026-08-07T09:29:14Z,/lio/body_odom,9.777891,ok
2026-08-07T09:30:01Z,/imu/data,,no_data
2026-08-07T09:30:05Z,/lio/odom,9.996,ok
2026-08-07T09:30:09Z,/lio/body_odom,,no_data
2026-08-07T09:30:13Z,/body_path,,no_data
2026-08-07T09:30:18Z,/terrain_costmap,2.005,ok
2026-08-07T09:30:22Z,/sdk2_command,,no_data
2026-08-07T09:30:47Z,/lio/odom,9.001802,ok
2026-08-07T09:30:47Z,/lio/body_odom,9.001130,ok
2026-08-07T09:30:48Z,/imu/data,165.713,ok
2026-08-07T09:30:52Z,/lio/odom,9.227,ok
2026-08-07T09:30:56Z,/lio/body_odom,,no_data
2026-08-07T09:31:00Z,/body_path,,no_data
2026-08-07T09:31:05Z,/terrain_costmap,,no_data
2026-08-07T09:31:09Z,/sdk2_command,,no_data
