timestamp,status,file_size_bytes,mtime_epoch,last_frame,frame_delta,last_points,last_packets,last_start_time,last_end_time,tail_warning_lines,tail_error_lines
2026-08-07T09:25:15Z,ok,187524,1786093724,1971,,64000,500,1786093723.912369,1786093724.015629,0,0
2026-08-07T09:26:44Z,frame_reset,83551,1786094805,876,,64000,500,1786094805.093188,1786094805.191935,0,0
2026-08-07T09:27:32Z,ok,128743,1786094852,1353,477,64000,500,1786094852.794609,1786094852.893964,0,0
2026-08-07T09:28:19Z,ok,173298,1786094899,1822,469,64000,500,1786094899.693532,1786094899.793529,0,0
2026-08-07T09:29:08Z,ok,219658,1786094948,2310,488,64000,500,1786094948.492341,1786094948.592147,0,0
2026-08-07T09:30:41Z,ok,308293,1786095041,3244,934,64000,500,1786095041.891749,1786095041.992119,0,0
2026-08-07T09:31:31Z,ok,355793,1786095091,3743,499,64000,500,1786095091.792943,1786095091.892049,0,0
2026-08-07T09:32:21Z,ok,403103,1786095141,4241,498,64000,500,1786095141.592081,1786095141.691566,0,0
2026-08-07T09:33:10Z,ok,450413,1786095191,4739,498,64000,500,1786095191.386677,1786095191.486467,0,0
2026-08-07T09:34:11Z,ok,507793,1786095251,5343,604,64000,500,1786095251.782416,1786095251.882672,0,0
2026-08-07T09:34:59Z,ok,553678,1786095300,5826,483,64000,500,1786095300.080959,1786095300.180119,0,0
2026-08-07T09:35:47Z,ok,599183,1786095348,6305,479,64000,500,1786095347.979478,1786095348.079095,0,0
2026-08-07T09:36:35Z,ok,644783,1786095396,6786,481,64000,500,1786095396.077726,1786095396.177996,0,0
2026-08-07T09:37:47Z,ok,713278,1786095468,7506,720,64000,500,1786095468.076831,1786095468.176417,0,0
2026-08-07T09:38:35Z,ok,758308,1786095515,7980,474,64000,500,1786095515.476121,1786095515.576354,0,0
2026-08-07T09:39:23Z,ok,804478,1786095564,8466,486,64000,500,1786095564.075920,1786095564.175091,0,0
2026-08-07T09:40:11Z,ok,849009,1786095610,8934,468,64000,500,1786095610.875157,1786095610.975589,0,0
2026-08-07T09:41:09Z,ok,849009,1786095610,8934,0,64000,500,1786095610.875157,1786095610.975589,0,0
2026-08-07T09:41:59Z,ok,849009,1786095610,8934,0,64000,500,1786095610.875157,1786095610.975589,0,0
2026-08-07T09:42:48Z,ok,849009,1786095610,8934,0,64000,500,1786095610.875157,1786095610.975589,0,0
2026-08-07T09:43:37Z,frame_reset,14837,1786095818,145,,64000,500,1786095818.574495,1786095818.673598,1,1
2026-08-07T09:44:51Z,ok,83833,1786095892,879,734,64000,500,1786095891.974659,1786095892.073909,0,0
2026-08-07T09:45:38Z,ok,128743,1786095939,1354,475,64000,500,1786095939.474235,1786095939.573861,0,0
2026-08-07T09:46:27Z,ok,174628,1786095987,1836,482,64000,500,1786095987.673771,1786095987.773820,0,0
2026-08-07T09:47:15Z,ok,220133,1786096035,2315,479,64000,500,1786096035.573391,1786096035.673382,0,0
2026-08-07T09:48:27Z,ok,288533,1786096107,3035,720,64000,500,1786096107.573444,1786096107.672893,0,0
2026-08-07T09:49:15Z,ok,334133,1786096155,3515,480,64000,500,1786096155.573045,1786096155.672547,0,0
