timestamp,component,running,pids,states,cpu_percent_interval,rss_kib,threads,metrics_status
2026-08-25T01:21:11Z,hesai_lidar,0,,,,0,0,stopped
2026-08-25T01:21:11Z,go2_imu_bridge,0,,,,0,0,stopped
2026-08-25T01:21:11Z,super_lio,0,,,,0,0,stopped
2026-08-25T01:21:11Z,body_odom_adapter,0,,,,0,0,stopped
2026-08-25T01:21:11Z,terrain_mapper,0,,,,0,0,stopped
2026-08-25T01:21:11Z,body_lattice_planner,0,,,,0,0,stopped
2026-08-25T01:21:11Z,go2_sdk2_bridge,0,,,,0,0,stopped
2026-08-25T01:21:11Z,go2_sdk2_direct_bridge,0,,,,0,0,stopped
2026-08-25T01:21:11Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-25T01:22:48Z,hesai_lidar,1,3545;3548;3565,3545:S;3548:S;3565:S,,223292,19,baseline
2026-08-25T01:22:48Z,go2_imu_bridge,1,3639;3641;3646,3639:S;3641:S;3646:S,,127740,22,baseline
2026-08-25T01:22:48Z,super_lio,1,3689,3689:R,,153076,15,baseline
2026-08-25T01:22:48Z,body_odom_adapter,1,3910,3910:S,,87480,12,baseline
2026-08-25T01:22:48Z,terrain_mapper,1,3916,3916:R,,117164,12,baseline
2026-08-25T01:22:48Z,body_lattice_planner,1,3923,3923:S,,93044,12,baseline
2026-08-25T01:22:48Z,go2_sdk2_bridge,1,4262,4262:S,,96228,22,baseline
2026-08-25T01:22:48Z,go2_sdk2_direct_bridge,0,,,,0,0,stopped
2026-08-25T01:22:48Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-25T01:23:46Z,hesai_lidar,1,3545;3548;3565,3545:S;3548:S;3565:S,19.155,223036,19,ok
2026-08-25T01:23:46Z,go2_imu_bridge,1,3639;3641;3646,3639:S;3641:S;3646:S,9.328,127568,22,ok
2026-08-25T01:23:46Z,super_lio,1,3689,3689:S,41.707,152784,15,ok
2026-08-25T01:23:46Z,body_odom_adapter,1,3910,3910:S,0.793,87140,12,ok
2026-08-25T01:23:46Z,terrain_mapper,1,3916,3916:R,17.224,116892,12,ok
2026-08-25T01:23:46Z,body_lattice_planner,1,3923,3923:S,1.224,91600,12,ok
2026-08-25T01:23:46Z,go2_sdk2_bridge,1,4262,4262:S,5.724,96272,22,ok
2026-08-25T01:23:46Z,go2_sdk2_direct_bridge,0,,,,0,0,stopped
2026-08-25T01:23:46Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-25T01:24:40Z,hesai_lidar,1,3545;3548;3565,3545:S;3548:S;3565:S,18.759,222564,19,ok
2026-08-25T01:24:40Z,go2_imu_bridge,1,3639;3641;3646,3639:S;3641:S;3646:S,9.120,127492,22,ok
2026-08-25T01:24:40Z,super_lio,1,3689,3689:S,39.803,152216,15,ok
2026-08-25T01:24:40Z,body_odom_adapter,1,3910,3910:S,0.799,86488,12,ok
2026-08-25T01:24:40Z,terrain_mapper,1,3916,3916:R,17.515,120952,12,ok
2026-08-25T01:24:40Z,body_lattice_planner,1,3923,3923:S,1.282,91748,12,ok
2026-08-25T01:24:40Z,go2_sdk2_bridge,1,4262,4262:S,5.628,96092,22,ok
2026-08-25T01:24:40Z,go2_sdk2_direct_bridge,0,,,,0,0,stopped
2026-08-25T01:24:40Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-25T01:25:34Z,hesai_lidar,1,3545;3548;3565,3545:S;3548:S;3565:S,18.928,225024,19,ok
2026-08-25T01:25:34Z,go2_imu_bridge,1,3639;3641;3646,3639:S;3641:S;3646:S,9.174,129576,22,ok
2026-08-25T01:25:34Z,super_lio,1,3689,3689:S,40.004,151680,15,ok
2026-08-25T01:25:34Z,body_odom_adapter,1,3910,3910:S,0.766,89136,12,ok
2026-08-25T01:25:34Z,terrain_mapper,1,3916,3916:S,17.507,120624,12,ok
2026-08-25T01:25:34Z,body_lattice_planner,1,3923,3923:S,1.233,90424,12,ok
2026-08-25T01:25:34Z,go2_sdk2_bridge,1,4262,4262:S,5.531,96116,22,ok
2026-08-25T01:25:34Z,go2_sdk2_direct_bridge,0,,,,0,0,stopped
2026-08-25T01:25:34Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-25T01:27:39Z,hesai_lidar,1,3545;3548;3565,3545:S;3548:S;3565:S,19.187,224148,19,ok
2026-08-25T01:27:39Z,go2_imu_bridge,1,3639;3641;3646,3639:S;3641:S;3646:S,9.493,128756,22,ok
2026-08-25T01:27:39Z,super_lio,1,3689,3689:R,41.705,155596,15,ok
2026-08-25T01:27:39Z,body_odom_adapter,1,3910,3910:S,0.967,88012,12,ok
2026-08-25T01:27:39Z,terrain_mapper,1,3916,3916:S,19.842,131084,12,ok
2026-08-25T01:27:39Z,body_lattice_planner,1,3923,3923:S,1.558,93584,12,ok
2026-08-25T01:27:39Z,go2_sdk2_bridge,1,4262,4262:S,6.113,97708,22,ok
2026-08-25T01:27:39Z,go2_sdk2_direct_bridge,0,,,,0,0,stopped
2026-08-25T01:27:39Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-25T01:28:31Z,hesai_lidar,1,3545;3548;3565,3545:S;3548:S;3565:S,18.955,223776,19,ok
2026-08-25T01:28:31Z,go2_imu_bridge,1,3639;3641;3646,3639:S;3641:S;3646:S,9.477,128476,22,ok
2026-08-25T01:28:31Z,super_lio,1,3689,3689:R,38.847,155060,15,ok
2026-08-25T01:28:31Z,body_odom_adapter,1,3910,3910:S,0.804,87476,12,ok
2026-08-25T01:28:31Z,terrain_mapper,1,3916,3916:S,19.701,130724,12,ok
2026-08-25T01:28:31Z,body_lattice_planner,1,3923,3923:S,1.187,93048,12,ok
2026-08-25T01:28:31Z,go2_sdk2_bridge,1,4262,4262:S,5.916,97568,22,ok
2026-08-25T01:28:31Z,go2_sdk2_direct_bridge,0,,,,0,0,stopped
2026-08-25T01:28:31Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-25T01:29:25Z,hesai_lidar,1,3545;3548;3565,3545:S;3548:S;3565:S,19.146,223348,19,ok
2026-08-25T01:29:25Z,go2_imu_bridge,1,3639;3641;3646,3639:S;3641:S;3646:S,9.592,127080,22,ok
2026-08-25T01:29:25Z,super_lio,1,3689,3689:R,39.993,154460,15,ok
2026-08-25T01:29:25Z,body_odom_adapter,1,3910,3910:S,0.906,86884,12,ok
2026-08-25T01:29:25Z,terrain_mapper,1,3916,3916:S,19.054,130468,12,ok
2026-08-25T01:29:25Z,body_lattice_planner,1,3923,3923:S,1.331,93280,12,ok
2026-08-25T01:29:25Z,go2_sdk2_bridge,1,4262,4262:S,5.951,97372,22,ok
2026-08-25T01:29:25Z,go2_sdk2_direct_bridge,0,,,,0,0,stopped
2026-08-25T01:29:25Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-25T01:30:19Z,hesai_lidar,1,3545;3548;3565,3545:S;3548:S;3565:R,19.000,222920,19,ok
2026-08-25T01:30:19Z,go2_imu_bridge,1,3639;3641;3646,3639:S;3641:S;3646:S,9.388,126788,22,ok
2026-08-25T01:30:19Z,super_lio,1,3689,3689:S,41.004,153924,15,ok
2026-08-25T01:30:19Z,body_odom_adapter,1,3910,3910:S,0.915,86284,12,ok
2026-08-25T01:30:19Z,terrain_mapper,1,3916,3916:S,15.789,130116,12,ok
2026-08-25T01:30:19Z,body_lattice_planner,1,3923,3923:S,1.269,92036,12,ok
2026-08-25T01:30:19Z,go2_sdk2_bridge,1,4262,4262:S,5.487,96132,22,ok
2026-08-25T01:30:19Z,go2_sdk2_direct_bridge,0,,,,0,0,stopped
