timestamp,monotonic_ns,interface,operstate,carrier,rx_bytes,rx_packets,rx_errors,rx_dropped,tx_bytes,tx_packets,tx_errors,tx_dropped,status
2026-08-25T01:21:11Z,112760000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-25T01:21:11Z,112760000000,enP8p1s0,up,1,385751114,562162,0,0,225999,972,0,0,ok
2026-08-25T01:21:11Z,112760000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-25T01:21:11Z,112760000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-25T01:21:11Z,112760000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-25T01:21:11Z,112760000000,wlx6c1ff7881257,up,1,565857,3231,0,9,4350992,6681,0,0,ok
2026-08-25T01:22:48Z,212550000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-25T01:22:48Z,212550000000,enP8p1s0,up,1,881165784,1223493,0,0,506881,2725,0,0,ok
2026-08-25T01:22:48Z,212550000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-25T01:22:48Z,212550000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-25T01:22:48Z,212550000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-25T01:22:48Z,212550000000,wlx6c1ff7881257,up,1,8685531,16014,0,19,22411014,31306,0,0,ok
2026-08-25T01:23:46Z,269080000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-25T01:23:46Z,269080000000,enP8p1s0,up,1,1169362552,1603618,0,0,658183,3706,0,0,ok
2026-08-25T01:23:46Z,269080000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-25T01:23:46Z,269080000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-25T01:23:46Z,269080000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-25T01:23:46Z,269080000000,wlx6c1ff7881257,up,1,12209137,22256,0,25,34307281,46674,0,0,ok
2026-08-25T01:24:40Z,322880000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-25T01:24:40Z,322880000000,enP8p1s0,up,1,1437286054,1959923,0,0,754186,4299,0,0,ok
2026-08-25T01:24:40Z,322880000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-25T01:24:40Z,322880000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-25T01:24:40Z,322880000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-25T01:24:40Z,322880000000,wlx6c1ff7881257,up,1,15265987,27836,0,30,42916938,58848,0,0,ok
2026-08-25T01:25:34Z,376160000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-25T01:25:34Z,376160000000,enP8p1s0,up,1,1702388370,2312743,0,0,850590,4889,0,0,ok
2026-08-25T01:25:34Z,376160000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-25T01:25:34Z,376160000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-25T01:25:34Z,376160000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-25T01:25:34Z,376160000000,wlx6c1ff7881257,up,1,45887047,50356,0,36,50026442,70030,0,0,ok
2026-08-25T01:27:39Z,500870000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-25T01:27:39Z,500870000000,enP8p1s0,up,1,2330255380,3144754,0,0,1242851,7048,0,0,ok
2026-08-25T01:27:39Z,500870000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-25T01:27:39Z,500870000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-25T01:27:39Z,500870000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-25T01:27:39Z,500870000000,wlx6c1ff7881257,up,1,53117006,60719,0,48,67561446,94733,0,0,ok
2026-08-25T01:28:31Z,553500000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-25T01:28:31Z,553500000000,enP8p1s0,up,1,2592347644,3493514,0,0,1338463,7627,0,0,ok
2026-08-25T01:28:31Z,553500000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-25T01:28:31Z,553500000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-25T01:28:31Z,553500000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-25T01:28:31Z,553500000000,wlx6c1ff7881257,up,1,56664859,64864,0,53,73774852,103932,0,0,ok
2026-08-25T01:29:25Z,607790000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-25T01:29:25Z,607790000000,enP8p1s0,up,1,2862476274,3852990,0,0,1435989,8226,0,0,ok
2026-08-25T01:29:25Z,607790000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-25T01:29:25Z,607790000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-25T01:29:25Z,607790000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-25T01:29:25Z,607790000000,wlx6c1ff7881257,up,1,59021679,71012,0,59,86850195,120481,0,0,ok
2026-08-25T01:30:19Z,660930000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-25T01:30:19Z,660930000000,enP8p1s0,up,1,3147447782,4221084,0,0,1589144,9155,0,0,ok
2026-08-25T01:30:19Z,660930000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-25T01:30:19Z,660930000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-25T01:30:19Z,660930000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-25T01:30:19Z,660930000000,wlx6c1ff7881257,up,1,63240371,78145,0,64,95529717,133392,0,0,ok
2026-08-25T01:31:36Z,738370000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-25T01:31:36Z,738370000000,enP8p1s0,up,1,3532417782,4733397,0,0,1726412,9995,0,0,ok
2026-08-25T01:31:36Z,738370000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-25T01:31:36Z,738370000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-25T01:31:36Z,738370000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-25T01:31:36Z,738370000000,wlx6c1ff7881257,up,1,67261817,82666,0,72,99185798,139317,0,0,ok
2026-08-25T01:32:28Z,790060000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-25T01:32:28Z,790060000000,enP8p1s0,up,1,3789897396,5076102,0,0,1820188,10567,0,0,ok
2026-08-25T01:32:28Z,790060000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-25T01:32:28Z,790060000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-25T01:32:28Z,790060000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
