window_end,window_duration_sec,topic,status,message_count,first_receive_ns,last_receive_ns,first_header_ns,last_header_ns,latest_header_age_ms,header_span_ms,first_local_sequence,last_local_sequence,unique_header_count,duplicate_header_count,nonmonotonic_header_count,invalid_header_count,min_header_gap_ms,max_header_gap_ms,max_receive_gap_ms
2026-08-25T01:21:18Z,5.000681,/lio/odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-25T01:21:18Z,5.000681,/lio/body_odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-25T01:22:59Z,5.000760,/lio/odom,ok,50,1787620974988060992,1787620979884960404,1787620974934792280,1787620979834483385,112.327522,4899.691105,1,50,50,0,0,0,81.799030,110.018015,180.634812
2026-08-25T01:22:59Z,5.000760,/lio/body_odom,ok,48,1787620975187893611,1787620979886439471,1787620975134163856,1787620979834483385,112.327522,4700.319529,1,48,48,0,0,0,81.799030,110.018015,176.131583
2026-08-25T01:23:55Z,5.000807,/lio/odom,ok,33,1787621032598923502,1787621035799164452,1787621032432446718,1787621035736264467,119.297128,3303.817749,1,33,33,0,0,0,92.810154,198.136807,352.160197
2026-08-25T01:23:55Z,5.000807,/lio/body_odom,ok,29,1787621032915525560,1787621035802037478,1787621032834604501,1787621035736264467,119.297128,2901.659966,1,29,29,0,0,0,92.810154,198.136807,351.472077
2026-08-25T01:24:49Z,5.000855,/lio/odom,ok,32,1787621086487356111,1787621089561363625,1787621086429342508,1787621089531183481,57.100636,3101.840973,1,32,32,0,0,0,94.630957,104.041576,135.845483
2026-08-25T01:24:49Z,5.000855,/lio/body_odom,ok,50,1787621084673251137,1787621089565579913,1787621084638582229,1787621089531183481,57.100636,4892.601252,1,50,50,0,0,0,93.353272,104.244233,147.515804
2026-08-25T01:25:43Z,5.001985,/lio/odom,ok,52,1787621138190098448,1787621143056496608,1787621137931951522,1787621143027851343,74.511381,5095.899821,1,52,52,0,0,0,89.706659,110.297203,208.431818
2026-08-25T01:25:43Z,5.001985,/lio/body_odom,ok,50,1787621138214778667,1787621143059201350,1787621138031964063,1787621143027851343,74.511381,4995.887280,1,50,50,0,0,0,89.706659,196.063280,205.126310
2026-08-25T01:27:47Z,5.000663,/lio/odom,ok,47,1787621262857184887,1787621267470449730,1787621262828059673,1787621267425870180,116.242222,4597.810507,1,47,47,0,0,0,85.811377,115.821838,165.726040
2026-08-25T01:27:47Z,5.000663,/lio/body_odom,ok,50,1787621262561806930,1787621267471753076,1787621262525973796,1787621267425870180,116.242222,4899.896384,1,50,50,0,0,0,85.811377,115.821838,165.745592
2026-08-25T01:28:40Z,5.000640,/lio/odom,ok,50,1787621315584392779,1787621320471065266,1787621315525187969,1787621320425325393,121.324870,4900.137424,1,50,50,0,0,0,95.845699,104.182244,163.222083
2026-08-25T01:28:40Z,5.000640,/lio/body_odom,ok,48,1787621315861908447,1787621320466782418,1787621315727307319,1787621320425325393,121.324870,4698.018074,1,48,48,0,0,0,95.845699,104.182244,165.449354
2026-08-25T01:30:27Z,5.000812,/lio/odom,ok,48,1787621423071166470,1787621427784025364,1787621423031680345,1787621427731910228,103.414398,4700.229883,1,48,48,0,0,0,93.948126,106.302977,160.521438
2026-08-25T01:30:27Z,5.000812,/lio/body_odom,ok,47,1787621423198764826,1787621427785340806,1787621423132252693,1787621427731910228,103.414398,4599.657535,1,47,47,0,0,0,93.948126,106.302977,160.630274
2026-08-25T01:31:44Z,5.000793,/lio/odom,ok,45,1787621500579576103,1787621504959441951,1787621500528746843,1787621504932712793,36.520593,4403.965950,1,45,45,0,0,0,95.823049,105.793715,129.733181
2026-08-25T01:31:44Z,5.000793,/lio/body_odom,ok,43,1787621500800697758,1787621504962424570,1787621500726696968,1787621504932712793,36.520593,4206.015825,1,43,43,0,0,0,95.823049,105.793715,130.622360
2026-08-25T01:32:36Z,5.000638,/lio/odom,ok,48,1787621551555850177,1787621556352204648,1787621551531261205,1787621556327199697,105.367414,4795.938492,1,48,48,0,0,0,94.602584,196.111203,308.181206
2026-08-25T01:32:36Z,5.000638,/lio/body_odom,ok,44,1787621552074688258,1787621556353556045,1787621552030947923,1787621556327199697,105.367414,4296.251774,1,44,44,0,0,0,94.602584,107.648850,125.789712
