timestamp,component,running,pids
2026-08-05T07:18:05Z,hesai_lidar,1,17436;17439
2026-08-05T07:18:05Z,go2_imu_bridge,1,17502;17505
2026-08-05T07:18:05Z,super_lio,1,17545
2026-08-05T07:18:05Z,body_odom_adapter,0,
2026-08-05T07:18:05Z,terrain_mapper,0,
2026-08-05T07:18:05Z,body_lattice_planner,0,
2026-08-05T07:18:05Z,go2_sdk2_bridge,0,
2026-08-05T07:18:05Z,go2_rl_controller,0,
2026-08-05T07:19:05Z,hesai_lidar,1,17436;17439
2026-08-05T07:19:05Z,go2_imu_bridge,1,17502;17505
2026-08-05T07:19:05Z,super_lio,1,17545
2026-08-05T07:19:05Z,body_odom_adapter,1,18230
2026-08-05T07:19:05Z,terrain_mapper,1,18236
2026-08-05T07:19:05Z,body_lattice_planner,1,18240
2026-08-05T07:19:05Z,go2_sdk2_bridge,0,
2026-08-05T07:19:05Z,go2_rl_controller,0,
2026-08-05T07:19:48Z,hesai_lidar,1,17436;17439
2026-08-05T07:19:48Z,go2_imu_bridge,1,17502;17505
2026-08-05T07:19:48Z,super_lio,1,17545
2026-08-05T07:19:48Z,body_odom_adapter,1,18230
2026-08-05T07:19:48Z,terrain_mapper,1,18236
2026-08-05T07:19:48Z,body_lattice_planner,1,18240
2026-08-05T07:19:48Z,go2_sdk2_bridge,0,
2026-08-05T07:19:48Z,go2_rl_controller,0,
2026-08-05T07:20:31Z,hesai_lidar,1,17436;17439
2026-08-05T07:20:31Z,go2_imu_bridge,1,17502;17505
2026-08-05T07:20:31Z,super_lio,1,17545
2026-08-05T07:20:31Z,body_odom_adapter,0,
2026-08-05T07:20:31Z,terrain_mapper,0,
2026-08-05T07:20:31Z,body_lattice_planner,0,
2026-08-05T07:20:31Z,go2_sdk2_bridge,0,
2026-08-05T07:20:31Z,go2_rl_controller,0,
2026-08-05T07:21:15Z,hesai_lidar,1,17436;17439
2026-08-05T07:21:15Z,go2_imu_bridge,1,17502;17505
2026-08-05T07:21:15Z,super_lio,1,17545
2026-08-05T07:21:15Z,body_odom_adapter,0,
2026-08-05T07:21:15Z,terrain_mapper,0,
2026-08-05T07:21:15Z,body_lattice_planner,0,
2026-08-05T07:21:15Z,go2_sdk2_bridge,0,
2026-08-05T07:21:15Z,go2_rl_controller,0,
2026-08-05T07:22:08Z,hesai_lidar,1,17436;17439
2026-08-05T07:22:08Z,go2_imu_bridge,1,17502;17505
2026-08-05T07:22:08Z,super_lio,1,17545
2026-08-05T07:22:08Z,body_odom_adapter,0,
2026-08-05T07:22:08Z,terrain_mapper,0,
2026-08-05T07:22:08Z,body_lattice_planner,0,
2026-08-05T07:22:08Z,go2_sdk2_bridge,0,
2026-08-05T07:22:08Z,go2_rl_controller,0,
2026-08-05T07:22:52Z,hesai_lidar,1,17436;17439
2026-08-05T07:22:52Z,go2_imu_bridge,1,17502;17505
2026-08-05T07:22:52Z,super_lio,1,17545
2026-08-05T07:22:52Z,body_odom_adapter,0,
2026-08-05T07:22:52Z,terrain_mapper,0,
2026-08-05T07:22:52Z,body_lattice_planner,0,
2026-08-05T07:22:52Z,go2_sdk2_bridge,0,
2026-08-05T07:22:52Z,go2_rl_controller,0,
2026-08-05T07:23:35Z,hesai_lidar,1,17436;17439
2026-08-05T07:23:35Z,go2_imu_bridge,1,17502;17505
2026-08-05T07:23:35Z,super_lio,1,17545
2026-08-05T07:23:35Z,body_odom_adapter,0,
2026-08-05T07:23:35Z,terrain_mapper,0,
2026-08-05T07:23:35Z,body_lattice_planner,0,
2026-08-05T07:23:35Z,go2_sdk2_bridge,0,
2026-08-05T07:23:35Z,go2_rl_controller,0,
2026-08-05T07:24:19Z,hesai_lidar,1,17436;17439
2026-08-05T07:24:19Z,go2_imu_bridge,1,17502;17505
2026-08-05T07:24:19Z,super_lio,1,17545
2026-08-05T07:24:19Z,body_odom_adapter,0,
2026-08-05T07:24:19Z,terrain_mapper,0,
2026-08-05T07:24:19Z,body_lattice_planner,0,
2026-08-05T07:24:19Z,go2_sdk2_bridge,0,
