timestamp,vx,vy,yaw_rate,status
2026-08-05T07:18:52Z,,,,no_data
2026-08-05T07:19:34Z,,,,no_data
2026-08-05T07:20:18Z,,,,no_data
2026-08-05T07:21:02Z,,,,no_data
2026-08-05T07:21:55Z,,,,no_data
2026-08-05T07:22:38Z,,,,no_data
2026-08-05T07:23:22Z,,,,no_data
2026-08-05T07:24:05Z,,,,no_data
2026-08-05T07:24:59Z,,,,no_data
2026-08-05T07:25:42Z,,,,no_data
2026-08-05T07:26:25Z,,,,no_data
2026-08-05T07:27:06Z,,,,no_data
2026-08-05T07:28:02Z,,,,no_data
2026-08-05T07:28:44Z,,,,no_data
2026-08-05T07:29:27Z,,,,no_data
2026-08-05T07:30:11Z,,,,no_data
