timestamp,topic,average_hz,status
2026-08-05T07:18:22Z,/imu/data,165.215,ok
2026-08-05T07:18:27Z,/lio/odom,7.076,ok
2026-08-05T07:18:31Z,/lio/body_odom,9.179,ok
2026-08-05T07:18:35Z,/body_path,,no_data
2026-08-05T07:18:40Z,/terrain_costmap,,no_data
2026-08-05T07:18:44Z,/sdk2_command,,no_data
2026-08-05T07:19:06Z,/imu/data,160.792,ok
2026-08-05T07:19:10Z,/lio/odom,7.476,ok
2026-08-05T07:19:14Z,/lio/body_odom,8.198,ok
2026-08-05T07:19:19Z,/body_path,,no_data
2026-08-05T07:19:23Z,/terrain_costmap,,no_data
2026-08-05T07:19:27Z,/sdk2_command,,no_data
2026-08-05T07:19:48Z,/imu/data,154.909,ok
2026-08-05T07:19:52Z,/lio/odom,7.882,ok
2026-08-05T07:19:57Z,/lio/body_odom,,no_data
2026-08-05T07:20:01Z,/body_path,,no_data
2026-08-05T07:20:05Z,/terrain_costmap,,no_data
2026-08-05T07:20:09Z,/sdk2_command,,no_data
2026-08-05T07:20:32Z,/imu/data,165.133,ok
2026-08-05T07:20:36Z,/lio/odom,6.871,ok
2026-08-05T07:20:40Z,/lio/body_odom,,no_data
2026-08-05T07:20:45Z,/body_path,,no_data
2026-08-05T07:20:49Z,/terrain_costmap,,no_data
2026-08-05T07:20:53Z,/sdk2_command,,no_data
2026-08-05T07:21:25Z,/imu/data,,no_data
2026-08-05T07:21:29Z,/lio/odom,8.688,ok
2026-08-05T07:21:34Z,/lio/body_odom,,no_data
2026-08-05T07:21:38Z,/body_path,,no_data
2026-08-05T07:21:42Z,/terrain_costmap,,no_data
2026-08-05T07:21:46Z,/sdk2_command,,no_data
2026-08-05T07:22:08Z,/imu/data,165.083,ok
2026-08-05T07:22:13Z,/lio/odom,,no_data
2026-08-05T07:22:17Z,/lio/body_odom,,no_data
2026-08-05T07:22:21Z,/body_path,,no_data
2026-08-05T07:22:26Z,/terrain_costmap,,no_data
2026-08-05T07:22:30Z,/sdk2_command,,no_data
2026-08-05T07:22:52Z,/imu/data,,no_data
2026-08-05T07:22:56Z,/lio/odom,8.660,ok
2026-08-05T07:23:00Z,/lio/body_odom,,no_data
2026-08-05T07:23:05Z,/body_path,,no_data
2026-08-05T07:23:09Z,/terrain_costmap,,no_data
2026-08-05T07:23:13Z,/sdk2_command,,no_data
2026-08-05T07:23:35Z,/imu/data,162.924,ok
2026-08-05T07:23:40Z,/lio/odom,,no_data
2026-08-05T07:23:44Z,/lio/body_odom,,no_data
2026-08-05T07:23:48Z,/body_path,,no_data
2026-08-05T07:23:53Z,/terrain_costmap,,no_data
2026-08-05T07:23:57Z,/sdk2_command,,no_data
2026-08-05T07:24:29Z,/imu/data,165.103,ok
2026-08-05T07:24:33Z,/lio/odom,9.177,ok
2026-08-05T07:24:38Z,/lio/body_odom,,no_data
2026-08-05T07:24:42Z,/body_path,,no_data
2026-08-05T07:24:46Z,/terrain_costmap,,no_data
2026-08-05T07:24:51Z,/sdk2_command,,no_data
2026-08-05T07:25:12Z,/imu/data,,no_data
2026-08-05T07:25:17Z,/lio/odom,9.181,ok
2026-08-05T07:25:21Z,/lio/body_odom,,no_data
2026-08-05T07:25:25Z,/body_path,,no_data
2026-08-05T07:25:30Z,/terrain_costmap,,no_data
2026-08-05T07:25:34Z,/sdk2_command,,no_data
2026-08-05T07:25:56Z,/imu/data,164.099,ok
2026-08-05T07:26:00Z,/lio/odom,,no_data
2026-08-05T07:26:05Z,/lio/body_odom,,no_data
2026-08-05T07:26:09Z,/body_path,,no_data
2026-08-05T07:26:13Z,/terrain_costmap,,no_data
2026-08-05T07:26:18Z,/sdk2_command,,no_data
2026-08-05T07:26:39Z,/imu/data,160.145,ok
2026-08-05T07:26:43Z,/lio/odom,,no_data
2026-08-05T07:26:47Z,/lio/body_odom,8.633,ok
2026-08-05T07:26:52Z,/body_path,,no_data
2026-08-05T07:26:56Z,/terrain_costmap,,no_data
2026-08-05T07:27:00Z,/sdk2_command,,no_data
2026-08-05T07:27:35Z,/imu/data,165.514,ok
2026-08-05T07:27:39Z,/lio/odom,,no_data
2026-08-05T07:27:43Z,/lio/body_odom,,no_data
2026-08-05T07:27:47Z,/body_path,,no_data
2026-08-05T07:27:52Z,/terrain_costmap,2.041,ok
2026-08-05T07:27:56Z,/sdk2_command,,no_data
2026-08-05T07:28:16Z,/imu/data,,no_data
2026-08-05T07:28:20Z,/lio/odom,9.097,ok
2026-08-05T07:28:24Z,/lio/body_odom,8.278,ok
2026-08-05T07:28:29Z,/body_path,,no_data
2026-08-05T07:28:33Z,/terrain_costmap,1.967,ok
2026-08-05T07:28:37Z,/sdk2_command,,no_data
2026-08-05T07:28:58Z,/imu/data,,no_data
2026-08-05T07:29:02Z,/lio/odom,10.002,ok
2026-08-05T07:29:06Z,/lio/body_odom,,no_data
2026-08-05T07:29:11Z,/body_path,,no_data
2026-08-05T07:29:15Z,/terrain_costmap,,no_data
2026-08-05T07:29:19Z,/sdk2_command,,no_data
2026-08-05T07:29:41Z,/imu/data,,no_data
2026-08-05T07:29:45Z,/lio/odom,,no_data
2026-08-05T07:29:50Z,/lio/body_odom,,no_data
2026-08-05T07:29:54Z,/body_path,,no_data
2026-08-05T07:29:58Z,/terrain_costmap,,no_data
2026-08-05T07:30:02Z,/sdk2_command,,no_data
