timestamp,monotonic_ns,load1,load5,load15,mem_available_kib,swap_free_kib,thermal_max_millic,thermal_zone,status
2026-08-11T05:15:00Z,322630000000,1.69,0.89,0.37,14051328,8015680,48437,soc1-thermal,ok
2026-08-11T05:16:26Z,409060000000,1.43,0.99,0.45,13360636,8015680,49375,tj-thermal,ok
