timestamp,vx,vy,yaw_rate,status
2026-08-05T06:35:50Z,,,,no_data
2026-08-05T06:36:31Z,,,,no_data
2026-08-05T06:37:14Z,,,,no_data
2026-08-05T06:37:56Z,,,,no_data
2026-08-05T06:39:02Z,,,,no_data
2026-08-05T06:39:42Z,,,,no_data
2026-08-05T06:40:25Z,,,,no_data
2026-08-05T06:41:06Z,,,,no_data
2026-08-05T06:41:59Z,,,,no_data
2026-08-05T06:42:40Z,,,,no_data
2026-08-05T06:43:23Z,,,,no_data
2026-08-05T06:44:05Z,,,,no_data
2026-08-05T06:44:55Z,,,,no_data
2026-08-05T06:45:36Z,,,,no_data
2026-08-05T06:46:19Z,,,,no_data
2026-08-05T06:47:01Z,,,,no_data
2026-08-05T06:47:53Z,,,,no_data
2026-08-05T06:48:35Z,,,,no_data
2026-08-05T06:49:18Z,,,,no_data
2026-08-05T06:50:08Z,,,,no_data
2026-08-05T06:51:01Z,,,,no_data
2026-08-05T06:51:42Z,,,,no_data
2026-08-05T06:52:25Z,,,,no_data
2026-08-05T06:53:09Z,,,,no_data
2026-08-05T06:53:52Z,,,,no_data
2026-08-05T06:54:34Z,,,,no_data
2026-08-05T06:55:24Z,,,,no_data
2026-08-05T06:56:33Z,,,,no_data
2026-08-05T06:57:40Z,,,,no_data
2026-08-05T06:58:21Z,,,,no_data
2026-08-05T06:59:03Z,,,,no_data
2026-08-05T06:59:46Z,,,,no_data
2026-08-05T07:00:29Z,,,,no_data
2026-08-05T07:01:10Z,,,,no_data
2026-08-05T07:01:52Z,,,,no_data
2026-08-05T07:02:32Z,,,,no_data
2026-08-05T07:03:15Z,,,,no_data
2026-08-05T07:03:56Z,,,,no_data
2026-08-05T07:04:37Z,,,,no_data
2026-08-05T07:05:18Z,,,,no_data
2026-08-05T07:06:01Z,,,,no_data
2026-08-05T07:06:42Z,,,,no_data
2026-08-05T07:07:23Z,,,,no_data
2026-08-05T07:08:04Z,,,,no_data
2026-08-05T07:08:46Z,,,,no_data
2026-08-05T07:09:27Z,,,,no_data
2026-08-05T07:10:08Z,,,,no_data
2026-08-05T07:10:49Z,,,,no_data
2026-08-05T07:11:32Z,,,,no_data
2026-08-05T07:12:13Z,,,,no_data
2026-08-05T07:12:54Z,,,,no_data
2026-08-05T07:13:40Z,,,,no_data
2026-08-05T07:14:23Z,,,,no_data
2026-08-05T07:15:07Z,,,,no_data
