timestamp,status,file_size_bytes,mtime_epoch,last_frame,frame_delta,last_points,last_packets,last_start_time,last_end_time,tail_warning_lines,tail_error_lines
2026-08-10T07:39:44Z,ok,215452,1786343397,2265,,64000,500,1786343397.823634,1786343397.922991,0,0
2026-08-10T07:41:10Z,frame_reset,80919,1786347671,848,,64000,500,1786347671.337051,1786347671.437766,0,0
2026-08-10T07:42:00Z,ok,127793,1786347720,1343,495,64000,500,1786347720.838412,1786347720.938007,0,0
2026-08-10T07:42:48Z,ok,173203,1786347768,1821,478,64000,500,1786347768.639160,1786347768.739238,0,0
2026-08-10T07:43:38Z,ok,220893,1786347818,2323,502,64000,500,1786347818.840096,1786347818.939372,0,0
2026-08-10T07:44:52Z,ok,291098,1786347892,3062,739,64000,500,1786347892.739317,1786347892.839726,0,0
2026-08-10T07:45:40Z,ok,336698,1786347940,3542,480,64000,500,1786347940.739709,1786347940.839139,0,0
2026-08-10T07:46:27Z,ok,381063,1786347987,4009,467,64000,500,1786347987.439815,1786347987.539710,0,0
2026-08-10T07:47:14Z,ok,425808,1786348034,4480,471,64000,500,1786348034.539964,1786348034.639497,0,0
2026-08-10T07:48:49Z,ok,516248,1786348129,5432,952,64000,500,1786348129.738961,1786348129.839257,0,0
2026-08-10T07:49:37Z,ok,561753,1786348177,5911,479,64000,500,1786348177.638382,1786348177.738777,0,0
2026-08-10T07:50:25Z,ok,607448,1786348225,6393,482,64000,500,1786348225.838515,1786348225.938288,0,0
2026-08-10T07:51:13Z,ok,653048,1786348273,6872,479,64000,500,1786348273.737693,1786348273.837235,0,0
2026-08-10T07:52:25Z,ok,721448,1786348345,7592,720,64000,500,1786348345.736696,1786348345.836439,0,0
2026-08-10T07:53:13Z,ok,766953,1786348393,8071,479,64000,500,1786348393.636150,1786348393.736147,0,0
2026-08-10T07:54:01Z,ok,812648,1786348441,8552,481,64000,500,1786348441.736434,1786348441.836329,0,0
2026-08-10T07:54:49Z,ok,858248,1786348489,9032,480,64000,500,1786348489.736061,1786348489.835918,0,0
2026-08-10T07:56:00Z,ok,925793,1786348561,9744,712,64000,500,1786348560.935129,1786348561.035297,0,0
2026-08-10T07:56:49Z,ok,972481,1786348609,10232,488,64000,500,1786348609.734724,1786348609.834668,0,0
2026-08-10T07:57:37Z,ok,1018465,1786348657,10712,480,64000,500,1786348657.734785,1786348657.834799,0,0
2026-08-10T07:58:25Z,ok,1064641,1786348705,11192,480,64000,500,1786348705.734313,1786348705.833539,0,0
2026-08-10T07:59:47Z,ok,1143649,1786348788,12015,823,64000,500,1786348788.033607,1786348788.133315,0,0
2026-08-10T08:00:37Z,ok,1191361,1786348837,12512,497,64000,500,1786348837.735759,1786348837.833829,0,0
2026-08-10T08:01:27Z,ok,1239265,1786348887,13011,499,64000,500,1786348887.633845,1786348887.732814,0,0
2026-08-10T08:02:17Z,ok,1287169,1786348937,13510,499,64000,500,1786348937.532825,1786348937.632343,0,0
2026-08-10T08:03:15Z,ok,1342753,1786348995,14089,579,64000,500,1786348995.432050,1786348995.532334,0,0
2026-08-10T08:04:04Z,ok,1390657,1786349045,14589,500,64000,500,1786349045.431935,1786349045.531901,0,0
2026-08-10T08:04:54Z,ok,1438465,1786349095,15086,497,64000,500,1786349095.132336,1786349095.231918,0,0
2026-08-10T08:05:44Z,ok,1486177,1786349144,15583,497,64000,500,1786349144.831255,1786349144.931439,0,0
2026-08-10T08:06:41Z,ok,1541473,1786349202,16159,576,64000,500,1786349202.431735,1786349202.531669,0,0
2026-08-10T08:07:31Z,ok,1589281,1786349252,16658,499,64000,500,1786349252.330898,1786349252.431113,0,0
2026-08-10T08:08:21Z,ok,1636993,1786349302,17154,496,64000,500,1786349301.931173,1786349302.030289,0,0
2026-08-10T08:09:11Z,ok,1684801,1786349351,17652,498,64000,500,1786349351.730455,1786349351.830089,0,0
2026-08-10T08:10:08Z,ok,1740097,1786349409,18228,576,64000,500,1786349409.330723,1786349409.430170,0,0
2026-08-10T08:10:58Z,ok,1787905,1786349459,18726,498,64000,500,1786349459.129812,1786349459.229491,0,0
2026-08-10T08:11:48Z,ok,1835713,1786349509,19224,498,64000,500,1786349508.929406,1786349509.029299,0,0
2026-08-10T08:12:38Z,ok,1883521,1786349558,19722,498,64000,500,1786349558.729514,1786349558.829934,0,0
2026-08-10T08:13:35Z,ok,1938817,1786349616,20298,576,64000,500,1786349616.329887,1786349616.428670,0,0
2026-08-10T08:14:25Z,ok,1986529,1786349666,20795,497,64000,500,1786349666.028604,1786349666.128894,0,0
2026-08-10T08:15:15Z,ok,2034145,1786349715,21291,496,64000,500,1786349715.629007,1786349715.728281,0,0
2026-08-10T08:16:04Z,ok,2081857,1786349765,21788,497,64000,500,1786349765.328066,1786349765.428609,0,0
2026-08-10T08:17:02Z,ok,2137537,1786349823,22368,580,64000,500,1786349823.327883,1786349823.427493,0,0
2026-08-10T08:17:52Z,ok,2185153,1786349873,22864,496,64000,500,1786349872.927965,1786349873.028279,0,0
2026-08-10T08:18:42Z,ok,2232961,1786349922,23362,498,64000,500,1786349922.727585,1786349922.828001,0,0
2026-08-10T08:19:32Z,ok,2280769,1786349972,23860,498,64000,500,1786349972.527500,1786349972.627300,0,0
2026-08-10T08:20:29Z,ok,2336161,1786350030,24437,577,64000,500,1786350030.227225,1786350030.327184,0,0
2026-08-10T08:21:19Z,ok,2383777,1786350080,24934,497,64000,500,1786350079.927010,1786350080.026412,0,0
2026-08-10T08:22:09Z,ok,2431393,1786350129,25429,495,64000,500,1786350129.426485,1786350129.526870,0,0
2026-08-10T08:22:58Z,ok,2479105,1786350179,25926,497,64000,500,1786350179.126795,1786350179.225515,0,0
