timestamp,component,running,pids,states,cpu_percent_interval,rss_kib,threads,metrics_status
2026-08-10T07:39:44Z,hesai_lidar,0,,,,0,0,stopped
2026-08-10T07:39:44Z,go2_imu_bridge,0,,,,0,0,stopped
2026-08-10T07:39:44Z,super_lio,0,,,,0,0,stopped
2026-08-10T07:39:44Z,body_odom_adapter,0,,,,0,0,stopped
2026-08-10T07:39:44Z,terrain_mapper,0,,,,0,0,stopped
2026-08-10T07:39:44Z,body_lattice_planner,0,,,,0,0,stopped
2026-08-10T07:39:44Z,go2_sdk2_bridge,0,,,,0,0,stopped
2026-08-10T07:39:44Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-10T07:41:10Z,hesai_lidar,1,4259;4265,4259:S;4265:S,,155400,16,baseline
2026-08-10T07:41:10Z,go2_imu_bridge,1,4318;4321,4318:S;4321:S,,59100,19,baseline
2026-08-10T07:41:10Z,super_lio,1,4352,4352:S,,76804,13,baseline
2026-08-10T07:41:10Z,body_odom_adapter,1,4562,4562:S,,22836,10,baseline
2026-08-10T07:41:10Z,terrain_mapper,1,4568,4568:S,,53592,10,baseline
2026-08-10T07:41:10Z,body_lattice_planner,1,4579,4579:S,,24864,10,baseline
2026-08-10T07:41:10Z,go2_sdk2_bridge,0,,,,0,0,stopped
2026-08-10T07:41:10Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-10T07:42:00Z,hesai_lidar,1,4259;4265,4259:S;4265:R,25.778,155400,16,ok
2026-08-10T07:42:00Z,go2_imu_bridge,1,4318;4321,4318:S;4321:S,10.661,59100,19,ok
2026-08-10T07:42:00Z,super_lio,1,4352,4352:S,46.055,76804,13,ok
2026-08-10T07:42:00Z,body_odom_adapter,1,4562,4562:S,0.843,22836,10,ok
2026-08-10T07:42:00Z,terrain_mapper,1,4568,4568:S,14.033,56228,10,ok
2026-08-10T07:42:00Z,body_lattice_planner,1,4579,4579:S,1.305,24864,10,ok
2026-08-10T07:42:00Z,go2_sdk2_bridge,0,,,,0,0,stopped
2026-08-10T07:42:00Z,go2_rl_controller,0,,,,0,0,stopped
