window_end,window_duration_sec,topic,status,message_count,first_receive_ns,last_receive_ns,first_header_ns,last_header_ns,latest_header_age_ms,header_span_ms,first_local_sequence,last_local_sequence,unique_header_count,duplicate_header_count,nonmonotonic_header_count,invalid_header_count,min_header_gap_ms,max_header_gap_ms,max_receive_gap_ms
2026-08-11T06:58:34Z,5.001391,/lio/odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-11T06:58:34Z,5.001391,/lio/body_odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-11T07:00:04Z,5.000834,/lio/odom,ok,24,1786431602129853805,1786431604431046515,1786431602102893590,1786431604402171373,51.891498,2299.277783,1,24,24,0,0,0,95.756293,103.889704,105.229893
2026-08-11T07:00:04Z,5.000834,/lio/body_odom,ok,45,1786431599833538106,1786431604433817597,1786431599803584575,1786431604402171373,51.891498,4598.586798,1,45,45,0,0,0,95.756293,300.239802,317.178457
2026-08-11T07:00:53Z,5.000573,/lio/odom,ok,33,1786431650149761852,1786431653343619592,1786431650122671127,1786431653321241617,48.605626,3198.570490,1,33,33,0,0,0,95.532656,103.824615,107.558430
2026-08-11T07:00:53Z,5.000573,/lio/body_odom,ok,43,1786431649148851239,1786431653345821312,1786431649117921113,1786431653321241617,48.605626,4203.320504,1,43,43,0,0,0,95.532656,104.296685,112.494541
2026-08-11T07:01:41Z,5.001730,/lio/odom,ok,30,1786431698156799800,1786431701056597982,1786431698129615783,1786431701030291795,26.408194,2900.676012,1,30,30,0,0,0,95.756531,102.397680,110.076239
2026-08-11T07:01:41Z,5.001730,/lio/body_odom,ok,22,1786431698860627786,1786431700959234899,1786431698832779169,1786431700932224035,124.475954,2099.444866,1,22,22,0,0,0,95.756531,102.397680,105.142111
2026-08-11T07:02:29Z,5.000483,/lio/odom,ok,29,1786431746085239242,1786431749068987265,1786431746040097951,1786431749042392015,40.562201,3002.294064,1,29,29,0,0,0,95.758200,199.839830,399.060270
2026-08-11T07:02:29Z,5.000483,/lio/body_odom,ok,46,1786431744161684359,1786431749072469473,1786431744137766361,1786431749042392015,40.562201,4904.625654,1,46,46,0,0,0,95.758200,302.242517,416.380971
2026-08-11T07:04:05Z,5.000987,/lio/odom,ok,37,1786431842080344961,1786431845879580781,1786431842048687696,1786431845849534749,129.282807,3800.847053,1,37,37,0,0,0,95.599413,301.849127,333.167142
2026-08-11T07:04:05Z,5.000987,/lio/body_odom,ok,29,1786431842875735807,1786431845882107624,1786431842848727703,1786431845849534749,129.282807,3000.807046,1,29,29,0,0,0,95.599413,301.849127,426.382498
2026-08-11T07:04:55Z,5.000879,/lio/odom,ok,47,1786431890082486414,1786431894982565992,1786431890061502933,1786431894955119132,121.865691,4893.616199,1,47,47,0,0,0,92.760086,201.781034,425.225001
2026-08-11T07:04:55Z,5.000879,/lio/body_odom,ok,39,1786431890991372099,1786431894984792514,1786431890952409744,1786431894955119132,121.865691,4002.709388,1,39,39,0,0,0,95.966816,198.223829,420.112730
2026-08-11T07:05:43Z,5.001042,/lio/odom,ok,29,1786431941088690227,1786431943893901301,1786431941058132648,1786431943862614393,107.243340,2804.481745,1,29,29,0,0,0,95.938444,104.011774,108.949247
2026-08-11T07:05:43Z,5.001042,/lio/body_odom,ok,47,1786431938981703193,1786431943896249573,1786431938961789369,1786431943862614393,107.243340,4900.825024,1,47,47,0,0,0,95.808267,400.534869,408.753217
2026-08-11T07:06:32Z,5.000715,/lio/odom,ok,33,1786431989097405621,1786431992296316557,1786431989061852693,1786431992264919757,98.905536,3203.067064,1,33,33,0,0,0,95.812798,103.981018,106.377451
2026-08-11T07:06:32Z,5.000715,/lio/body_odom,ok,48,1786431987386027195,1786431992297575491,1786431987365476131,1786431992264919757,98.905536,4899.443626,1,48,48,0,0,0,92.117071,298.515797,402.353796
2026-08-11T07:07:46Z,5.000936,/lio/odom,ok,42,1786432062033869795,1786432066198223822,1786432061972966432,1786432066171070575,105.237449,4198.104143,1,42,42,0,0,0,95.760584,197.920561,357.387016
2026-08-11T07:07:46Z,5.000936,/lio/body_odom,ok,31,1786432063203614107,1786432066200661202,1786432063175462245,1786432066171070575,105.237449,2995.608330,1,31,31,0,0,0,95.760584,104.030371,107.144796
2026-08-11T07:08:33Z,5.000596,/lio/odom,ok,48,1786432109103509869,1786432113909662855,1786432109080434560,1786432113877104282,43.176194,4796.669722,1,48,48,0,0,0,93.816280,199.687004,304.339196
2026-08-11T07:08:33Z,5.000596,/lio/body_odom,ok,40,1786432109814188995,1786432113913173898,1786432109778270483,1786432113877104282,43.176194,4098.833799,1,40,40,0,0,0,93.816280,301.981687,391.235068
2026-08-11T07:09:21Z,5.000454,/lio/odom,ok,41,1786432157119943406,1786432161516173034,1786432157086323261,1786432161484798192,36.900710,4398.474931,1,41,41,0,0,0,95.556497,295.762778,399.538462
2026-08-11T07:09:21Z,5.000454,/lio/body_odom,ok,33,1786432158120207144,1786432161519586848,1786432158086620330,1786432161484798192,36.900710,3398.177862,1,33,33,0,0,0,95.556497,295.762778,384.067616
2026-08-11T07:10:11Z,5.001446,/lio/odom,ok,74,1786432206668464162,1786432211384244671,1786432198665242195,1786432211191059350,209.300751,12525.817155,1,74,63,11,0,0,95.686674,592.071771,360.809610
2026-08-11T07:10:11Z,5.001446,/lio/body_odom,ok,75,1786432206488058813,1786432211388601537,1786432198317410707,1786432211191059350,209.300751,12873.648643,1,75,64,11,0,0,95.686674,592.071771,359.629789
2026-08-11T07:11:25Z,5.000753,/lio/odom,ok,50,1786432280910094442,1786432285811946697,1786432280891523838,1786432285789118528,98.216299,4897.594690,1,50,50,0,0,0,93.973637,106.751442,111.750360
2026-08-11T07:11:25Z,5.000753,/lio/body_odom,ok,50,1786432280911772505,1786432285813614369,1786432280891523838,1786432285789118528,98.216299,4897.594690,1,50,50,0,0,0,93.973637,106.751442,110.814350
2026-08-11T07:12:13Z,5.000572,/lio/odom,ok,49,1786432328996494259,1786432333892001980,1786432328971084594,1786432333869662046,78.968355,4898.577452,1,49,49,0,0,0,95.656633,199.863672,257.098908
2026-08-11T07:12:13Z,5.000572,/lio/body_odom,ok,49,1786432328998373129,1786432333893372037,1786432328971084594,1786432333869662046,78.968355,4898.577452,1,49,49,0,0,0,95.656633,197.646856,355.234904
2026-08-11T07:13:01Z,5.000677,/lio/odom,ok,49,1786432376494810085,1786432381384690845,1786432376456424951,1786432381353383541,44.064152,4896.958590,1,49,49,0,0,0,95.775843,201.911926,328.498741
2026-08-11T07:13:01Z,5.000677,/lio/body_odom,ok,44,1786432376885445500,1786432381387420173,1786432376856244087,1786432381353383541,44.064152,4497.139454,1,44,44,0,0,0,95.775843,201.911926,424.014524
2026-08-11T07:13:50Z,5.000663,/lio/odom,ok,21,1786432425154919947,1786432429974608488,1786432423744561910,1786432425738022327,4393.326995,1993.460417,1,21,17,4,0,0,76.139927,290.290117,303.786306
2026-08-11T07:13:50Z,5.000663,/lio/body_odom,ok,21,1786432425156611604,1786432429976744108,1786432423744561910,1786432425738022327,4393.326995,1993.460417,1,21,17,4,0,0,76.139927,290.290117,303.357936
2026-08-11T07:15:02Z,5.000722,/lio/odom,ok,15,1786432497646772335,1786432501907781756,1786432485663872957,1786432489801702976,12247.632660,4137.830019,1,15,13,2,0,0,233.820677,527.999401,556.551278
2026-08-11T07:15:02Z,5.000722,/lio/body_odom,ok,15,1786432497653448638,1786432501905780308,1786432485663872957,1786432489801702976,12247.632660,4137.830019,1,15,13,2,0,0,233.820677,527.999401,550.441070
2026-08-11T07:15:52Z,5.000765,/lio/odom,ok,6,1786432549959671193,1786432552178793713,1786432535131732702,1786432536757447719,15718.268746,1625.715017,1,6,6,0,0,0,273.784399,441.851139,547.592412
2026-08-11T07:15:52Z,5.000765,/lio/body_odom,ok,7,1786432549457767290,1786432552181039739,1786432534831506252,1786432536757447719,15718.268746,1925.941467,1,7,7,0,0,0,273.784399,441.851139,544.767473
2026-08-11T07:16:42Z,5.000662,/lio/odom,ok,7,1786432597802145662,1786432601564376005,1786432585884772777,1786432588476615667,13806.694881,2591.842890,1,7,5,2,0,0,344.008207,1079.998017,874.020474
2026-08-11T07:16:42Z,5.000662,/lio/body_odom,ok,7,1786432597803074773,1786432601565653733,1786432585884772777,1786432588476615667,13806.694881,2591.842890,1,7,5,2,0,0,344.008207,1079.998017,872.894174
2026-08-11T07:17:33Z,5.000700,/lio/odom,ok,1,1786432651498754822,1786432651498754822,1786432635642809629,1786432635642809629,18048.826961,0.000000,1,1,1,0,0,0,,,
2026-08-11T07:17:33Z,5.000700,/lio/body_odom,ok,1,1786432651500674195,1786432651500674195,1786432635642809629,1786432635642809629,18048.826961,0.000000,1,1,1,0,0,0,,,
2026-08-11T07:18:46Z,5.000609,/lio/odom,ok,49,1786432721180823888,1786432726170667358,1786432721132570505,1786432726136734247,40.338541,5004.163742,1,49,49,0,0,0,93.986988,292.166233,376.993173
