timestamp,monotonic_ns,interface,operstate,carrier,rx_bytes,rx_packets,rx_errors,rx_dropped,tx_bytes,tx_packets,tx_errors,tx_dropped,status
2026-08-11T06:58:28Z,595030000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-11T06:58:28Z,595030000000,enP8p1s0,up,1,2457133098,3503187,0,0,753580,3247,0,0,ok
2026-08-11T06:58:28Z,595030000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-11T06:58:28Z,595030000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-11T06:58:28Z,595030000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-11T06:58:28Z,595030000000,wlx6c1ff7881257,up,1,12492504,19678,0,58,11519231,26912,0,0,ok
2026-08-11T06:59:57Z,684810000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-11T06:59:57Z,684810000000,enP8p1s0,up,1,2902992402,4107522,0,0,989508,4812,0,0,ok
2026-08-11T06:59:57Z,684810000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-11T06:59:57Z,684810000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-11T06:59:57Z,684810000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-11T06:59:57Z,684810000000,wlx6c1ff7881257,up,1,17885245,31901,0,67,28661269,83603,0,0,ok
2026-08-11T07:00:46Z,733210000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-11T07:00:46Z,733210000000,enP8p1s0,up,1,3144603206,4435177,0,0,1099974,5574,0,0,ok
2026-08-11T07:00:46Z,733210000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-11T07:00:46Z,733210000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-11T07:00:46Z,733210000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-11T07:00:46Z,733210000000,wlx6c1ff7881257,up,1,22403792,48098,0,72,36969132,112408,0,0,ok
2026-08-11T07:01:34Z,781410000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-11T07:01:34Z,781410000000,enP8p1s0,up,1,3384819020,4758726,0,0,1190914,6168,0,0,ok
2026-08-11T07:01:34Z,781410000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-11T07:01:34Z,781410000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-11T07:01:34Z,781410000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-11T07:01:34Z,781410000000,wlx6c1ff7881257,up,1,29713292,76209,0,76,50411292,150443,0,0,ok
