timestamp,vx,vy,yaw_rate,status
2026-08-11T06:59:44Z,,,,no_data
2026-08-11T07:00:33Z,,,,no_data
2026-08-11T07:01:21Z,,,,no_data
2026-08-11T07:02:09Z,,,,no_data
2026-08-11T07:03:45Z,,,,no_data
2026-08-11T07:04:35Z,,,,no_data
2026-08-11T07:05:24Z,,,,no_data
2026-08-11T07:06:12Z,,,,no_data
2026-08-11T07:07:26Z,,,,no_data
2026-08-11T07:08:14Z,,,,no_data
2026-08-11T07:09:01Z,,,,no_data
2026-08-11T07:09:51Z,,,,no_data
2026-08-11T07:11:05Z,,,,no_data
2026-08-11T07:11:53Z,,,,no_data
2026-08-11T07:12:41Z,,,,no_data
2026-08-11T07:13:30Z,,,,no_data
2026-08-11T07:14:42Z,,,,no_data
2026-08-11T07:15:31Z,,,,no_data
2026-08-11T07:16:21Z,,,,no_data
2026-08-11T07:17:13Z,,,,no_data
2026-08-11T07:18:26Z,,,,no_data
