timestamp,component,running,pids
2026-08-06T09:41:07Z,hesai_lidar,0,
2026-08-06T09:41:07Z,go2_imu_bridge,0,
2026-08-06T09:41:07Z,super_lio,0,
2026-08-06T09:41:07Z,body_odom_adapter,0,
2026-08-06T09:41:07Z,terrain_mapper,0,
2026-08-06T09:41:07Z,body_lattice_planner,0,
2026-08-06T09:41:07Z,go2_sdk2_bridge,0,
2026-08-06T09:41:07Z,go2_rl_controller,0,
2026-08-06T09:42:02Z,hesai_lidar,1,9959;9977
2026-08-06T09:42:02Z,go2_imu_bridge,1,10033;10036
2026-08-06T09:42:02Z,super_lio,1,10079
2026-08-06T09:42:02Z,body_odom_adapter,1,10281
2026-08-06T09:42:02Z,terrain_mapper,1,10287
2026-08-06T09:42:02Z,body_lattice_planner,1,10289
2026-08-06T09:42:02Z,go2_sdk2_bridge,0,
2026-08-06T09:42:02Z,go2_rl_controller,0,
2026-08-06T09:42:43Z,hesai_lidar,1,9959;9977
2026-08-06T09:42:43Z,go2_imu_bridge,1,10033;10036
2026-08-06T09:42:43Z,super_lio,1,10079;10744
2026-08-06T09:42:43Z,body_odom_adapter,1,10281
2026-08-06T09:42:43Z,terrain_mapper,1,10287
2026-08-06T09:42:43Z,body_lattice_planner,1,10289
2026-08-06T09:42:43Z,go2_sdk2_bridge,0,
2026-08-06T09:42:43Z,go2_rl_controller,0,
2026-08-06T09:43:25Z,hesai_lidar,1,9959;9977
2026-08-06T09:43:25Z,go2_imu_bridge,1,10033;10036
2026-08-06T09:43:25Z,super_lio,1,10079
2026-08-06T09:43:25Z,body_odom_adapter,1,10281
2026-08-06T09:43:25Z,terrain_mapper,1,10287
2026-08-06T09:43:25Z,body_lattice_planner,1,10289
2026-08-06T09:43:25Z,go2_sdk2_bridge,1,11388
2026-08-06T09:43:25Z,go2_rl_controller,0,
2026-08-06T09:44:06Z,hesai_lidar,1,9959;9977
2026-08-06T09:44:06Z,go2_imu_bridge,1,10033;10036
2026-08-06T09:44:06Z,super_lio,1,10079
2026-08-06T09:44:06Z,body_odom_adapter,1,10281
2026-08-06T09:44:06Z,terrain_mapper,1,10287
2026-08-06T09:44:06Z,body_lattice_planner,1,10289
2026-08-06T09:44:06Z,go2_sdk2_bridge,0,
2026-08-06T09:44:06Z,go2_rl_controller,0,
2026-08-06T09:44:47Z,hesai_lidar,1,9959;9977
2026-08-06T09:44:47Z,go2_imu_bridge,1,10033;10036
2026-08-06T09:44:47Z,super_lio,1,10079
2026-08-06T09:44:47Z,body_odom_adapter,1,10281
2026-08-06T09:44:47Z,terrain_mapper,1,10287
2026-08-06T09:44:47Z,body_lattice_planner,1,10289
2026-08-06T09:44:47Z,go2_sdk2_bridge,0,
2026-08-06T09:44:47Z,go2_rl_controller,0,
2026-08-06T09:45:26Z,hesai_lidar,1,9959;9977
2026-08-06T09:45:26Z,go2_imu_bridge,1,10033;10036
2026-08-06T09:45:26Z,super_lio,1,10079
2026-08-06T09:45:26Z,body_odom_adapter,1,10281
2026-08-06T09:45:26Z,terrain_mapper,1,10287
2026-08-06T09:45:26Z,body_lattice_planner,1,10289
2026-08-06T09:45:26Z,go2_sdk2_bridge,0,
2026-08-06T09:45:26Z,go2_rl_controller,0,
