window_end,window_duration_sec,topic,status,message_count,first_receive_ns,last_receive_ns,first_header_ns,last_header_ns,latest_header_age_ms,header_span_ms,first_local_sequence,last_local_sequence,unique_header_count,duplicate_header_count,nonmonotonic_header_count,invalid_header_count,min_header_gap_ms,max_header_gap_ms,max_receive_gap_ms
2026-08-17T03:37:09Z,5.000681,/lio/odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-17T03:37:09Z,5.000681,/lio/body_odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-17T03:38:40Z,5.000632,/lio/odom,ok,46,1786937915681192891,1786937920171193195,1786937915640717029,1786937920141466856,83.192396,4500.749827,1,46,46,0,0,0,96.059322,104.223251,130.226630
2026-08-17T03:38:40Z,5.000632,/lio/body_odom,ok,42,1786937916070911779,1786937920172496479,1786937916040841817,1786937920141466856,83.192396,4100.625039,1,42,42,0,0,0,96.059322,104.223251,128.269706
2026-08-17T03:39:31Z,5.000608,/lio/odom,ok,50,1786937966392910376,1786937971255617260,1786937966336148977,1786937971235287427,92.431394,4899.138450,1,50,50,0,0,0,89.615583,110.332966,120.634345
2026-08-17T03:39:31Z,5.000608,/lio/body_odom,ok,48,1786937966589868016,1786937971258397222,1786937966536080121,1786937971235287427,92.431394,4699.207306,1,48,48,0,0,0,89.615583,110.332966,116.676362
2026-08-17T03:40:21Z,5.000743,/lio/odom,ok,50,1786938016933521007,1786938021852476293,1786938016913973808,1786938021814879179,70.050627,4900.905371,1,50,50,0,0,0,95.723391,103.789806,114.070943
2026-08-17T03:40:21Z,5.000743,/lio/body_odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-17T03:41:11Z,5.000588,/lio/odom,ok,50,1786938067040495213,1786938071934466326,1786938067011293172,1786938071907075405,29.804020,4895.782233,1,50,50,0,0,0,95.739841,104.258537,112.255134
2026-08-17T03:41:11Z,5.000588,/lio/body_odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-17T03:42:25Z,5.000876,/lio/odom,ok,50,1786938140427815571,1786938145340512364,1786938140409515857,1786938145309739589,102.844866,4900.223732,1,50,50,0,0,0,95.816850,104.242325,110.511923
2026-08-17T03:42:25Z,5.000876,/lio/body_odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-17T03:43:15Z,5.000659,/lio/odom,ok,27,1786938192839140269,1786938195442656655,1786938192812722682,1786938195413221836,61.555903,2600.499154,1,27,27,0,0,0,95.611810,104.404926,110.855065
2026-08-17T03:43:15Z,5.000659,/lio/body_odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-17T03:44:05Z,5.000714,/lio/odom,ok,48,1786938240646518512,1786938245336555856,1786938240611382722,1786938245309406280,81.511537,4698.023558,1,48,48,0,0,0,95.740557,104.011774,109.957370
2026-08-17T03:44:05Z,5.000714,/lio/body_odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-17T03:44:55Z,5.000638,/lio/odom,ok,35,1786938291742227142,1786938295342096017,1786938291714418888,1786938295312541961,47.651348,3598.123073,1,35,35,0,0,0,95.834017,301.918507,356.197683
2026-08-17T03:44:55Z,5.000638,/lio/body_odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-17T03:46:09Z,5.000739,/lio/odom,ok,50,1786938364732811246,1786938369639493145,1786938364711309909,1786938369617562532,96.647938,4906.252623,1,50,50,0,0,0,95.779418,106.353522,108.697406
2026-08-17T03:46:09Z,5.000739,/lio/body_odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-17T03:47:00Z,5.000639,/lio/odom,ok,26,1786938417659054762,1786938420145402753,1786938417614352703,1786938420116747617,62.875917,2502.394914,1,26,26,0,0,0,95.941067,106.015920,130.755422
2026-08-17T03:47:00Z,5.000639,/lio/body_odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-17T03:47:50Z,5.000809,/lio/odom,ok,49,1786938465442826248,1786938470345089719,1786938465417556762,1786938470317948579,90.519242,4900.391817,1,49,49,0,0,0,95.519543,198.035002,344.209322
2026-08-17T03:47:50Z,5.000809,/lio/body_odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-17T03:48:40Z,5.000750,/lio/odom,ok,50,1786938515942886582,1786938520849692734,1786938515924878835,1786938520823399305,92.425857,4898.520470,1,50,50,0,0,0,80.110312,115.051746,134.602211
2026-08-17T03:48:40Z,5.000750,/lio/body_odom,ok,23,1786938518392392065,1786938520851417952,1786938518325401544,1786938520823399305,92.425857,2497.997761,1,23,23,0,0,0,96.132278,397.601366,378.804060
2026-08-17T03:50:17Z,5.001025,/lio/odom,ok,24,1786938615657604860,1786938617962947259,1786938615632374286,1786938617930614948,38.385130,2298.240662,1,24,24,0,0,0,95.774889,103.959561,106.484931
2026-08-17T03:50:17Z,5.001025,/lio/body_odom,ok,50,1786938613060075402,1786938617966132212,1786938613029906511,1786938617930614948,38.385130,4900.708437,1,50,50,0,0,0,93.888521,104.268074,117.135696
2026-08-17T03:51:05Z,5.000719,/lio/odom,ok,50,1786938660953391062,1786938665875519219,1786938660929457426,1786938665830241918,75.902555,4900.784492,1,50,50,0,0,0,93.230963,104.212046,111.577786
2026-08-17T03:51:05Z,5.000719,/lio/body_odom,ok,28,1786938663164213272,1786938665878288391,1786938663131732702,1786938665830241918,75.902555,2698.509216,1,28,28,0,0,0,93.230963,104.194880,113.686092
2026-08-17T03:51:53Z,5.000935,/lio/odom,ok,47,1786938708660522044,1786938713567072055,1786938708637268543,1786938713535607576,108.802217,4898.339033,1,47,47,0,0,0,95.972776,403.818369,443.895328
2026-08-17T03:51:53Z,5.000935,/lio/body_odom,ok,47,1786938708662309487,1786938713569652954,1786938708637268543,1786938713535607576,108.802217,4898.339033,1,47,47,0,0,0,95.972776,403.818369,443.368716
2026-08-17T03:52:41Z,5.000794,/lio/odom,ok,48,1786938756677259247,1786938761563900781,1786938756635880947,1786938761533821582,54.127817,4897.940635,1,48,48,0,0,0,95.803977,199.737072,373.434488
2026-08-17T03:52:41Z,5.000794,/lio/body_odom,ok,49,1786938756678958965,1786938761567323488,1786938756635880947,1786938761533821582,54.127817,4897.940635,1,49,49,0,0,0,95.803977,199.737072,371.246839
2026-08-17T03:53:54Z,5.000509,/lio/odom,ok,26,1786938831666183568,1786938834165670268,1786938831634083747,1786938834134403944,39.777434,2500.320197,1,26,26,0,0,0,95.980882,104.366065,113.243499
2026-08-17T03:53:54Z,5.000509,/lio/body_odom,ok,31,1786938831170309013,1786938834167715829,1786938831130139827,1786938834134403944,39.777434,3004.264117,1,31,31,0,0,0,95.980882,104.366065,114.178194
2026-08-17T03:54:41Z,5.000763,/lio/odom,ok,47,1786938876683205734,1786938881368191140,1786938876634130239,1786938881331797599,129.341269,4697.667360,1,47,47,0,0,0,92.046500,200.039626,323.484459
2026-08-17T03:54:41Z,5.000763,/lio/body_odom,ok,23,1786938879159924651,1786938881372386923,1786938879129765033,1786938881331797599,129.341269,2202.032566,1,23,23,0,0,0,95.917225,106.163024,112.341713
2026-08-17T03:55:29Z,5.000807,/lio/odom,ok,49,1786938924859768347,1786938929663219206,1786938924828131198,1786938929632088184,124.298858,4803.956986,1,49,49,0,0,0,95.480204,106.048346,116.497435
2026-08-17T03:55:29Z,5.000807,/lio/body_odom,ok,49,1786938924862471160,1786938929666822854,1786938924828131198,1786938929632088184,124.298858,4803.956986,1,49,49,0,0,0,95.480204,106.048346,116.696066
2026-08-17T03:56:17Z,5.000386,/lio/odom,ok,48,1786938972953895830,1786938977860367562,1786938972930854797,1786938977829001903,33.184651,4898.147106,1,48,48,0,0,0,93.973398,299.726963,423.598446
2026-08-17T03:56:17Z,5.000386,/lio/body_odom,ok,28,1786938975165339120,1786938977862088438,1786938975132766008,1786938977829001903,33.184651,2696.235895,1,28,28,0,0,0,93.973398,106.052398,115.458377
2026-08-17T03:57:29Z,5.000768,/lio/odom,ok,50,1786939044757080768,1786939049663381867,1786939044732773065,1786939049632701873,120.841251,4899.928808,1,50,50,0,0,0,95.890999,103.948593,115.300428
2026-08-17T03:57:29Z,5.000768,/lio/body_odom,ok,50,1786939044757793542,1786939049664956994,1786939044732773065,1786939049632701873,120.841251,4899.928808,1,50,50,0,0,0,95.890999,103.948593,116.434491
2026-08-17T03:58:17Z,5.000886,/lio/odom,ok,45,1786939092866395711,1786939097764796228,1786939092836294174,1786939097732418298,99.294894,4896.124124,1,45,45,0,0,0,95.809459,401.971579,404.893118
2026-08-17T03:58:17Z,5.000886,/lio/body_odom,ok,25,1786939095500544018,1786939097767542954,1786939095134302616,1786939097732418298,99.294894,2598.115682,1,25,25,0,0,0,95.809459,298.227310,106.174733
2026-08-17T03:59:05Z,5.000728,/lio/odom,ok,50,1786939140858568311,1786939145763295259,1786939140836324214,1786939145736151695,61.661581,4899.827481,1,50,50,0,0,0,95.374108,105.985880,132.575950
2026-08-17T03:59:05Z,5.000728,/lio/body_odom,ok,45,1786939141402482292,1786939145765159893,1786939141335918188,1786939145736151695,61.661581,4400.233507,1,45,45,0,0,0,95.374108,105.985880,117.900912
2026-08-17T03:59:53Z,5.000719,/lio/odom,ok,50,1786939188954298790,1786939193871558581,1786939188933986663,1786939193838328599,42.995261,4904.341936,1,50,50,0,0,0,93.842030,105.998039,115.466286
2026-08-17T03:59:53Z,5.000719,/lio/body_odom,ok,28,1786939191177708469,1786939193874153543,1786939191140276432,1786939193838328599,42.995261,2698.052167,1,28,28,0,0,0,93.842030,104.188919,115.099029
2026-08-17T04:00:50Z,5.000677,/lio/odom,ok,49,1786939245869036695,1786939250768905681,1786939245840643167,1786939250740757703,59.348157,4900.114536,1,49,49,0,0,0,95.512866,204.377651,254.481023
2026-08-17T04:00:50Z,5.000677,/lio/body_odom,ok,48,1786939245870217741,1786939250770926115,1786939245840643167,1786939250740757703,59.348157,4900.114536,1,48,48,0,0,0,95.512866,304.247618,349.742491
