timestamp,component,running,pids
2026-08-06T05:16:31Z,hesai_lidar,0,
2026-08-06T05:16:31Z,go2_imu_bridge,0,
2026-08-06T05:16:31Z,super_lio,0,
2026-08-06T05:16:31Z,body_odom_adapter,0,
2026-08-06T05:16:31Z,terrain_mapper,0,
2026-08-06T05:16:31Z,body_lattice_planner,0,
2026-08-06T05:16:31Z,go2_sdk2_bridge,0,
2026-08-06T05:16:31Z,go2_rl_controller,0,
2026-08-06T05:17:24Z,hesai_lidar,1,3260;3275
2026-08-06T05:17:24Z,go2_imu_bridge,1,3331;3337
2026-08-06T05:17:24Z,super_lio,1,3382
2026-08-06T05:17:24Z,body_odom_adapter,1,3552
2026-08-06T05:17:24Z,terrain_mapper,1,3558
2026-08-06T05:17:24Z,body_lattice_planner,1,3566
2026-08-06T05:17:24Z,go2_sdk2_bridge,0,
2026-08-06T05:17:24Z,go2_rl_controller,0,
2026-08-06T05:18:06Z,hesai_lidar,1,3260;3275
2026-08-06T05:18:06Z,go2_imu_bridge,1,3331;3337
2026-08-06T05:18:06Z,super_lio,1,3382
2026-08-06T05:18:06Z,body_odom_adapter,1,3552
2026-08-06T05:18:06Z,terrain_mapper,1,3558
2026-08-06T05:18:06Z,body_lattice_planner,1,3566
2026-08-06T05:18:06Z,go2_sdk2_bridge,0,
2026-08-06T05:18:06Z,go2_rl_controller,0,
2026-08-06T05:18:48Z,hesai_lidar,1,3260;3275
2026-08-06T05:18:48Z,go2_imu_bridge,1,3331;3337
2026-08-06T05:18:48Z,super_lio,1,3382
2026-08-06T05:18:48Z,body_odom_adapter,1,3552
2026-08-06T05:18:48Z,terrain_mapper,1,3558
2026-08-06T05:18:48Z,body_lattice_planner,1,3566
2026-08-06T05:18:48Z,go2_sdk2_bridge,0,
2026-08-06T05:18:48Z,go2_rl_controller,0,
2026-08-06T05:19:30Z,hesai_lidar,1,3260;3275
2026-08-06T05:19:30Z,go2_imu_bridge,1,3331;3337
2026-08-06T05:19:30Z,super_lio,1,3382
2026-08-06T05:19:30Z,body_odom_adapter,1,3552
2026-08-06T05:19:30Z,terrain_mapper,1,3558
2026-08-06T05:19:30Z,body_lattice_planner,1,3566
2026-08-06T05:19:30Z,go2_sdk2_bridge,0,
2026-08-06T05:19:30Z,go2_rl_controller,0,
2026-08-06T05:20:37Z,hesai_lidar,1,3260;3275
2026-08-06T05:20:37Z,go2_imu_bridge,1,3331;3337
2026-08-06T05:20:37Z,super_lio,1,3382
2026-08-06T05:20:37Z,body_odom_adapter,1,3552
2026-08-06T05:20:37Z,terrain_mapper,1,3558
2026-08-06T05:20:37Z,body_lattice_planner,1,3566
2026-08-06T05:20:37Z,go2_sdk2_bridge,0,
2026-08-06T05:20:37Z,go2_rl_controller,0,
2026-08-06T05:21:18Z,hesai_lidar,1,3260;3275
2026-08-06T05:21:18Z,go2_imu_bridge,1,3331;3337
2026-08-06T05:21:18Z,super_lio,1,3382
2026-08-06T05:21:18Z,body_odom_adapter,1,3552
2026-08-06T05:21:18Z,terrain_mapper,1,3558
2026-08-06T05:21:18Z,body_lattice_planner,1,3566
2026-08-06T05:21:18Z,go2_sdk2_bridge,0,
2026-08-06T05:21:18Z,go2_rl_controller,0,
2026-08-06T05:22:00Z,hesai_lidar,1,3260;3275
2026-08-06T05:22:00Z,go2_imu_bridge,1,3331;3337
2026-08-06T05:22:00Z,super_lio,1,3382
2026-08-06T05:22:00Z,body_odom_adapter,1,3552
2026-08-06T05:22:00Z,terrain_mapper,1,3558
2026-08-06T05:22:00Z,body_lattice_planner,1,3566
2026-08-06T05:22:00Z,go2_sdk2_bridge,0,
2026-08-06T05:22:00Z,go2_rl_controller,0,
