timestamp,component,running,pids,states,cpu_percent_interval,rss_kib,threads,metrics_status
2026-08-10T06:26:09Z,hesai_lidar,0,,,,0,0,stopped
2026-08-10T06:26:09Z,go2_imu_bridge,0,,,,0,0,stopped
2026-08-10T06:26:09Z,super_lio,0,,,,0,0,stopped
2026-08-10T06:26:09Z,body_odom_adapter,0,,,,0,0,stopped
2026-08-10T06:26:09Z,terrain_mapper,0,,,,0,0,stopped
2026-08-10T06:26:09Z,body_lattice_planner,0,,,,0,0,stopped
2026-08-10T06:26:09Z,go2_sdk2_bridge,0,,,,0,0,stopped
2026-08-10T06:26:09Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-10T06:27:35Z,hesai_lidar,1,14872;14887,14872:S;14887:S,,153564,16,baseline
2026-08-10T06:27:35Z,go2_imu_bridge,1,14938;14941,14938:S;14941:S,,59152,19,baseline
2026-08-10T06:27:35Z,super_lio,1,14972,14972:S,,74788,13,baseline
2026-08-10T06:27:35Z,body_odom_adapter,1,15144,15144:S,,23096,10,baseline
2026-08-10T06:27:35Z,terrain_mapper,1,15150,15150:S,,56936,10,baseline
2026-08-10T06:27:35Z,body_lattice_planner,1,15163,15163:S,,27192,10,baseline
2026-08-10T06:27:35Z,go2_sdk2_bridge,0,,,,0,0,stopped
2026-08-10T06:27:35Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-10T06:28:22Z,hesai_lidar,1,14872;14887,14872:S;14887:S,24.515,153564,16,ok
2026-08-10T06:28:22Z,go2_imu_bridge,1,14938;14941,14938:S;14941:S,10.350,59152,19,ok
2026-08-10T06:28:22Z,super_lio,1,14972,14972:S,40.514,74788,13,ok
2026-08-10T06:28:22Z,body_odom_adapter,1,15144,15144:S,0.927,23096,10,ok
2026-08-10T06:28:22Z,terrain_mapper,1,15150,15150:S,12.184,54036,10,ok
2026-08-10T06:28:22Z,body_lattice_planner,1,15163,15163:S,2.150,27192,10,ok
2026-08-10T06:28:22Z,go2_sdk2_bridge,0,,,,0,0,stopped
2026-08-10T06:28:22Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-10T06:29:12Z,hesai_lidar,1,14872;14887,14872:S;14887:S,25.137,153564,16,ok
2026-08-10T06:29:12Z,go2_imu_bridge,1,14938;14941,14938:S;14941:S,10.526,59416,19,ok
2026-08-10T06:29:12Z,super_lio,1,14972,14972:S,35.237,103828,13,ok
2026-08-10T06:29:12Z,body_odom_adapter,1,15144,15144:S,0.772,23096,10,ok
2026-08-10T06:29:12Z,terrain_mapper,1,15150,15150:S,10.323,60100,10,ok
2026-08-10T06:29:12Z,body_lattice_planner,1,15163,15163:S,1.748,27192,10,ok
2026-08-10T06:29:12Z,go2_sdk2_bridge,0,,,,0,0,stopped
2026-08-10T06:29:12Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-10T06:29:59Z,hesai_lidar,0,,,,0,0,stopped
2026-08-10T06:29:59Z,go2_imu_bridge,0,,,,0,0,stopped
2026-08-10T06:29:59Z,super_lio,0,,,,0,0,stopped
2026-08-10T06:29:59Z,body_odom_adapter,0,,,,0,0,stopped
2026-08-10T06:29:59Z,terrain_mapper,0,,,,0,0,stopped
2026-08-10T06:29:59Z,body_lattice_planner,0,,,,0,0,stopped
2026-08-10T06:29:59Z,go2_sdk2_bridge,0,,,,0,0,stopped
2026-08-10T06:29:59Z,go2_rl_controller,0,,,,0,0,stopped
