timestamp,component,running,pids
2026-08-04T07:55:50Z,hesai_lidar,0,
2026-08-04T07:55:50Z,go2_imu_bridge,0,
2026-08-04T07:55:50Z,super_lio,0,
2026-08-04T07:55:50Z,body_odom_adapter,0,
2026-08-04T07:55:50Z,terrain_mapper,0,
2026-08-04T07:55:50Z,body_lattice_planner,0,
2026-08-04T07:55:50Z,go2_sdk2_bridge,0,
2026-08-04T07:55:50Z,go2_rl_controller,0,
2026-08-04T07:56:45Z,hesai_lidar,1,3300;3316
2026-08-04T07:56:45Z,go2_imu_bridge,1,3389;3392
2026-08-04T07:56:45Z,super_lio,1,3425
2026-08-04T07:56:45Z,body_odom_adapter,1,3685
2026-08-04T07:56:45Z,terrain_mapper,1,3691
2026-08-04T07:56:45Z,body_lattice_planner,1,3698
2026-08-04T07:56:45Z,go2_sdk2_bridge,0,
2026-08-04T07:56:45Z,go2_rl_controller,0,
2026-08-04T07:57:29Z,hesai_lidar,1,3300;3316
2026-08-04T07:57:29Z,go2_imu_bridge,1,3389;3392
2026-08-04T07:57:29Z,super_lio,1,3425
2026-08-04T07:57:29Z,body_odom_adapter,1,3685
2026-08-04T07:57:29Z,terrain_mapper,1,3691
2026-08-04T07:57:29Z,body_lattice_planner,1,3698
2026-08-04T07:57:29Z,go2_sdk2_bridge,0,
2026-08-04T07:57:29Z,go2_rl_controller,0,
2026-08-04T07:58:12Z,hesai_lidar,1,3300;3316
2026-08-04T07:58:12Z,go2_imu_bridge,1,3389;3392
2026-08-04T07:58:12Z,super_lio,1,3425
2026-08-04T07:58:12Z,body_odom_adapter,1,3685
2026-08-04T07:58:12Z,terrain_mapper,1,3691
2026-08-04T07:58:12Z,body_lattice_planner,1,3698
2026-08-04T07:58:12Z,go2_sdk2_bridge,0,
2026-08-04T07:58:12Z,go2_rl_controller,0,
2026-08-04T07:58:55Z,hesai_lidar,1,3300;3316
2026-08-04T07:58:55Z,go2_imu_bridge,1,3389;3392
2026-08-04T07:58:55Z,super_lio,1,3425
2026-08-04T07:58:55Z,body_odom_adapter,1,3685
2026-08-04T07:58:55Z,terrain_mapper,1,3691
2026-08-04T07:58:55Z,body_lattice_planner,1,3698
2026-08-04T07:58:55Z,go2_sdk2_bridge,0,
2026-08-04T07:58:55Z,go2_rl_controller,0,
2026-08-04T08:00:10Z,hesai_lidar,1,3300;3316
2026-08-04T08:00:10Z,go2_imu_bridge,1,3389;3392
2026-08-04T08:00:10Z,super_lio,1,3425
2026-08-04T08:00:10Z,body_odom_adapter,1,3685
2026-08-04T08:00:10Z,terrain_mapper,1,3691
2026-08-04T08:00:10Z,body_lattice_planner,1,3698
2026-08-04T08:00:10Z,go2_sdk2_bridge,0,
2026-08-04T08:00:10Z,go2_rl_controller,0,
2026-08-04T08:00:53Z,hesai_lidar,1,3300;3316
2026-08-04T08:00:53Z,go2_imu_bridge,1,3389;3392
2026-08-04T08:00:53Z,super_lio,1,3425
2026-08-04T08:00:53Z,body_odom_adapter,1,3685
2026-08-04T08:00:53Z,terrain_mapper,1,3691
2026-08-04T08:00:53Z,body_lattice_planner,1,3698
2026-08-04T08:00:53Z,go2_sdk2_bridge,0,
2026-08-04T08:00:53Z,go2_rl_controller,0,
