window_end,window_duration_sec,topic,status,message_count,first_receive_ns,last_receive_ns,first_header_ns,last_header_ns,latest_header_age_ms,header_span_ms,first_local_sequence,last_local_sequence,unique_header_count,duplicate_header_count,nonmonotonic_header_count,invalid_header_count,min_header_gap_ms,max_header_gap_ms,max_receive_gap_ms
2026-08-20T06:03:25Z,5.000799,/lio/odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-20T06:03:25Z,5.000799,/lio/body_odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-20T06:05:00Z,5.001214,/lio/odom,ok,51,1787205895914447885,1787205900857334369,1787205895822607755,1787205900823170661,69.107589,5000.562906,1,51,51,0,0,0,93.783379,105.975627,154.372418
2026-08-20T06:05:00Z,5.001214,/lio/body_odom,ok,51,1787205895915292674,1787205900858485085,1787205895822607755,1787205900823170661,69.107589,5000.562906,1,51,51,0,0,0,93.783379,105.975627,154.926415
2026-08-20T06:05:52Z,5.000966,/lio/odom,ok,27,1787205949451371197,1787205952080770873,1787205949420420646,1787205952021666288,122.090075,2601.245642,1,27,27,0,0,0,93.632460,104.051829,148.054296
2026-08-20T06:05:52Z,5.000966,/lio/body_odom,ok,35,1787205948654642673,1787205952084920605,1787205948626410722,1787205952021666288,122.090075,3395.255566,1,35,35,0,0,0,93.632460,105.969668,148.079961
2026-08-20T06:06:45Z,5.000633,/lio/odom,ok,48,1787206000680424358,1787206005346881156,1787206000624552726,1787206005324512004,86.158283,4699.959278,1,48,48,0,0,0,95.525741,104.212999,154.524642
2026-08-20T06:06:45Z,5.000633,/lio/body_odom,ok,48,1787206000682717565,1787206005348251174,1787206000624552726,1787206005324512004,86.158283,4699.959278,1,48,48,0,0,0,95.525741,104.212999,156.980638
2026-08-20T06:07:39Z,5.000969,/lio/odom,ok,47,1787206054727987238,1787206059057990678,1787206054424498558,1787206059020092487,42.989291,4595.593929,1,47,47,0,0,0,95.616817,104.453087,181.649252
2026-08-20T06:07:39Z,5.000969,/lio/body_odom,ok,51,1787206054111547793,1787206059059883813,1787206054020497083,1787206059020092487,42.989291,4999.595404,1,51,51,0,0,0,91.074228,108.969212,416.980033
