timestamp,component,running,pids,states,cpu_percent_interval,rss_kib,threads,metrics_status
2026-08-20T06:03:19Z,hesai_lidar,0,,,,0,0,stopped
2026-08-20T06:03:19Z,go2_imu_bridge,0,,,,0,0,stopped
2026-08-20T06:03:19Z,super_lio,0,,,,0,0,stopped
2026-08-20T06:03:19Z,body_odom_adapter,0,,,,0,0,stopped
2026-08-20T06:03:19Z,terrain_mapper,0,,,,0,0,stopped
2026-08-20T06:03:19Z,body_lattice_planner,0,,,,0,0,stopped
2026-08-20T06:03:19Z,go2_sdk2_bridge,0,,,,0,0,stopped
2026-08-20T06:03:19Z,go2_sdk2_direct_bridge,0,,,,0,0,stopped
2026-08-20T06:03:19Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-20T06:04:52Z,hesai_lidar,1,9764;9766;9789,9764:S;9766:S;9789:S,,221556,19,baseline
2026-08-20T06:04:52Z,go2_imu_bridge,1,9848;9849;9854,9848:S;9849:S;9854:S,,126308,22,baseline
2026-08-20T06:04:52Z,super_lio,1,9889,9889:R,,148824,15,baseline
2026-08-20T06:04:52Z,body_odom_adapter,1,10100,10100:S,,87608,12,baseline
2026-08-20T06:04:52Z,terrain_mapper,1,10107,10107:S,,110612,12,baseline
2026-08-20T06:04:52Z,body_lattice_planner,1,10111,10111:S,,93252,12,baseline
2026-08-20T06:04:52Z,go2_sdk2_bridge,0,,,,0,0,stopped
2026-08-20T06:04:52Z,go2_sdk2_direct_bridge,0,,,,0,0,stopped
2026-08-20T06:04:52Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-20T06:05:44Z,hesai_lidar,1,9764;9766;9789,9764:S;9766:S;9789:R,19.188,223800,19,ok
2026-08-20T06:05:44Z,go2_imu_bridge,1,9848;9849;9854,9848:S;9849:S;9854:S,9.892,126212,22,ok
2026-08-20T06:05:44Z,super_lio,1,9889,9889:R,40.781,152064,15,ok
2026-08-20T06:05:44Z,body_odom_adapter,1,10100,10100:S,0.751,87240,12,ok
2026-08-20T06:05:44Z,terrain_mapper,1,10107,10107:R,17.225,110396,12,ok
2026-08-20T06:05:44Z,body_lattice_planner,1,10111,10111:S,1.193,92900,12,ok
2026-08-20T06:05:44Z,go2_sdk2_bridge,0,,,,0,0,stopped
2026-08-20T06:05:44Z,go2_sdk2_direct_bridge,0,,,,0,0,stopped
2026-08-20T06:05:44Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-20T06:06:37Z,hesai_lidar,1,9764;9766;9789,9764:S;9766:S;9789:R,19.337,223704,19,ok
2026-08-20T06:06:37Z,go2_imu_bridge,1,9848;9849;9854,9848:S;9849:S;9854:S,10.092,125324,22,ok
2026-08-20T06:06:37Z,super_lio,1,9889,9889:S,40.539,153520,15,ok
2026-08-20T06:06:37Z,body_odom_adapter,1,10100,10100:S,0.885,86784,12,ok
2026-08-20T06:06:37Z,terrain_mapper,1,10107,10107:S,16.645,110768,12,ok
2026-08-20T06:06:37Z,body_lattice_planner,1,10111,10111:S,1.299,92240,12,ok
2026-08-20T06:06:37Z,go2_sdk2_bridge,0,,,,0,0,stopped
2026-08-20T06:06:37Z,go2_sdk2_direct_bridge,0,,,,0,0,stopped
2026-08-20T06:06:37Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-20T06:07:30Z,hesai_lidar,1,9764;9766;9789,9764:S;9766:S;9789:S,19.198,225852,19,ok
2026-08-20T06:07:30Z,go2_imu_bridge,1,9848;9849;9854,9848:S;9849:S;9854:S,9.908,127532,22,ok
2026-08-20T06:07:30Z,super_lio,1,9889,9889:S,40.813,149280,15,ok
2026-08-20T06:07:30Z,body_odom_adapter,1,10100,10100:S,0.787,86272,12,ok
2026-08-20T06:07:30Z,terrain_mapper,1,10107,10107:S,16.932,110276,12,ok
2026-08-20T06:07:30Z,body_lattice_planner,1,10111,10111:S,1.199,90904,12,ok
2026-08-20T06:07:30Z,go2_sdk2_bridge,0,,,,0,0,stopped
2026-08-20T06:07:30Z,go2_sdk2_direct_bridge,0,,,,0,0,stopped
2026-08-20T06:07:30Z,go2_rl_controller,0,,,,0,0,stopped
