timestamp,monotonic_ns,interface,operstate,carrier,rx_bytes,rx_packets,rx_errors,rx_dropped,tx_bytes,tx_packets,tx_errors,tx_dropped,status
2026-08-25T07:24:25Z,172450000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-25T07:24:25Z,172450000000,enP8p1s0,up,1,644860970,926333,0,0,306757,1226,0,0,ok
2026-08-25T07:24:25Z,172450000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-25T07:24:25Z,172450000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-25T07:24:25Z,172450000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-25T07:24:25Z,172450000000,wlx6c1ff7881257,up,1,437363,3043,0,14,3552409,6376,0,0,ok
2026-08-25T07:25:51Z,259900000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-25T07:25:51Z,259900000000,enP8p1s0,up,1,1078516682,1505384,0,0,565731,2811,0,0,ok
2026-08-25T07:25:51Z,259900000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-25T07:25:51Z,259900000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-25T07:25:51Z,259900000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-25T07:25:51Z,259900000000,wlx6c1ff7881257,up,1,5311513,11691,0,23,31482258,85490,0,0,ok
2026-08-25T07:26:47Z,315450000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-25T07:26:47Z,315450000000,enP8p1s0,up,1,1354519910,1872635,0,0,667725,3422,0,0,ok
2026-08-25T07:26:47Z,315450000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-25T07:26:47Z,315450000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-25T07:26:47Z,315450000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-25T07:26:47Z,315450000000,wlx6c1ff7881257,up,1,7399351,15274,0,29,45187281,123523,0,0,ok
2026-08-25T07:27:42Z,370160000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-25T07:27:42Z,370160000000,enP8p1s0,up,1,1658537640,2260112,0,0,841194,4504,0,0,ok
2026-08-25T07:27:42Z,370160000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-25T07:27:42Z,370160000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-25T07:27:42Z,370160000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-25T07:27:42Z,370160000000,wlx6c1ff7881257,up,1,9729562,19739,0,34,63262447,169998,0,0,ok
