timestamp,monotonic_ns,load1,load5,load15,mem_available_kib,swap_free_kib,thermal_max_millic,thermal_zone,status
2026-08-25T07:24:25Z,172400000000,2.16,0.73,0.27,13958484,8015680,49281,tj-thermal,ok
2026-08-25T07:25:51Z,259810000000,8.78,3.16,1.16,12757584,8015680,51812,tj-thermal,ok
2026-08-25T07:26:47Z,315120000000,11.10,4.85,1.86,12459280,8015680,52656,soc1-thermal,ok
2026-08-25T07:27:42Z,370010000000,11.51,5.98,2.42,12818668,8015680,53093,cpu-thermal,ok
