window_end,window_duration_sec,topic,status,message_count,first_receive_ns,last_receive_ns,first_header_ns,last_header_ns,latest_header_age_ms,header_span_ms,first_local_sequence,last_local_sequence,unique_header_count,duplicate_header_count,nonmonotonic_header_count,invalid_header_count,min_header_gap_ms,max_header_gap_ms,max_receive_gap_ms
2026-08-26T06:26:44Z,5.000850,/lio/odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-26T06:26:44Z,5.000850,/lio/body_odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-26T06:30:06Z,5.000612,/lio/odom,ok,50,1787725801339176400,1787725806201503362,1787725801278992414,1787725806179317235,46.956756,4900.324821,1,50,50,0,0,0,94.696760,107.073068,138.088086
2026-08-26T06:30:06Z,5.000612,/lio/body_odom,ok,49,1787725801429003801,1787725806202512775,1787725801379192829,1787725806179317235,46.956756,4800.124406,1,49,49,0,0,0,94.696760,107.073068,140.415633
2026-08-26T06:30:56Z,5.000724,/lio/odom,ok,48,1787725852249438386,1787725856909704656,1787725852181903362,1787725856878415107,104.506975,4696.511745,1,48,48,0,0,0,90.572119,109.632492,128.735742
2026-08-26T06:30:56Z,5.000724,/lio/body_odom,ok,48,1787725852251945230,1787725856911321407,1787725852181903362,1787725856878415107,104.506975,4696.511745,1,48,48,0,0,0,90.572119,109.632492,126.166906
2026-08-26T06:32:53Z,5.001661,/lio/odom,ok,24,1787725971037115901,1787725973308553403,1787725970982713460,1787725973282334327,120.831290,2299.620867,1,24,24,0,0,0,96.229792,104.327202,140.616712
2026-08-26T06:32:53Z,5.001661,/lio/body_odom,ok,50,1787725968435598623,1787725973309992210,1787725968381128787,1787725973282334327,120.831290,4901.205540,1,50,50,0,0,0,93.836307,105.966091,142.281791
2026-08-26T06:33:45Z,5.000575,/lio/odom,ok,40,1787726022030598220,1787726025910218273,1787726021979048490,1787726025880708456,84.371601,3901.659966,1,40,40,0,0,0,91.456175,107.831717,123.234705
2026-08-26T06:33:45Z,5.000575,/lio/body_odom,ok,49,1787726021108398238,1787726025911475263,1787726021078982114,1787726025880708456,84.371601,4801.726342,1,49,49,0,0,0,91.456175,107.831717,129.620908
2026-08-26T06:34:37Z,5.008476,/lio/odom,ok,47,1787726073280484147,1787726077600990947,1787726072976225137,1787726077573948621,51.896385,4597.723484,1,47,47,0,0,0,95.104695,106.255054,140.741579
2026-08-26T06:34:37Z,5.008476,/lio/body_odom,ok,50,1787726072716323341,1787726077604488421,1787726072672407627,1787726077573948621,51.896385,4901.540994,1,50,50,0,0,0,95.104695,106.255054,408.154029
2026-08-26T06:35:29Z,5.000697,/lio/odom,ok,30,1787726126995459019,1787726129897296389,1787726126975714206,1787726129873461961,37.199437,2897.747755,1,30,30,0,0,0,93.625069,107.366323,117.754718
2026-08-26T06:35:29Z,5.000697,/lio/body_odom,ok,39,1787726126099406316,1787726129900500647,1787726126073474645,1787726129873461961,37.199437,3799.987316,1,39,39,0,0,0,93.051195,107.366323,148.819563
