window_end,window_duration_sec,topic,status,message_count,first_receive_ns,last_receive_ns,first_header_ns,last_header_ns,latest_header_age_ms,header_span_ms,first_local_sequence,last_local_sequence,unique_header_count,duplicate_header_count,nonmonotonic_header_count,invalid_header_count,min_header_gap_ms,max_header_gap_ms,max_receive_gap_ms
2026-08-26T08:57:02Z,5.000726,/lio/odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-26T08:57:02Z,5.000726,/lio/body_odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-26T08:58:42Z,5.002162,/lio/odom,ok,50,1787734717398238837,1787734722294172945,1787734717349197626,1787734722251254320,43.165315,4902.056694,1,50,50,0,0,0,87.939739,111.703635,164.601576
2026-08-26T08:58:42Z,5.002162,/lio/body_odom,ok,48,1787734717494301839,1787734722183313724,1787734717452527761,1787734722150093078,144.326557,4697.565317,1,48,48,0,0,0,87.939739,111.703635,161.603811
2026-08-26T08:59:34Z,5.000574,/lio/odom,ok,50,1787734769678077642,1787734774628047980,1787734769648685455,1787734774549331188,79.440119,4900.645733,1,50,50,0,0,0,90.359688,108.119726,157.836300
2026-08-26T08:59:34Z,5.000574,/lio/body_odom,ok,47,1787734769924482145,1787734774471618014,1787734769849813699,1787734774449394226,179.377081,4599.580527,1,47,47,0,0,0,90.359688,108.119726,145.029540
2026-08-26T09:00:26Z,5.000668,/lio/odom,ok,49,1787734821301780152,1787734826181384220,1787734821148284673,1787734826146051406,111.620433,4997.766733,1,49,49,0,0,0,84.589243,300.772667,310.211538
2026-08-26T09:00:26Z,5.000668,/lio/body_odom,ok,30,1787734823311404015,1787734826184351983,1787734823250107765,1787734826146051406,111.620433,2895.943641,1,30,30,0,0,0,84.589243,116.888761,152.913524
2026-08-26T09:01:19Z,5.000626,/lio/odom,ok,50,1787734874176619876,1787734879074768953,1787734874146658182,1787734879046461105,102.341527,4899.802923,1,50,50,0,0,0,91.828584,107.860803,149.645951
2026-08-26T09:01:19Z,5.000626,/lio/body_odom,ok,50,1787734874174683632,1787734879076619374,1787734874146658182,1787734879046461105,102.341527,4899.802923,1,50,50,0,0,0,91.828584,107.860803,151.294293
2026-08-26T09:03:15Z,5.004646,/lio/odom,ok,50,1787734990298106573,1787734995181514324,1787734990255804538,1787734995151181221,107.120353,4895.376683,1,50,50,0,0,0,89.658499,107.965469,133.898198
2026-08-26T09:03:15Z,5.004646,/lio/body_odom,ok,48,1787734990531892408,1787734995183000296,1787734990455618143,1787734995151181221,107.120353,4695.563078,1,48,48,0,0,0,89.658499,107.965469,133.391587
2026-08-26T09:04:07Z,5.000953,/lio/odom,ok,48,1787735042119081906,1787735047008625455,1787735042055820465,1787735046959267616,91.172227,4903.447151,1,48,48,0,0,0,91.891051,302.231311,311.902268
2026-08-26T09:04:07Z,5.000953,/lio/body_odom,ok,47,1787735042431483850,1787735047010809032,1787735042358051776,1787735046959267616,91.172227,4601.215840,1,47,47,0,0,0,91.891051,106.089354,150.997148
2026-08-26T09:04:57Z,5.000669,/lio/odom,ok,38,1787735093877397905,1787735097579536376,1787735093859229326,1787735097559156894,116.081194,3699.927568,1,38,38,0,0,0,94.126940,105.119467,132.015626
2026-08-26T09:04:57Z,5.000669,/lio/body_odom,ok,50,1787735092703810594,1787735097582698970,1787735092655327320,1787735097559156894,116.081194,4903.829574,1,50,50,0,0,0,94.126940,105.908393,172.826661
