timestamp,component,running,pids,states,cpu_percent_interval,rss_kib,threads,metrics_status
2026-08-26T08:56:56Z,hesai_lidar,0,,,,0,0,stopped
2026-08-26T08:56:56Z,go2_imu_bridge,0,,,,0,0,stopped
2026-08-26T08:56:56Z,super_lio,0,,,,0,0,stopped
2026-08-26T08:56:56Z,body_odom_adapter,0,,,,0,0,stopped
2026-08-26T08:56:56Z,terrain_mapper,0,,,,0,0,stopped
2026-08-26T08:56:56Z,body_lattice_planner,0,,,,0,0,stopped
2026-08-26T08:56:56Z,go2_sdk2_bridge,0,,,,0,0,stopped
2026-08-26T08:56:56Z,go2_sdk2_direct_bridge,0,,,,0,0,stopped
2026-08-26T08:56:56Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-26T08:58:32Z,hesai_lidar,1,4419;4421;4439,4419:S;4421:S;4439:S,,221252,19,baseline
2026-08-26T08:58:32Z,go2_imu_bridge,1,4500;4502;4506,4500:S;4502:S;4506:S,,123904,22,baseline
2026-08-26T08:58:32Z,super_lio,1,4545,4545:S,,151248,15,baseline
2026-08-26T08:58:32Z,body_odom_adapter,1,4764,4764:S,,89536,12,baseline
2026-08-26T08:58:32Z,terrain_mapper,1,4770,4770:R,,111852,12,baseline
2026-08-26T08:58:32Z,body_lattice_planner,1,4781,4781:S,,93264,12,baseline
2026-08-26T08:58:32Z,go2_sdk2_bridge,1,5039,5039:S,,94380,20,baseline
2026-08-26T08:58:32Z,go2_sdk2_direct_bridge,0,,,,0,0,stopped
2026-08-26T08:58:32Z,go2_rl_controller,0,,,,0,0,stopped
2026-08-26T08:59:26Z,hesai_lidar,1,4419;4421;4439,4419:S;4421:S;4439:S,19.527,220664,19,ok
2026-08-26T08:59:26Z,go2_imu_bridge,1,4500;4502;4506,4500:S;4502:S;4506:S,8.882,123860,22,ok
2026-08-26T08:59:26Z,super_lio,1,4545,4545:R,41.145,152808,15,ok
2026-08-26T08:59:26Z,body_odom_adapter,1,4764,4764:S,0.899,89028,12,ok
