timestamp,topic,average_hz,status
2026-08-26T08:57:02Z,/lio/odom,,no_data
2026-08-26T08:57:02Z,/lio/body_odom,,no_data
2026-08-26T08:57:47Z,/imu/data,,no_data
2026-08-26T08:57:51Z,/lio/odom,,no_data
2026-08-26T08:57:56Z,/lio/body_odom,,no_data
2026-08-26T08:58:00Z,/body_path,,no_data
2026-08-26T08:58:05Z,/terrain_costmap,,no_data
2026-08-26T08:58:10Z,/sdk2_command,,no_data
2026-08-26T08:58:42Z,/lio/odom,10.008304,ok
2026-08-26T08:58:42Z,/lio/body_odom,10.023433,ok
2026-08-26T08:58:42Z,/imu/data,146.373,ok
2026-08-26T08:58:47Z,/lio/odom,,no_data
2026-08-26T08:58:51Z,/lio/body_odom,,no_data
2026-08-26T08:58:56Z,/body_path,,no_data
2026-08-26T08:59:00Z,/terrain_costmap,,no_data
2026-08-26T08:59:05Z,/sdk2_command,181.146,ok
2026-08-26T08:59:34Z,/lio/odom,9.899070,ok
2026-08-26T08:59:34Z,/lio/body_odom,10.116258,ok
2026-08-26T08:59:35Z,/imu/data,,no_data
2026-08-26T08:59:39Z,/lio/odom,10.417,ok
2026-08-26T08:59:44Z,/lio/body_odom,9.778,ok
2026-08-26T08:59:48Z,/body_path,,no_data
2026-08-26T08:59:53Z,/terrain_costmap,,no_data
2026-08-26T08:59:57Z,/sdk2_command,190.744,ok
2026-08-26T09:00:26Z,/lio/odom,9.836865,ok
2026-08-26T09:00:26Z,/lio/body_odom,10.094163,ok
2026-08-26T09:00:26Z,/imu/data,154.799,ok
2026-08-26T09:00:31Z,/lio/odom,10.264,ok
2026-08-26T09:00:35Z,/lio/body_odom,,no_data
2026-08-26T09:00:40Z,/body_path,,no_data
2026-08-26T09:00:44Z,/terrain_costmap,,no_data
2026-08-26T09:00:49Z,/sdk2_command,187.140,ok
2026-08-26T09:01:19Z,/lio/odom,10.003775,ok
2026-08-26T09:01:19Z,/lio/body_odom,9.996054,ok
2026-08-26T09:02:23Z,/imu/data,145.058,ok
2026-08-26T09:02:28Z,/lio/odom,10.024,ok
2026-08-26T09:02:32Z,/lio/body_odom,9.903,ok
2026-08-26T09:02:37Z,/body_path,,no_data
2026-08-26T09:02:41Z,/terrain_costmap,,no_data
2026-08-26T09:02:46Z,/sdk2_command,191.323,ok
2026-08-26T09:03:15Z,/lio/odom,10.033975,ok
2026-08-26T09:03:15Z,/lio/body_odom,10.105117,ok
2026-08-26T09:03:15Z,/imu/data,156.757,ok
2026-08-26T09:03:20Z,/lio/odom,10.355,ok
2026-08-26T09:03:24Z,/lio/body_odom,10.176,ok
2026-08-26T09:03:28Z,/body_path,,no_data
2026-08-26T09:03:33Z,/terrain_costmap,,no_data
2026-08-26T09:03:37Z,/sdk2_command,185.678,ok
2026-08-26T09:04:07Z,/lio/odom,9.612350,ok
2026-08-26T09:04:07Z,/lio/body_odom,10.045144,ok
2026-08-26T09:04:07Z,/imu/data,157.149,ok
2026-08-26T09:04:11Z,/lio/odom,10.254,ok
2026-08-26T09:04:16Z,/lio/body_odom,10.285,ok
2026-08-26T09:04:20Z,/body_path,,no_data
2026-08-26T09:04:25Z,/terrain_costmap,,no_data
2026-08-26T09:04:29Z,/sdk2_command,176.902,ok
2026-08-26T09:04:57Z,/lio/odom,9.994224,ok
2026-08-26T09:04:57Z,/lio/body_odom,10.043272,ok
2026-08-26T09:04:58Z,/imu/data,145.017,ok
2026-08-26T09:05:02Z,/lio/odom,9.920,ok
2026-08-26T09:05:07Z,/lio/body_odom,,no_data
2026-08-26T09:05:11Z,/body_path,,no_data
2026-08-26T09:05:15Z,/terrain_costmap,,no_data
