timestamp,monotonic_ns,interface,operstate,carrier,rx_bytes,rx_packets,rx_errors,rx_dropped,tx_bytes,tx_packets,tx_errors,tx_dropped,status
2026-08-25T02:00:57Z,582650000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-25T02:00:57Z,582650000000,enP8p1s0,up,1,2418792468,3442041,0,0,1373141,5310,0,0,ok
2026-08-25T02:00:57Z,582650000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-25T02:00:57Z,582650000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-25T02:00:57Z,582650000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-25T02:00:57Z,582650000000,wlx6c1ff7881257,up,1,35743741,36510,0,57,16147703,35457,0,0,ok
2026-08-25T02:02:29Z,676270000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-25T02:02:29Z,676270000000,enP8p1s0,up,1,2883679062,4062431,0,0,1703471,7069,0,0,ok
2026-08-25T02:02:29Z,676270000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-25T02:02:29Z,676270000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-25T02:02:29Z,676270000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-25T02:02:29Z,676270000000,wlx6c1ff7881257,up,1,41559754,45873,0,66,31431090,56782,0,0,ok
2026-08-25T02:03:24Z,730390000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-25T02:03:24Z,730390000000,enP8p1s0,up,1,3162740102,4428741,0,0,1945551,8335,0,0,ok
2026-08-25T02:03:24Z,730390000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-25T02:03:24Z,730390000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-25T02:03:24Z,730390000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-25T02:03:24Z,730390000000,wlx6c1ff7881257,up,1,45073869,51568,0,71,41411230,71899,0,0,ok
2026-08-25T02:04:18Z,784040000000,can0,down,,0,0,0,0,0,0,0,0,partial
2026-08-25T02:04:18Z,784040000000,enP8p1s0,up,1,3440072862,4791853,0,0,2072971,9022,0,0,ok
2026-08-25T02:04:18Z,784040000000,l4tbr0,down,,0,0,0,0,0,0,0,0,partial
2026-08-25T02:04:18Z,784040000000,usb0,down,0,0,0,0,0,0,0,0,0,ok
2026-08-25T02:04:18Z,784040000000,usb1,down,0,0,0,0,0,0,0,0,0,ok
2026-08-25T02:04:18Z,784040000000,wlx6c1ff7881257,up,1,47917271,58245,0,77,55170034,90312,0,0,ok
