window_end,window_duration_sec,topic,status,message_count,first_receive_ns,last_receive_ns,first_header_ns,last_header_ns,latest_header_age_ms,header_span_ms,first_local_sequence,last_local_sequence,unique_header_count,duplicate_header_count,nonmonotonic_header_count,invalid_header_count,min_header_gap_ms,max_header_gap_ms,max_receive_gap_ms
2026-08-11T05:17:33Z,5.000742,/lio/odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-11T05:17:33Z,5.000742,/lio/body_odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-11T05:19:10Z,5.000855,/lio/odom,ok,45,1786425546473162023,1786425550858448708,1786425546430845975,1786425550832876443,108.582094,4402.030468,1,45,45,0,0,0,93.776703,104.384899,116.706664
2026-08-11T05:19:10Z,5.000855,/lio/body_odom,ok,15,1786425545959960735,1786425547365444733,1786425545930895090,1786425547328682184,3612.776353,1397.787094,1,15,15,0,0,0,93.776703,104.356766,118.375902
2026-08-11T05:19:59Z,5.000846,/lio/odom,ok,48,1786425594554226054,1786425599456082649,1786425594530457258,1786425599430580377,97.743918,4900.123119,1,48,48,0,0,0,95.425606,297.306060,399.364826
2026-08-11T05:19:59Z,5.000846,/lio/body_odom,ok,37,1786425595665583756,1786425599458727608,1786425595628847122,1786425599430580377,97.743918,3801.733255,1,37,37,0,0,0,95.425606,297.306060,396.292262
2026-08-11T05:20:48Z,5.000742,/lio/odom,ok,50,1786425643748053487,1786425648655389180,1786425643726768970,1786425648628141164,91.088012,4901.372194,1,50,50,0,0,0,95.378637,104.254485,110.555519
2026-08-11T05:20:48Z,5.000742,/lio/body_odom,ok,44,1786425644359251627,1786425648659004227,1786425644326354265,1786425648628141164,91.088012,4301.786899,1,44,44,0,0,0,95.378637,104.254485,109.435962
2026-08-11T05:21:38Z,5.000655,/lio/odom,ok,30,1786425696070992802,1786425698969936874,1786425696038691520,1786425698939747810,45.387299,2901.056290,1,30,30,0,0,0,94.124794,106.164455,118.737364
2026-08-11T05:21:38Z,5.000655,/lio/body_odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-11T05:22:52Z,5.000579,/lio/odom,ok,50,1786425768075895781,1786425772981611862,1786425768051011800,1786425772957508563,31.005421,4906.496763,1,50,50,0,0,0,95.317841,104.594469,111.742911
2026-08-11T05:22:52Z,5.000579,/lio/body_odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-11T05:23:43Z,5.000664,/lio/odom,ok,44,1786425819084429407,1786425823383489036,1786425819055170774,1786425823355492591,41.378880,4300.321817,1,44,44,0,0,0,95.886707,104.773522,383.624938
2026-08-11T05:23:43Z,5.000664,/lio/body_odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-11T05:24:33Z,5.000521,/lio/odom,ok,36,1786425870086085431,1786425873590945831,1786425870061634540,1786425873557788610,40.381683,3496.154070,1,36,36,0,0,0,95.823765,104.085684,105.214484
2026-08-11T05:24:33Z,5.000521,/lio/body_odom,no_data,0,,,,,,,,,0,0,0,0,,,
2026-08-11T05:25:25Z,5.000622,/lio/odom,ok,43,1786425921091139185,1786425925282487186,1786425921060938119,1786425925261734008,105.528711,4200.795889,1,43,43,0,0,0,91.773272,107.900382,134.160832
2026-08-11T05:25:25Z,5.000622,/lio/body_odom,ok,50,1786425920396544825,1786425925283730090,1786425920362721681,1786425925261734008,105.528711,4899.012327,1,50,50,0,0,0,91.773272,107.900382,134.215551
2026-08-11T05:27:03Z,5.000719,/lio/odom,ok,31,1786426020107645192,1786426023087012213,1786426020058993816,1786426023051036357,73.897557,2992.042541,1,31,31,0,0,0,93.200683,106.166363,136.894373
2026-08-11T05:27:03Z,5.000719,/lio/body_odom,ok,39,1786426019024172367,1786426023089063670,1786426018957936525,1786426023051036357,73.897557,4093.099832,1,39,39,0,0,0,93.200683,399.884462,385.043073
