timestamp,topic,average_hz,status
2026-08-10T01:54:11Z,/lio/odom,,no_data
2026-08-10T01:54:11Z,/lio/body_odom,,no_data
2026-08-10T01:54:50Z,/imu/data,,no_data
2026-08-10T01:54:55Z,/lio/odom,8.729,ok
2026-08-10T01:54:59Z,/lio/body_odom,8.207,ok
2026-08-10T01:55:03Z,/body_path,,no_data
2026-08-10T01:55:07Z,/terrain_costmap,2.011,ok
2026-08-10T01:55:12Z,/sdk2_command,,no_data
2026-08-10T01:55:38Z,/lio/odom,8.638074,ok
2026-08-10T01:55:38Z,/lio/body_odom,9.046289,ok
2026-08-10T01:55:38Z,/imu/data,164.459,ok
2026-08-10T01:55:42Z,/lio/odom,9.544,ok
2026-08-10T01:55:47Z,/lio/body_odom,10.046,ok
2026-08-10T01:55:51Z,/body_path,,no_data
2026-08-10T01:55:55Z,/terrain_costmap,,no_data
2026-08-10T01:55:59Z,/sdk2_command,,no_data
2026-08-10T01:56:27Z,/lio/odom,8.165542,ok
2026-08-10T01:56:27Z,/lio/body_odom,8.158834,ok
2026-08-10T01:56:27Z,/imu/data,161.860,ok
2026-08-10T01:56:31Z,/lio/odom,,no_data
2026-08-10T01:56:36Z,/lio/body_odom,9.916,ok
2026-08-10T01:56:40Z,/body_path,,no_data
2026-08-10T01:56:44Z,/terrain_costmap,2.000,ok
2026-08-10T01:56:49Z,/sdk2_command,,no_data
2026-08-10T01:57:15Z,/lio/odom,9.011346,ok
2026-08-10T01:57:15Z,/lio/body_odom,9.709723,ok
2026-08-10T01:57:15Z,/imu/data,165.973,ok
2026-08-10T01:57:19Z,/lio/odom,,no_data
2026-08-10T01:57:24Z,/lio/body_odom,9.549,ok
2026-08-10T01:57:28Z,/body_path,,no_data
2026-08-10T01:57:32Z,/terrain_costmap,2.000,ok
2026-08-10T01:57:37Z,/sdk2_command,,no_data
2026-08-10T01:58:04Z,/lio/odom,7.791270,ok
2026-08-10T01:58:04Z,/lio/body_odom,7.203872,ok
2026-08-10T01:58:47Z,/imu/data,,no_data
2026-08-10T01:58:51Z,/lio/odom,,no_data
2026-08-10T01:58:55Z,/lio/body_odom,,no_data
2026-08-10T01:59:00Z,/body_path,,no_data
2026-08-10T01:59:04Z,/terrain_costmap,,no_data
2026-08-10T01:59:08Z,/sdk2_command,,no_data
2026-08-10T01:59:36Z,/lio/odom,,no_data
2026-08-10T01:59:36Z,/lio/body_odom,,no_data
2026-08-10T01:59:36Z,/imu/data,,no_data
2026-08-10T01:59:41Z,/lio/odom,,no_data
2026-08-10T01:59:45Z,/lio/body_odom,,no_data
2026-08-10T01:59:49Z,/body_path,,no_data
2026-08-10T01:59:53Z,/terrain_costmap,,no_data
2026-08-10T01:59:58Z,/sdk2_command,,no_data
2026-08-10T02:00:25Z,/lio/odom,,no_data
2026-08-10T02:00:25Z,/lio/body_odom,,no_data
2026-08-10T02:00:26Z,/imu/data,,no_data
2026-08-10T02:00:30Z,/lio/odom,,no_data
2026-08-10T02:00:34Z,/lio/body_odom,,no_data
2026-08-10T02:00:39Z,/body_path,,no_data
2026-08-10T02:00:43Z,/terrain_costmap,,no_data
2026-08-10T02:00:47Z,/sdk2_command,,no_data
2026-08-10T02:01:15Z,/lio/odom,,no_data
2026-08-10T02:01:15Z,/lio/body_odom,,no_data
2026-08-10T02:01:15Z,/imu/data,,no_data
2026-08-10T02:01:19Z,/lio/odom,,no_data
2026-08-10T02:01:24Z,/lio/body_odom,,no_data
2026-08-10T02:01:28Z,/body_path,,no_data
2026-08-10T02:01:32Z,/terrain_costmap,,no_data
2026-08-10T02:01:37Z,/sdk2_command,,no_data
2026-08-10T02:02:04Z,/lio/odom,,no_data
2026-08-10T02:02:04Z,/lio/body_odom,,no_data
2026-08-10T02:02:13Z,/imu/data,,no_data
2026-08-10T02:02:17Z,/lio/odom,,no_data
2026-08-10T02:02:21Z,/lio/body_odom,,no_data
2026-08-10T02:02:26Z,/body_path,,no_data
2026-08-10T02:02:30Z,/terrain_costmap,,no_data
2026-08-10T02:02:34Z,/sdk2_command,,no_data
